season,round,race_name,track_name,projection_variant,lineup_rank,driver_slot,scenario_name,scenario_role,lineup_archetype,scenario_type,scenario_probability,driver_id,driver_name,dk_id,salary,dk_projection,dk_mean_projection,dk_score_p75,dk_score_p90,dk_value_per_1000,dk_starting_position_used,dk_projected_finish_rank,mean_projected_laps_led,mean_projected_fastest_laps,projected_laps_led,projected_fastest_laps,prob_lead_25_plus,prob_lead_50_plus,prob_lead_75_plus,prob_lead_100_plus,prob_lead_150_plus,prob_lead_200_plus,dominator_role,construction_role,lineup_role,punt_role,portfolio_source
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,8,4,primary_denny_hamlin,Primary dominator B,short_stars_two_values,primary_control,0.10546777382506531,denny_hamlin,Denny Hamlin,43606988,11000,157.77703125,69.34829343781057,115.27549492416081,157.77703125,14.343366477272728,7,3,35.382000139045914,34.450652006775755,226.6875,124.67812500000002,0.6254677738250654,0.5454677738250653,0.5454677738250653,0.5454677738250653,0.10546777382506531,0.10546777382506531,Primary dominator B,Dominator candidate,Dominator,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,8,5,primary_denny_hamlin,Primary dominator B,short_stars_two_values,primary_control,0.10546777382506531,riley_herbst,Riley Herbst,43607015,5800,29.103442001603707,29.612740778631913,29.161080549075557,29.190072098138724,5.017834827862708,34,24,1.5501039411252893,2.7226995407790935,0.8348831610509632,1.9882693585354776,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Place-differential value,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,8,6,primary_denny_hamlin,Primary dominator B,short_stars_two_values,primary_control,0.10546777382506531,william_byron,William Byron,43606992,9900,51.74566000089222,57.595636377495765,52.616818048982005,52.61935131439058,5.226834343524467,15,9,28.663768861759312,20.95487591567986,15.438253732564075,15.302436817224892,0.08,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,9,1,primary_joey_logano,Contrarian dominator ceiling,short_one_premium_midrange,primary_control,0.02754477472034392,alex_bowman,Alex Bowman,43607007,7000,29.43922181907259,30.20214490490484,29.60094723132162,29.654408791027134,4.20560311701037,25,20,1.5203245271105592,4.049030606949336,0.7648159305285916,2.7733729698676406,0,0,0,0,0,0,Supporting scorer,Mid-tier place differential,Mid-tier place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,9,2,primary_joey_logano,Contrarian dominator ceiling,short_one_premium_midrange,primary_control,0.02754477472034392,austin_cindric,Austin Cindric,43607005,7200,25.298093142362756,26.684618037155932,25.615691709904034,25.64885284996719,3.513624047550383,14,17,4.9630176663995575,5.430808045680095,2.496700478792699,3.719817828143512,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,9,3,primary_joey_logano,Contrarian dominator ceiling,short_one_premium_midrange,primary_control,0.02754477472034392,bubba_wallace,Bubba Wallace,43607001,7900,45.63474146385726,49.28884459620284,46.378622107771804,46.577787586283655,5.776549552386995,26,14,22.930376447806804,5.680556631669216,11.535377406316698,3.890882471729091,0,0,0,0,0,0,Supporting scorer,Mid-tier place differential,Mid-tier place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,9,4,primary_joey_logano,Contrarian dominator ceiling,short_one_premium_midrange,primary_control,0.02754477472034392,chase_briscoe,Chase Briscoe,43606996,8900,66.07830715060388,71.63626317855348,67.34039215124555,67.4359702037876,7.424528893326279,30,8,27.749532006439495,14.886400393208021,13.959706473705126,10.196401182616878,0.08,0,0,0,0,0,Supporting scorer,Mid-tier place differential,Mid-tier place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,9,5,primary_joey_logano,Contrarian dominator ceiling,short_one_premium_midrange,primary_control,0.02754477472034392,joey_logano,Joey Logano,43606994,9500,142.77703125,37.06890506155511,35.107481857132356,38.4284868749274,15.029161184210526,11,12,6.092574162607976,12.323914490895804,226.6875,124.67812500000002,0.02754477472034392,0.02754477472034392,0.02754477472034392,0.02754477472034392,0.02754477472034392,0.02754477472034392,Contrarian dominator ceiling,Contrarian dominator leverage,Dominator,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,9,6,primary_joey_logano,Contrarian dominator ceiling,short_one_premium_midrange,primary_control,0.02754477472034392,tyler_reddick,Tyler Reddick,43606995,9200,51.13236679569183,57.12612275782982,52.490532706711264,52.673797048941125,5.55786595605346,5,4,20.082399999510688,24.67893946211588,10.102671613187892,16.903775316433027,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,10,1,strategy_disruption,Caution / strategy disruption,short_balanced_depth,disruption,0.08,alex_bowman,Alex Bowman,43607007,7000,31.659797766120327,30.20214490490484,29.60094723132162,29.654408791027134,4.5228282523029035,25,20,1.5203245271105592,4.049030606949336,4.51537592665157,5.624341743238742,0,0,0,0,0,0,Supporting scorer,Mid-tier place differential,Mid-tier place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,10,2,strategy_disruption,Caution / strategy disruption,short_balanced_depth,disruption,0.08,bubba_wallace,Bubba Wallace,43607001,7900,50.013277306904435,49.28884459620284,46.378622107771804,46.577787586283655,6.330794595810688,26,14,22.930376447806804,5.680556631669216,23.002701452059725,7.250226541976665,0,0,0,0,0,0,Supporting scorer,Mid-tier place differential,Mid-tier place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,10,3,strategy_disruption,Caution / strategy disruption,short_balanced_depth,disruption,0.08,christopher_bell,Christopher Bell,43606991,10200,72.871004745097,86.62128257462635,72.871004745097,73.66688934920947,7.144216151480098,3,2,70.26117214478192,57.9021989742908,45.036161360930194,41.3599208996988,1,0.09763587045504236,0.09763587045504236,0.09763587045504236,0.09763587045504236,0.09763587045504236,Primary dominator C,Dominator candidate,Dominator candidate,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,10,4,strategy_disruption,Caution / strategy disruption,short_balanced_depth,disruption,0.08,kyle_larson,Kyle Larson,43606990,10500,74.7194812163219,75.02140356317152,70.97198596303396,74.7194812163219,7.116141068221133,27,5,18.18498562144472,21.055904795134104,20.01519885563094,19.368181116475892,0.05689010897288027,0.05689010897288027,0.05689010897288027,0.05689010897288027,0.05689010897288027,0.05689010897288027,Contrarian dominator ceiling,Premium place differential,Premium place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,10,5,strategy_disruption,Caution / strategy disruption,short_balanced_depth,disruption,0.08,riley_herbst,Riley Herbst,43607015,5800,31.02146567486156,29.612740778631913,29.161080549075557,29.190072098138724,5.348528564631303,34,24,1.5501039411252893,2.7226995407790935,4.568236972067505,4.176458737432624,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Place-differential value,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,10,6,strategy_disruption,Caution / strategy disruption,short_balanced_depth,disruption,0.08,ty_gibbs,Ty Gibbs,43606998,8500,51.007329711698134,53.694847440344866,47.606972161569345,47.689973976850936,6.00086231902331,2,6,37.71309301984723,22.81460930085124,31.004692144816605,20.569237056653304,0.08,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,11,1,primary_ryan_blaney,Primary dominator A,short_balanced_depth,primary_control,0.12401995522814445,alex_bowman,Alex Bowman,43607007,7000,29.60094723132162,30.20214490490484,29.60094723132162,29.654408791027134,4.22870674733166,25,20,1.5203245271105592,4.049030606949336,0.9742238345070655,3.016425050433007,0,0,0,0,0,0,Supporting scorer,Mid-tier place differential,Mid-tier place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,11,2,primary_ryan_blaney,Primary dominator A,short_balanced_depth,primary_control,0.12401995522814445,bubba_wallace,Bubba Wallace,43607001,7900,46.577787586283655,49.28884459620284,46.378622107771804,46.577787586283655,5.895922479276412,26,14,22.930376447806804,5.680556631669216,14.693783380663906,4.231870535817061,0,0,0,0,0,0,Supporting scorer,Mid-tier place differential,Mid-tier place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,11,3,primary_ryan_blaney,Primary dominator A,short_balanced_depth,primary_control,0.12401995522814445,chase_briscoe,Chase Briscoe,43606996,8900,67.4359702037876,71.63626317855348,67.34039215124555,67.4359702037876,7.577075303796359,30,8,27.749532006439495,14.886400393208021,17.781897874442482,11.089990522615555,0.08,0,0,0,0,0,Supporting scorer,Mid-tier place differential,Mid-tier place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,11,4,primary_ryan_blaney,Primary dominator A,short_balanced_depth,primary_control,0.12401995522814445,chase_elliott,Chase Elliott,43606993,9700,44.758942004664675,46.82832245306323,44.758942004664675,48.30171670351287,4.614323918006668,10,7,12.59365008219256,8.177577627811306,8.07000995822364,6.092087811352817,0.050282882153154865,0.050282882153154865,0.050282882153154865,0.050282882153154865,0.050282882153154865,0.050282882153154865,Contrarian dominator ceiling,Dominator candidate,Dominator candidate,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,11,5,primary_ryan_blaney,Primary dominator A,short_balanced_depth,primary_control,0.12401995522814445,riley_herbst,Riley Herbst,43607015,5800,29.161080549075557,29.612740778631913,29.161080549075557,29.190072098138724,5.027772508461303,34,24,1.5501039411252893,2.7226995407790935,0.993306480608909,2.0283420642740686,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Place-differential value,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,11,6,primary_ryan_blaney,Primary dominator A,short_balanced_depth,primary_control,0.12401995522814445,ryan_blaney,Ryan Blaney,43606989,10700,157.77703125,88.85401445135568,124.75624423200091,157.77703125,14.745516939252337,1,1,101.5097876535123,41.05903897328356,226.6875,124.67812500000002,1,1,0.5640199552281444,0.5640199552281444,0.5640199552281444,0.12401995522814445,Primary dominator A,Dominator candidate,Dominator,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,12,1,primary_denny_hamlin,Primary dominator B,short_balanced_depth,primary_control,0.10546777382506531,alex_bowman,Alex Bowman,43607007,7000,29.535285134499105,30.20214490490484,29.60094723132162,29.654408791027134,4.219326447785587,25,20,1.5203245271105592,4.049030606949336,0.8188440228698071,2.9568313972925644,0,0,0,0,0,0,Supporting scorer,Mid-tier place differential,Mid-tier place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,12,2,primary_denny_hamlin,Primary dominator B,short_balanced_depth,primary_control,0.10546777382506531,austin_cindric,Austin Cindric,43607005,7200,25.452915652698252,26.684618037155932,25.615691709904034,25.64885284996719,3.535127173985868,14,17,4.9630176663995575,5.430808045680095,2.6730722809900462,3.965883516557203,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,12,3,primary_denny_hamlin,Primary dominator B,short_balanced_depth,primary_control,0.10546777382506531,chase_briscoe,Chase Briscoe,43606996,8900,66.62836343915613,71.63626317855348,67.34039215124555,67.4359702037876,7.4863329706917,30,8,27.749532006439495,14.886400393208021,14.94584742646527,10.87089240564405,0.08,0,0,0,0,0,Supporting scorer,Mid-tier place differential,Mid-tier place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,12,4,primary_denny_hamlin,Primary dominator B,short_balanced_depth,primary_control,0.10546777382506531,denny_hamlin,Denny Hamlin,43606988,11000,157.77703125,69.34829343781057,115.27549492416081,157.77703125,14.343366477272728,7,3,35.382000139045914,34.450652006775755,226.6875,124.67812500000002,0.6254677738250654,0.5454677738250653,0.5454677738250653,0.5454677738250653,0.10546777382506531,0.10546777382506531,Primary dominator B,Dominator candidate,Dominator,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,12,5,primary_denny_hamlin,Primary dominator B,short_balanced_depth,primary_control,0.10546777382506531,riley_herbst,Riley Herbst,43607015,5800,29.103442001603707,29.612740778631913,29.161080549075557,29.190072098138724,5.017834827862708,34,24,1.5501039411252893,2.7226995407790935,0.8348831610509632,1.9882693585354776,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Place-differential value,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,12,6,primary_denny_hamlin,Primary dominator B,short_balanced_depth,primary_control,0.10546777382506531,william_byron,William Byron,43606992,9900,51.74566000089222,57.595636377495765,52.616818048982005,52.61935131439058,5.226834343524467,15,9,28.663768861759312,20.95487591567986,15.438253732564075,15.302436817224892,0.08,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,13,1,primary_brad_keselowski,Contrarian dominator ceiling,short_stars_two_values,primary_control,0.018158634645368793,brad_keselowski,Brad Keselowski,43607003,7600,133.77703125,23.62466290170697,22.880019691781566,22.918637275750694,17.60224095394737,23,22,2.890819425060533,4.226573434315189,226.6875,124.67812500000002,0.018158634645368793,0.018158634645368793,0.018158634645368793,0.018158634645368793,0.018158634645368793,0.018158634645368793,Contrarian dominator ceiling,Mid-tier place differential,Dominator,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,13,2,primary_brad_keselowski,Contrarian dominator ceiling,short_stars_two_values,primary_control,0.018158634645368793,christopher_bell,Christopher Bell,43606991,10200,69.22388521990635,86.62128257462635,72.871004745097,73.66688934920947,6.786655413716309,3,2,70.26117214478192,57.9021989742908,35.09254268589503,38.7794434409613,1,0.09763587045504236,0.09763587045504236,0.09763587045504236,0.09763587045504236,0.09763587045504236,Primary dominator C,Dominator candidate,Dominator candidate,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,13,3,primary_brad_keselowski,Contrarian dominator ceiling,short_stars_two_values,primary_control,0.018158634645368793,connor_zilisch,Connor Zilisch,43607014,6000,11.986639444166045,12.52482514746488,12.114789989980123,12.157392574469995,1.997773240694341,32,31,0.8127135988571574,2.936992772779094,0.4059167501580071,1.9670227925034351,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,13,4,primary_brad_keselowski,Contrarian dominator ceiling,short_stars_two_values,primary_control,0.018158634645368793,kyle_larson,Kyle Larson,43606990,10500,69.61655740362443,75.02140356317152,70.97198596303396,74.7194812163219,6.630148324154707,27,5,18.18498562144472,21.055904795134104,9.082646427360096,14.101990659520894,0.05689010897288027,0.05689010897288027,0.05689010897288027,0.05689010897288027,0.05689010897288027,0.05689010897288027,Contrarian dominator ceiling,Premium place differential,Premium place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,13,5,primary_brad_keselowski,Contrarian dominator ceiling,short_stars_two_values,primary_control,0.018158634645368793,riley_herbst,Riley Herbst,43607015,5800,29.014129042427705,29.612740778631913,29.161080549075557,29.190072098138724,5.00243604179788,34,24,1.5501039411252893,2.7226995407790935,0.7742126563078301,1.8235019518905486,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Place-differential value,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,13,6,primary_brad_keselowski,Contrarian dominator ceiling,short_stars_two_values,primary_control,0.018158634645368793,william_byron,William Byron,43606992,9900,50.894538450492824,57.595636377495765,52.616818048982005,52.61935131439058,5.140862469746749,15,9,28.663768861759312,20.95487591567986,14.31636423951435,14.034327534698306,0.08,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,14,1,primary_ryan_blaney,Primary dominator A,short_stars_two_values,primary_control,0.12401995522814445,alex_bowman,Alex Bowman,43607007,7000,29.60094723132162,30.20214490490484,29.60094723132162,29.654408791027134,4.22870674733166,25,20,1.5203245271105592,4.049030606949336,0.9742238345070655,3.016425050433007,0,0,0,0,0,0,Supporting scorer,Mid-tier place differential,Mid-tier place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,14,2,primary_ryan_blaney,Primary dominator A,short_stars_two_values,primary_control,0.12401995522814445,connor_zilisch,Connor Zilisch,43607014,6000,12.114789989980123,12.52482514746488,12.114789989980123,12.157392574469995,2.0191316649966873,32,31,0.8127135988571574,2.936992772779094,0.520786808681854,2.1879850840214723,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,14,3,primary_ryan_blaney,Primary dominator A,short_stars_two_values,primary_control,0.12401995522814445,kyle_larson,Kyle Larson,43606990,10500,70.97198596303396,75.02140356317152,70.97198596303396,74.7194812163219,6.759236758384187,27,5,18.18498562144472,21.055904795134104,11.652937321382428,15.686114739307449,0.05689010897288027,0.05689010897288027,0.05689010897288027,0.05689010897288027,0.05689010897288027,0.05689010897288027,Contrarian dominator ceiling,Premium place differential,Premium place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,14,4,primary_ryan_blaney,Primary dominator A,short_stars_two_values,primary_control,0.12401995522814445,riley_herbst,Riley Herbst,43607015,5800,29.161080549075557,29.612740778631913,29.161080549075557,29.190072098138724,5.027772508461303,34,24,1.5501039411252893,2.7226995407790935,0.993306480608909,2.0283420642740686,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Place-differential value,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,14,5,primary_ryan_blaney,Primary dominator A,short_stars_two_values,primary_control,0.12401995522814445,ryan_blaney,Ryan Blaney,43606989,10700,157.77703125,88.85401445135568,124.75624423200091,157.77703125,14.745516939252337,1,1,101.5097876535123,41.05903897328356,226.6875,124.67812500000002,1,1,0.5640199552281444,0.5640199552281444,0.5640199552281444,0.12401995522814445,Primary dominator A,Dominator candidate,Dominator,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,14,6,primary_ryan_blaney,Primary dominator A,short_stars_two_values,primary_control,0.12401995522814445,william_byron,William Byron,43606992,9900,52.616818048982005,57.595636377495765,52.616818048982005,52.61935131439058,5.314830105957778,15,9,28.663768861759312,20.95487591567986,18.367740777687693,15.6108507879113,0.08,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,15,1,primary_christopher_bell,Primary dominator C,short_balanced_depth,primary_control,0.09763587045504236,alex_bowman,Alex Bowman,43607007,7000,29.654408791027134,30.20214490490484,29.60094723132162,29.654408791027134,4.236344113003876,25,20,1.5203245271105592,4.049030606949336,0.894055192822736,3.1797666507143374,0,0,0,0,0,0,Supporting scorer,Mid-tier place differential,Mid-tier place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,15,2,primary_christopher_bell,Primary dominator C,short_balanced_depth,primary_control,0.09763587045504236,chase_briscoe,Chase Briscoe,43606996,8900,67.34039215124555,71.63626317855348,67.34039215124555,67.4359702037876,7.566336196769163,30,8,27.749532006439495,14.886400393208021,16.318629836163772,11.690521538232463,0.08,0,0,0,0,0,Supporting scorer,Mid-tier place differential,Mid-tier place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,15,3,primary_christopher_bell,Primary dominator C,short_balanced_depth,primary_control,0.09763587045504236,christopher_bell,Christopher Bell,43606991,10200,155.77703125,86.62128257462635,72.871004745097,73.66688934920947,15.272257965686274,3,2,70.26117214478192,57.9021989742908,226.6875,124.67812500000002,1,0.09763587045504236,0.09763587045504236,0.09763587045504236,0.09763587045504236,0.09763587045504236,Primary dominator C,Dominator candidate,Dominator,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,15,4,primary_christopher_bell,Primary dominator C,short_balanced_depth,primary_control,0.09763587045504236,daniel_suarez,Daniel Suarez,43607004,7400,23.52567483469519,24.04545108565031,23.48121452722211,23.52567483469519,3.1791452479317823,17,19,1.635507390070385,3.636831640294921,0.9617906235923357,2.8560603973269028,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,15,5,primary_christopher_bell,Primary dominator C,short_balanced_depth,primary_control,0.09763587045504236,kyle_larson,Kyle Larson,43606990,10500,71.11449313189192,75.02140356317152,70.97198596303396,74.7194812163219,6.772808869703993,27,5,18.18498562144472,21.055904795134104,10.694019951884338,16.535529208712965,0.05689010897288027,0.05689010897288027,0.05689010897288027,0.05689010897288027,0.05689010897288027,0.05689010897288027,Contrarian dominator ceiling,Premium place differential,Premium place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,15,6,primary_christopher_bell,Primary dominator C,short_balanced_depth,primary_control,0.09763587045504236,riley_herbst,Riley Herbst,43607015,5800,29.190072098138724,29.612740778631913,29.161080549075557,29.190072098138724,5.032771051403229,34,24,1.5501039411252893,2.7226995407790935,0.9115675326319793,2.1381782555127353,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Place-differential value,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,16,1,split_primary_pair,Split dominators,short_balanced_depth,split_control,0.44,austin_cindric,Austin Cindric,43607005,7200,25.270512089052357,26.684618037155932,25.615691709904034,25.64885284996719,3.5097933457017163,14,17,4.9630176663995575,5.430808045680095,2.567830643241171,3.6190098405379194,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,16,2,split_primary_pair,Split dominators,short_balanced_depth,split_control,0.44,bubba_wallace,Bubba Wallace,43607001,7900,45.66945148131767,49.28884459620284,46.378622107771804,46.577787586283655,5.78094322548325,26,14,22.930376447806804,5.680556631669216,11.86401646368703,3.7854385897687113,0,0,0,0,0,0,Supporting scorer,Mid-tier place differential,Mid-tier place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,16,3,split_primary_pair,Split dominators,short_balanced_depth,split_control,0.44,daniel_suarez,Daniel Suarez,43607004,7400,23.30213879346532,24.04545108565031,23.48121452722211,23.52567483469519,3.1489376747926108,17,19,1.635507390070385,3.636831640294921,0.8462000894945069,2.4235306024259877,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,16,4,split_primary_pair,Split dominators,short_balanced_depth,split_control,0.44,denny_hamlin,Denny Hamlin,43606988,11000,115.27549492416081,69.34829343781057,115.27549492416081,157.77703125,10.479590447650983,7,3,35.382000139045914,34.450652006775755,135,81.16776649813514,0.6254677738250654,0.5454677738250653,0.5454677738250653,0.5454677738250653,0.10546777382506531,0.10546777382506531,Primary dominator B,Dominator candidate,Secondary dominator,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,16,5,split_primary_pair,Split dominators,short_balanced_depth,split_control,0.44,riley_herbst,Riley Herbst,43607015,5800,29.016968180812476,29.612740778631913,29.161080549075557,29.190072098138724,5.002925548415944,34,24,1.5501039411252893,2.7226995407790935,0.8020129420812694,1.8143665450936908,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Place-differential value,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,16,6,split_primary_pair,Split dominators,short_balanced_depth,split_control,0.44,ryan_blaney,Ryan Blaney,43606989,10700,124.75624423200091,88.85401445135568,124.75624423200091,157.77703125,11.659462077757095,1,1,101.5097876535123,41.05903897328356,153,92.23609829333537,1,1,0.5640199552281444,0.5640199552281444,0.5640199552281444,0.12401995522814445,Primary dominator A,Dominator candidate,Dominator,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,17,1,primary_ryan_blaney,Primary dominator A,short_one_premium_midrange,primary_control,0.12401995522814445,austin_cindric,Austin Cindric,43607005,7200,25.615691709904034,26.684618037155932,25.615691709904034,25.64885284996719,3.5577349597088936,14,17,4.9630176663995575,5.430808045680095,3.180301320847186,4.045814177093855,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,17,2,primary_ryan_blaney,Primary dominator A,short_one_premium_midrange,primary_control,0.12401995522814445,brad_keselowski,Brad Keselowski,43607003,7600,22.880019691781566,23.62466290170697,22.880019691781566,22.918637275750694,3.010528906813364,23,22,2.890819425060533,4.226573434315189,1.8524368547171237,3.148689951338401,0.018158634645368793,0.018158634645368793,0.018158634645368793,0.018158634645368793,0.018158634645368793,0.018158634645368793,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,17,3,primary_ryan_blaney,Primary dominator A,short_one_premium_midrange,primary_control,0.12401995522814445,bubba_wallace,Bubba Wallace,43607001,7900,46.577787586283655,49.28884459620284,46.378622107771804,46.577787586283655,5.895922479276412,26,14,22.930376447806804,5.680556631669216,14.693783380663906,4.231870535817061,0,0,0,0,0,0,Supporting scorer,Mid-tier place differential,Mid-tier place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,17,4,primary_ryan_blaney,Primary dominator A,short_one_premium_midrange,primary_control,0.12401995522814445,chase_briscoe,Chase Briscoe,43606996,8900,67.4359702037876,71.63626317855348,67.34039215124555,67.4359702037876,7.577075303796359,30,8,27.749532006439495,14.886400393208021,17.781897874442482,11.089990522615555,0.08,0,0,0,0,0,Supporting scorer,Mid-tier place differential,Mid-tier place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,17,5,primary_ryan_blaney,Primary dominator A,short_one_premium_midrange,primary_control,0.12401995522814445,daniel_suarez,Daniel Suarez,43607004,7400,23.48121452722211,24.04545108565031,23.48121452722211,23.52567483469519,3.173137098273258,17,19,1.635507390070385,3.636831640294921,1.0480330038134966,2.709347280597187,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt,leakage_safe_historical_scenario
