season,round,event_id,race_id,race_name,track_id,track_name,track_primary_family,track_cluster_id,race_date,driver_id,driver_name,car_number,owner_id,owner_name,manufacturer_id,manufacturer,predicted_qualifying_position,predicted_qualifying_rank,predicted_qualifying_speed_deficit_pct,actual_qualifying_position,actual_qualifying_speed,actual_start_position,qualifying_override_applied,qualifying_input_source,qualifying_input_as_of,qualifying_input_notes,predicted_finish_score,predicted_finish_position,predicted_finish_rank,win_probability,top3_probability,win_probability_rank,top3_probability_rank,predicted_points,predicted_points_rank,qualifying_route,finish_route,probability_route,points_route,market_win_odds_decimal,market_top3_odds_decimal,market_win_implied_probability,market_top3_implied_probability,market_source,market_as_of,chatter_momentum_score,chatter_track_fit_score,chatter_context_score,chatter_source_confidence,chatter_composite_score,chatter_signal_count,chatter_verified_pre_green,forecast_generated_at,forecast_status,composite_chatter_score,points_nudge,finish_position_nudge,eligibility_status,safe_for_production_overlay,last_coded,race_source_url,verified_direct_signal_count,verified_carryover_signal_count,verified_carryover_weight,production_eligibility_status,dk_id,salary,dk_avg_points_per_game,dk_starting_position,game_info,chatter_overlay_eligible,chatter_overlay_applied,chatter_score_applied,chatter_additive,chatter_multiplicative,predicted_qualifying_position_adjusted,predicted_finish_position_adjusted,predicted_points_adjusted,win_probability_unscaled,top3_probability_unscaled,win_probability_adjusted,top3_probability_adjusted,predicted_qualifying_rank_adjusted,predicted_finish_rank_adjusted,predicted_points_rank_adjusted,win_probability_rank_adjusted,top3_probability_rank_adjusted,draftkings_match_status,scheduled_laps,drv_laps_led_pct_ewm_h6,drv_cluster_laps_led_pct_ewm_h6,drv_family_laps_led_pct_ewm_h6,drv_fastest_lap_pct_ewm_h6,drv_cluster_fastest_lap_pct_ewm_h6,drv_family_fastest_lap_pct_ewm_h6,laps_led_route,laps_led_modeled_share,fastest_laps_route,fastest_laps_modeled_share,heuristic_laps_led_share,heuristic_fastest_lap_share,heuristic_laps_led,heuristic_fastest_laps,projected_laps_led,projected_fastest_laps,dk_starting_position_used,dk_starting_position_source,dk_projected_finish_rank_base,dk_projected_finish_position_chatter,dk_projected_finish_rank_chatter,dk_finish_position_points_base,dk_finish_position_points_chatter,dk_place_differential_points_base,dk_place_differential_points_chatter,dk_laps_led_points,dk_fastest_lap_points,dk_projected_points_model_base,dk_standard_component_points_chatter,dk_chatter_overlay_points,dk_projected_points_model_chatter,dk_projection_base,dk_projection_chatter,dk_value_per_1000_base,dk_value_per_1000_chatter,dk_projected_finish_rank,dk_finish_position_points,dk_place_differential_points,dk_projected_points_model,dk_projection,dk_value_per_1000,dk_projection_status,fantasy_component_source,scoring_rules_source,salary_cap_rules_source,dominator_history_starts,dominator_history_q75_share,dominator_history_q90_share,historical_prob_lead_50,historical_prob_lead_100,historical_prob_lead_200,dominator_mean_signal,dominator_score,dominator_rank,dominator_surprise_score,prob_lead_25_plus,prob_lead_50_plus,prob_lead_75_plus,prob_lead_100_plus,prob_lead_150_plus,prob_lead_200_plus,dk_score_p75_base,dk_score_p90_base,dk_score_p75_chatter,dk_score_p90_chatter,dominator_role,construction_role,front_start_risk,punt_salary_cutoff,punt_role_eligible,punt_role,dominator_scenario_source
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,john_hunter_nemechek,John Hunter Nemechek,42,legacy_motor_club,Legacy Motor Club,toyota,Toyota,20.75331246404933,21,1.3216249664876973,,,,FALSE,,,,0.24549006091593045,15.558310167436172,22,0.011041321742657081,0.03189766771018312,19,23,20.099204413466985,23,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-22T02:17:44Z,pre_entry_list_inferred_roster,0.4675,1.87,-0.70125,verified_pre_race,TRUE,2026-07-21,https://www.nascar.com/news-media/2026/07/21/goodyear-racing-2026-indianapolis-tire-setup-preview/,1,0,0,verified_pre_race,43667075,6600,23.4,,Brickyard 400 presented by PPG,TRUE,TRUE,0.4675,1.87,1.0980106033412995,20.052062464049328,14.857060167436172,21.969204413466986,0.012123488348340311,0.03502397736763845,0.01086531178363467,0.03158817506714182,23,22,20,18,23,matched,160,0.01784931681025969,0.04289173164984121,0.04289173164984121,0.011825380932302872,0.018338851863713146,0.018338851863713146,conventional_speedway,0.02147657496902431,conventional_speedway,0.015842676386778734,0.03037052423005045,0.015082116398008008,5.180961924463255,3.099658773778817,3.4362519950438895,2.5348282218845974,21,model_predicted_qualifying_rank,22,14.857060167436172,22,20,20,-1,-1,0.8590629987609724,1.140672699848069,20.99973569860904,20.99973569860904,1.870000000000001,22.86973569860904,20.99973569860904,22.86973569860904,3.181778136152885,3.4651114694862186,22,20,-1,22.86973569860904,22.86973569860904,3.4651114694862186,pre_qualifying_provisional,stage21_stage22_explicit_xgboost_consensus,https://pick6.draftkings.com/pick6-rules-and-scoring-nascar,https://www.draftkings.com/help/how-to-play/us,48,0.004592171441067133,0.005626431298856417,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.02414475974733215,0.4083333333333334,20,0.13565322843215405,0,0,0,0,0,0,20.4149108544748,21.37047794603787,22.284910854474802,23.24047794603787,Supporting scorer,Value place differential,FALSE,5975,TRUE,Not a punt,historical_conventional_under_300_laps
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,zane_smith,Zane Smith,38,front_row_motorsports,Front Row Motorsports,ford,Ford,21.34267608534403,25,1.3198126216981922,,,,FALSE,,,,0.2266400662881699,16.66254508632397,24,0.007393711472408142,0.041628722334257226,23,19,17.721305744095496,25,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-22T02:17:44Z,pre_entry_list_inferred_roster,-0.0135,-0.054,0.0203,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43667080,6000,23.1,,Brickyard 400 presented by PPG,TRUE,TRUE,-0.0135,-0.054,0.9973036417217132,21.36297608534403,16.68284508632397,17.667305744095497,0.00737377537727225,0.04151647638417675,0.0066085243945089,0.03744376917642634,25,24,26,24,20,matched,160,0.00996769451303239,0.001139509753145166,0.001139509753145166,0.009408943800782311,0.009170850442494643,0.009170850442494643,conventional_speedway,0.010389144185305637,conventional_speedway,0.01291942441536709,0.005553602133088777,0.009289897121638477,0.947398898260739,1.9092486996316038,1.6622630696489018,2.0671079064587343,25,model_predicted_qualifying_rank,24,16.68284508632397,24,18,18,1,1,0.41556576741222545,0.9301985579064305,20.345764325318655,20.345764325318655,-0.053999999999998494,20.291764325318656,20.345764325318655,20.291764325318656,3.3909607208864423,3.381960720886443,24,18,1,20.291764325318656,20.291764325318656,3.381960720886443,pre_qualifying_provisional,stage21_stage22_explicit_xgboost_consensus,https://pick6.draftkings.com/pick6-rules-and-scoring-nascar,https://www.draftkings.com/help/how-to-play/us,32,0.006691449814126394,0.006691449814126394,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.008938481569640578,0.3194444444444444,25,0.22019211114743983,0,0,0,0,0,0,19.987943502928047,20.81704083792098,19.93394350292805,20.763040837920983,Supporting scorer,Value place differential,FALSE,5975,TRUE,Not a punt,historical_conventional_under_300_laps
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,riley_herbst,Riley Herbst,35,23xi_racing,23XI Racing,toyota,Toyota,22.575143337985747,26,1.5746625503156697,,,,FALSE,,,,0.2160391079960122,17.317634031142713,25,0.005041831106035366,0.02050987339880669,30,25,17.74700027251089,24,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-22T02:17:44Z,pre_entry_list_inferred_roster,,,,,,,,,,,,43667076,6500,23.1,,Brickyard 400 presented by PPG,FALSE,FALSE,0,0,1,22.575143337985747,17.317634031142713,17.74700027251089,0.005041831106035366,0.02050987339880669,0.0045185894813023295,0.018497884027444608,26,25,25,30,25,matched,160,0.003090920546296207,0,0,0.00994817990925832,0.008860990407900348,0.008860990407900348,conventional_speedway,0.005706769094211015,conventional_speedway,0.012068759076322325,0.0015454602731481035,0.009404585158579334,0.2636428258629899,1.932819249716879,0.9130830550737624,1.931001452211572,26,model_predicted_qualifying_rank,25,17.317634031142713,25,17,17,1,1,0.2282707637684406,0.8689506534952074,19.097221417263647,19.097221417263647,0,19.097221417263647,19.097221417263647,19.097221417263647,2.9380340641944076,2.9380340641944076,25,17,1,19.097221417263647,19.097221417263647,2.9380340641944076,pre_qualifying_provisional,stage21_stage22_explicit_xgboost_consensus,https://pick6.draftkings.com/pick6-rules-and-scoring-nascar,https://www.draftkings.com/help/how-to-play/us,19,0.010645488340655627,0.010645488340655627,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.004458376447892142,0.19444444444444442,31,0.4141122636470453,0,0,0,0,0,0,18.829795780986053,19.558964171687094,18.829795780986053,19.558964171687094,Supporting scorer,Value place differential,FALSE,5975,TRUE,Not a punt,historical_conventional_under_300_laps
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,todd_gilliland,Todd Gilliland,34,front_row_motorsports,Front Row Motorsports,ford,Ford,24.946513373748445,29,1.5330892940614735,,,,FALSE,,,,0.19415994434455913,18.752229151042066,28,0.004370148218772467,0.012545198355969987,35,31,17.498964050439533,26,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,-0.25,-0.25,0,0.42500000000000004,-0.34,1,TRUE,2026-07-22T02:17:44Z,pre_entry_list_inferred_roster,0.6599999999999999,2.6399999999999997,-0.9899999999999999,verified_pre_race,TRUE,2026-07-21,https://www.nascar.com/news-media/2026/07/16/preview-round-4-2026-in-season-challenge-north-wilkesboro/,1,1,0.5,verified_pre_race,43667081,5900,26.6,,Brickyard 400 presented by PPG,TRUE,TRUE,0.6599999999999999,2.6399999999999997,1.141108319267235,23.956513373748447,17.762229151042067,20.138964050439533,0.004986812488872151,0.014315430210854992,0.004469280700511972,0.012911106894437464,28,26,24,31,30,matched,160,0.0031553243428853305,0.005511585739299372,0.005511585739299372,0.004352087898375869,0.002273076672786504,0.002273076672786504,conventional_speedway,0.011916967501261895,conventional_speedway,0.009499421781851432,0.004333455041092351,0.0033125822855811864,0.7392518284902693,0.6807980043651005,1.9067148002019032,1.519907485096229,29,model_predicted_qualifying_rank,28,17.762229151042067,26,14,16,1,3,0.4766787000504758,0.6839583682933031,16.160637068343778,20.160637068343778,-1.3599999999999994,18.80063706834378,16.160637068343778,18.80063706834378,2.739091028532844,3.186548655651488,26,16,3,18.80063706834378,18.80063706834378,3.186548655651488,pre_qualifying_provisional,stage21_stage22_explicit_xgboost_consensus,https://pick6.draftkings.com/pick6-rules-and-scoring-nascar,https://www.draftkings.com/help/how-to-play/us,53,0.004182156133828997,0.009424880957055747,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.009641913763211031,0.2597222222222222,28,0.2952937479628388,0,0,0,0,0,0,15.826027511751697,16.63671479773616,18.4660275117517,19.27671479773616,Supporting scorer,Value place differential,FALSE,5975,FALSE,Salary-only punt — excluded,historical_conventional_under_300_laps
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,michael_mcdowell,Michael McDowell,71,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,18.317939360388795,19,1.3935371478651082,,,,FALSE,,,,0.23727508942742864,16.030250258400063,23,0.00740116794350064,0.025673162946120036,22,24,21.366223875523605,21,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-22T02:17:44Z,pre_entry_list_inferred_roster,0.0135,0.054,-0.0203,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43667079,6100,25.5,,Brickyard 400 presented by PPG,TRUE,TRUE,0.0135,0.054,1.0027036482827156,18.297639360388796,16.009950258400064,21.420223875523604,0.007421178098501176,0.02574257414903119,0.00665100765763799,0.023217264286203635,19,23,22,23,24,matched,160,0.00482105528921395,0.0031115324535024753,0.0031115324535024753,0.01751941259301695,0.0037267357057566624,0.0037267357057566624,conventional_speedway,0.009285151493260351,conventional_speedway,0.012507480471039062,0.003966293871358212,0.010623074149386806,0.6766171493479263,2.1832416699819897,1.4856242389216563,2.00119687536625,19,model_predicted_qualifying_rank,23,16.009950258400064,23,19,19,-4,-4,0.3714060597304141,0.9005385939148125,16.271944653645228,16.271944653645228,0.053999999999998494,16.325944653645227,16.271944653645228,16.325944653645227,2.667531910433644,2.6763843694500373,23,19,-4,16.325944653645227,16.325944653645227,2.6763843694500373,pre_qualifying_provisional,stage21_stage22_explicit_xgboost_consensus,https://pick6.draftkings.com/pick6-rules-and-scoring-nascar,https://www.draftkings.com/help/how-to-play/us,106,0.0021486306742607686,0.01853869355437622,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.0076894942066897095,0.35694444444444445,24,0.6330407257289652,0,0,0,0,0,0,15.938449917624725,16.74604635600014,15.992449917624723,16.800046356000138,Supporting scorer,Finishing-position value,FALSE,5975,TRUE,Not a punt,historical_conventional_under_300_laps
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,aj_allmendinger,A.J. Allmendinger,16,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,22.869067547493763,27,1.6574871560190236,,,,FALSE,,,,0.2056816569051023,17.982542231940414,27,0.005374871849433134,0.013545490036770115,28,30,16.603517475406456,28,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-22T02:17:44Z,pre_entry_list_inferred_roster,0,0,-0,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43667083,5600,25.9,,Brickyard 400 presented by PPG,TRUE,TRUE,0,0,1,22.869067547493763,17.982542231940414,16.603517475406456,0.005374871849433134,0.013545490036770115,0.004817067230420272,0.012216696754922842,27,28,28,28,31,matched,160,0.00237490992031905,0,0,0.012998052278801414,0.0035757320084059884,0.0035757320084059884,conventional_speedway,0.007792241863206427,conventional_speedway,0.01101508717690005,0.001187454960159525,0.0082868921436037,0.20257006066145572,1.703112299522668,1.2467586981130283,1.762413948304008,27,model_predicted_qualifying_rank,27,17.982542231940414,28,15,14,0,-1,0.3116896745282571,0.7930862767368037,16.10477595126506,14.10477595126506,2.0000000000000018,16.10477595126506,16.10477595126506,16.10477595126506,2.8758528484401893,2.8758528484401893,28,14,-1,16.10477595126506,16.10477595126506,2.8758528484401893,pre_qualifying_provisional,stage21_stage22_explicit_xgboost_consensus,https://pick6.draftkings.com/pick6-rules-and-scoring-nascar,https://www.draftkings.com/help/how-to-play/us,50,0.004418881952724977,0.004418881952724977,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.0058108057922923555,0.15833333333333333,33,0.1589969594563382,0,0,0,0,0,0,15.817509476596358,16.58178638131644,15.817509476596358,16.58178638131644,Supporting scorer,Value place differential,FALSE,5975,FALSE,Salary-only punt — excluded,historical_conventional_under_300_laps
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,austin_dillon,Austin Dillon,3,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,21.235208958063666,24,1.4793252667043721,,,,FALSE,,,,0.20743851871866914,17.867986984084077,26,0.005640216544583982,0.01599858831219287,26,27,17.063197966289543,27,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-22T02:17:44Z,pre_entry_list_inferred_roster,-0.0135,-0.054,0.0203,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43667082,5800,25.6,,Brickyard 400 presented by PPG,TRUE,TRUE,-0.0135,-0.054,0.9973036417217132,21.255508958063665,17.888286984084075,17.009197966289545,0.005625008500012662,0.015955450386156384,0.005041244679927428,0.014390243426170497,24,27,27,27,27,matched,160,0.0016376468611920493,0.001846490968435269,0.001846490968435269,0.015279289740595082,0.007260536075469932,0.007260536075469932,conventional_speedway,0.0073953331527948545,conventional_speedway,0.013264625540513796,0.0017420689148136591,0.011269912908032507,0.2971826448919218,2.3161792087561337,1.1832533044471767,2.1223400864822075,24,model_predicted_qualifying_rank,26,17.888286984084075,27,16,15,-2,-3,0.2958133261117942,0.9550530389169934,15.250866365028788,13.250866365028788,1.9459999999999997,15.196866365028788,15.250866365028788,15.196866365028788,2.6294597181084116,2.6201493732808254,27,15,-3,15.196866365028788,15.196866365028788,2.6201493732808254,pre_qualifying_provisional,stage21_stage22_explicit_xgboost_consensus,https://pick6.draftkings.com/pick6-rules-and-scoring-nascar,https://www.draftkings.com/help/how-to-play/us,106,0.0021486306742607686,0.010653252190942899,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.005699353881400495,0.24722222222222223,30,0.38887105812969686,0,0,0,0,0,0,14.938168758675316,15.717437550442,14.884168758675315,15.663437550442,Supporting scorer,Value place differential,FALSE,5975,FALSE,Salary-only punt — excluded,historical_conventional_under_300_laps
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,josh_berry,Josh Berry,21,wood_brothers_racing,Wood Brothers Racing,ford,Ford,26.27503154795511,33,1.6341986080263173,,,,FALSE,,,,0.167182447736949,20.685761258742353,31,0.005625374690635902,0.018051409407311297,27,26,13.640049027444576,31,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-22T02:17:44Z,pre_entry_list_inferred_roster,0.0135,0.054,-0.0203,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43667077,6300,16.1,,Brickyard 400 presented by PPG,TRUE,TRUE,0.0135,0.054,1.0027036482827156,26.25473154795511,20.665461258742354,13.694049027444576,0.005640583725257871,0.018100214069355972,0.005055203507084028,0.016324608846505526,32,31,31,26,26,matched,160,0.002579641273943018,0.005282923295477838,0.005282923295477838,0.007453643869533306,0.016078147247219683,0.016078147247219683,conventional_speedway,0.010779944768763143,conventional_speedway,0.014280166377163193,0.003931282284710428,0.011765895558376495,0.6706444603036678,2.418112978076722,1.724791163002103,2.284826620346111,33,model_predicted_qualifying_rank,31,20.665461258742354,31,10,10,2,2,0.4311977907505257,1.02817197915575,13.459369769906276,13.459369769906276,0.05400000000000027,13.513369769906276,13.459369769906276,13.513369769906276,2.136407899985123,2.144979328556552,31,10,2,13.513369769906276,13.513369769906276,2.144979328556552,pre_qualifying_provisional,stage21_stage22_explicit_xgboost_consensus,https://pick6.draftkings.com/pick6-rules-and-scoring-nascar,https://www.draftkings.com/help/how-to-play/us,36,0.00600514726908779,0.02794203597401954,0.025,0.025,0.025,0.00872534602354733,0.3597222222222222,23,0.9078000686465285,0,0,0,0,0,0,13.075619889819318,13.921815056286587,13.129619889819319,13.975815056286589,Supporting scorer,Value place differential,FALSE,5975,TRUE,Not a punt,historical_conventional_under_300_laps
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,ricky_stenhouse_jr,Ricky Stenhouse Jr.,47,hyak_motorsports,Hyak Motorsports,chevrolet,Chevrolet,24.66562941468325,28,1.5395270904157674,,,,FALSE,,,,0.188196183074898,19.16347893483717,29,0.004996960643176123,0.015171938368420883,31,29,16.17244851043682,29,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-22T02:17:44Z,pre_entry_list_inferred_roster,-0.0135,-0.054,0.0203,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43667086,5300,23.6,,Brickyard 400 presented by PPG,TRUE,TRUE,-0.0135,-0.054,0.9973036417217132,24.685929414683248,19.183778934837168,16.11844851043682,0.004983487046979622,0.015131029386803534,0.0044663003732379625,0.013646696952758022,29,29,29,32,29,matched,160,6.126352229904932e-4,0.0018708292442757755,0.0018708292442757755,0.0031373588242392513,0.0025023952532929133,0.0025023952532929133,conventional_speedway,0.008979066450549548,conventional_speedway,0.009976591015156315,0.0012417322336331343,0.0028198770387660825,0.21182931760086032,0.5795378031522918,1.4366506320879278,1.5962545624250104,28,model_predicted_qualifying_rank,29,19.183778934837168,29,13,13,-1,-1,0.35916265802198194,0.7183145530912547,13.077477211113235,13.077477211113235,-0.05400000000000027,13.023477211113235,13.077477211113235,13.023477211113235,2.4674485303987237,2.4572598511534407,29,13,-1,13.023477211113235,13.023477211113235,2.4572598511534407,pre_qualifying_provisional,stage21_stage22_explicit_xgboost_consensus,https://pick6.draftkings.com/pick6-rules-and-scoring-nascar,https://www.draftkings.com/help/how-to-play/us,106,0.0021486306742607686,0.010511629317512775,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.006657866185474624,0.25416666666666665,29,0.3627318131676197,0,0,0,0,0,0,12.785175169459103,13.558252599165998,12.731175169459103,13.504252599165998,Supporting scorer,Value place differential,FALSE,5975,FALSE,Salary-only punt — excluded,historical_conventional_under_300_laps
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,cole_custer,Cole Custer,41,haas_factory_team,Haas Factory Team,chevrolet,Chevrolet,25.140189159108473,30,1.6668617685888325,,,,FALSE,,,,0.16827991694046146,20.603345446052742,30,0.005245572916949494,0.009461755379808442,29,33,15.078727402496023,30,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-22T02:17:44Z,pre_entry_list_inferred_roster,-0.0135,-0.054,0.0203,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43667087,5100,17.2,,Brickyard 400 presented by PPG,TRUE,TRUE,-0.0135,-0.054,0.9973036417217132,25.160489159108472,20.62364544605274,15.024727402496023,0.00523142897299052,0.00943624309736297,0.004688510866863099,0.008510561088102605,30,30,30,29,33,matched,160,8.794846463660633e-4,0,0,0.008017429475325188,0.003967288602644273,0.003967288602644273,conventional_speedway,0.0075755372880622635,conventional_speedway,0.010477261164096235,4.397423231830316e-4,0.005992359038984731,0.07501642762991971,1.2315425621085276,1.212085966089962,1.6763617862553977,30,model_predicted_qualifying_rank,30,20.62364544605274,30,12,12,0,0,0.3030214915224905,0.7543628038149289,13.057384295337421,13.057384295337421,-0.05400000000000027,13.00338429533742,13.057384295337421,13.00338429533742,2.5602714304583176,2.5496831951642003,30,12,0,13.00338429533742,13.00338429533742,2.5496831951642003,pre_qualifying_provisional,stage21_stage22_explicit_xgboost_consensus,https://pick6.draftkings.com/pick6-rules-and-scoring-nascar,https://www.draftkings.com/help/how-to-play/us,61,0.003659386617100372,0.003659386617100372,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.005434798798598493,0.09305555555555556,36,0.13270409127022006,0,0,0,0,0,0,12.781406577417787,13.534724347137914,12.727406577417787,13.480724347137912,Supporting scorer,Value place differential,FALSE,5975,FALSE,Salary-only punt — excluded,historical_conventional_under_300_laps
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,noah_gragson,Noah Gragson,4,front_row_motorsports,Front Row Motorsports,ford,Ford,28.077730516585603,35,1.6822780152414358,,,,FALSE,,,,0.1598282361252133,21.246606320753298,33,0.004112684299248215,0.009124029678152401,37,35,13.555721047706486,32,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-22T02:17:44Z,pre_entry_list_inferred_roster,-0.0135,-0.054,0.0203,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43667085,5400,23.2,,Brickyard 400 presented by PPG,TRUE,TRUE,-0.0135,-0.054,0.9973036417217132,28.098030516585602,21.266906320753296,13.501721047706486,0.004101595028891957,0.00909942802519838,0.0036759311774500997,0.008206787094843413,35,33,32,37,35,matched,160,4.2006674291724777e-4,0.0015637563654237114,0.0015637563654237114,0.005973100848180337,0.0038742961135851558,0.0038742961135851558,conventional_speedway,0.008471356559131088,conventional_speedway,0.009951761170131496,9.919115541704795e-4,0.004923698480882746,0.1692119620874878,1.0119127046205105,1.355417049460974,1.5922817872210393,35,model_predicted_qualifying_rank,33,21.266906320753296,33,8,8,2,2,0.3388542623652435,0.7165268042494677,11.05538106661471,11.05538106661471,-0.05400000000000027,11.00138106661471,11.05538106661471,11.00138106661471,2.0472927901138354,2.0372927901138356,33,8,2,11.00138106661471,11.00138106661471,2.0372927901138356,pre_qualifying_provisional,stage21_stage22_explicit_xgboost_consensus,https://pick6.draftkings.com/pick6-rules-and-scoring-nascar,https://www.draftkings.com/help/how-to-play/us,44,0.004982994542434549,0.004982994542434549,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.006227523057642906,0.11527777777777777,35,0.17501781244899783,0,0,0,0,0,0,10.77191971826757,11.535581140093177,10.71791971826757,11.481581140093176,Supporting scorer,Value place differential,FALSE,5975,FALSE,Salary-only punt — excluded,historical_conventional_under_300_laps
