projection_variant,lineup_rank,driver_slot,scenario_name,scenario_role,lineup_archetype,scenario_type,scenario_probability,driver_id,driver_name,dk_id,salary,dk_projection,dk_mean_projection,dk_score_p75,dk_score_p90,dk_value_per_1000,dk_mean_value_per_1000,dk_starting_position_used,dk_projected_finish_rank,mean_projected_laps_led,mean_projected_fastest_laps,projected_laps_led,projected_fastest_laps,prob_lead_25_plus,prob_lead_50_plus,prob_lead_75_plus,prob_lead_100_plus,prob_lead_150_plus,prob_lead_200_plus,dominator_role,construction_role,lineup_role,punt_role
chatter,1,3,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,denny_hamlin,Denny Hamlin,43667053,11000,83.94883146067416,57.260658848669024,74.38510504697149,83.94883146067416,7.631711950970378,5.205514440788093,1,1,17.16332377450544,16.12406201120593,76.85393258426967,42.26966292134832,0.4696367257561897,0.12101287254518049,0.12101287254518049,0,0,0,Primary dominator A,Dominator candidate,Dominator,Not a punt
chatter,1,4,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,erik_jones,Erik Jones,43667070,7300,32.24921820843062,32.680230950574796,32.24921820843062,33.118204396590826,4.417701124442551,4.4767439658321635,16,14,1.7891306437692502,2.739885088072182,1.0414634465978665,2.1974496595136643,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,1,5,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,ty_gibbs,Ty Gibbs,43667062,8800,43.477452612932616,44.62008776060351,43.477452612932616,44.4211788072495,4.940619615105979,5.070464518250399,2,3,5.507494267921454,6.367142652495876,3.2059447320758325,5.106592066474792,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,1,6,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,zane_smith,Zane Smith,43667080,6000,19.93394350292805,20.291764325318656,19.93394350292805,20.763040837920983,3.3223239171546752,3.381960720886443,25,24,1.6622630696489018,2.0671079064587343,0.9676130872263855,1.6578671802698908,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Not a punt
chatter,2,1,primary_kyle_larson,Primary dominator B,conventional_primary_control,primary_control,0.099015820525827275,brad_keselowski,Brad Keselowski,43667068,7700,38.39517793122018,39.37836950096799,38.47988003837114,39.462618327990576,4.986386744314309,5.114073961164674,23,15,4.371460900083042,4.9588983909938396,2.4844890159125095,3.822345949426786,0.024500038828520174,0.024500038828520174,0.024500038828520174,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt
chatter,2,2,primary_kyle_larson,Primary dominator B,conventional_primary_control,primary_control,0.099015820525827275,chase_elliott,Chase Elliott,43667059,9500,45.28169823462235,46.65403503463374,45.37769402301398,46.35241770442171,4.766494551012879,4.910951056277236,10,7,8.076456946788753,4.8553795509701105,4.590197426083751,3.742553062447555,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,2,3,primary_kyle_larson,Primary dominator B,conventional_primary_control,primary_control,0.099015820525827275,erik_jones,Erik Jones,43667070,7300,32.20457322236369,32.680230950574796,32.24921820843062,33.118204396590826,4.411585372926533,4.4767439658321635,16,14,1.7891306437692502,2.739885088072182,1.0168398011732733,2.111918382378601,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,2,4,primary_kyle_larson,Primary dominator B,conventional_primary_control,primary_control,0.099015820525827275,kyle_larson,Kyle Larson,43667055,10500,80.84083146067417,50.8811126764394,67.2765724413349,67.2765724413349,7.699126805778492,4.845820254898991,6,4,13.704411500471982,10.775577336269784,76.85393258426967,42.26966292134832,0.44763967373683644,0.099015820525827275,0.099015820525827275,0,0,0,Primary dominator B,Dominator candidate,Dominator,Not a punt
chatter,2,5,primary_kyle_larson,Primary dominator B,conventional_primary_control,primary_control,0.099015820525827275,ty_gibbs,Ty Gibbs,43667062,8800,43.36905913604494,44.62008776060351,43.477452612932616,44.4211788072495,4.928302174550561,5.070464518250399,2,3,5.507494267921454,6.367142652495876,3.13014557984312,4.907828313520362,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,2,6,primary_kyle_larson,Primary dominator B,conventional_primary_control,primary_control,0.099015820525827275,zane_smith,Zane Smith,43667080,6000,19.89918600343116,20.291764325318656,19.93394350292805,20.763040837920983,3.3165310005718602,3.381960720886443,25,24,1.6622630696489018,2.0671079064587343,0.9447355089053306,1.5933380582329504,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Not a punt
chatter,3,1,primary_brad_keselowski,Contrarian dominator ceiling,conventional_primary_control,primary_control,0.024500038828520174,alex_bowman,Alex Bowman,43667072,7000,26.607280233202122,27.274985899655942,26.717367487982475,27.663434117696923,3.8010400333145884,3.8964265570937058,20,20,3.1385536760318016,2.5785499569955377,1.6768029632899617,1.9068433163991896,0.01405698108606338,0.01405698108606338,0.01405698108606338,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt
chatter,3,2,primary_brad_keselowski,Contrarian dominator ceiling,conventional_primary_control,primary_control,0.024500038828520174,brad_keselowski,Brad Keselowski,43667068,7700,74.28883146067416,39.37836950096799,38.47988003837114,39.462618327990576,9.647900189697943,5.114073961164674,23,15,4.371460900083042,4.9588983909938396,76.85393258426967,42.26966292134832,0.024500038828520174,0.024500038828520174,0.024500038828520174,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Dominator,Not a punt
chatter,3,3,primary_brad_keselowski,Contrarian dominator ceiling,conventional_primary_control,primary_control,0.024500038828520174,chase_elliott,Chase Elliott,43667059,9500,45.144485201407925,46.65403503463374,45.37769402301398,46.35241770442171,4.752051073832413,4.910951056277236,10,7,8.076456946788753,4.8553795509701105,4.314926026175745,3.590563766364398,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,3,4,primary_brad_keselowski,Contrarian dominator ceiling,conventional_primary_control,primary_control,0.024500038828520174,erik_jones,Erik Jones,43667070,7300,32.15073308025226,32.680230950574796,32.24921820843062,33.118204396590826,4.40421001099346,4.4767439658321635,16,14,1.7891306437692502,2.739885088072182,0.9558605252143403,2.0261509976637178,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,3,5,primary_brad_keselowski,Contrarian dominator ceiling,conventional_primary_control,primary_control,0.024500038828520174,ty_gibbs,Ty Gibbs,43667062,8800,43.232440298956064,44.62008776060351,43.477452612932616,44.4211788072495,4.912777306699552,5.070464518250399,2,3,5.507494267921454,6.367142652495876,2.9424326176983944,4.708515876736601,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,3,6,primary_brad_keselowski,Contrarian dominator ceiling,conventional_primary_control,primary_control,0.024500038828520174,william_byron,William Byron,43667058,9700,43.4863493176678,45.446891261620586,43.82013656512053,44.62941648513714,4.483128795635856,4.6852465218165555,9,8,8.555785425324862,8.226544233976368,4.5710119485980805,6.083547401151737,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,4,1,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,alex_bowman,Alex Bowman,43667072,7000,26.717367487982475,27.274985899655942,26.717367487982475,27.663434117696923,3.8167667839974966,3.8964265570937058,20,20,3.1385536760318016,2.5785499569955377,1.8269705122741482,2.0680552442532,0.01405698108606338,0.01405698108606338,0.01405698108606338,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt
chatter,4,2,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,brad_keselowski,Brad Keselowski,43667068,7700,38.47988003837114,39.37836950096799,38.47988003837114,39.462618327990576,4.997387017970278,5.114073961164674,23,15,4.371460900083042,4.9588983909938396,2.544653042260157,3.977148395124661,0.024500038828520174,0.024500038828520174,0.024500038828520174,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt
chatter,4,3,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,chase_elliott,Chase Elliott,43667059,9500,45.37769402301398,46.65403503463374,45.37769402301398,46.35241770442171,4.776599370843577,4.910951056277236,10,7,8.076456946788753,4.8553795509701105,4.701352982463773,3.8941239497733977,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,4,4,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,denny_hamlin,Denny Hamlin,43667053,11000,83.94883146067416,57.260658848669024,74.38510504697149,83.94883146067416,7.631711950970378,5.205514440788093,1,1,17.16332377450544,16.12406201120593,76.85393258426967,42.26966292134832,0.4696367257561897,0.12101287254518049,0.12101287254518049,0,0,0,Primary dominator A,Dominator candidate,Dominator,Not a punt
chatter,4,5,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,ty_gibbs,Ty Gibbs,43667062,8800,43.477452612932616,44.62008776060351,43.477452612932616,44.4211788072495,4.940619615105979,5.070464518250399,2,3,5.507494267921454,6.367142652495876,3.2059447320758325,5.106592066474792,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,4,6,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,zane_smith,Zane Smith,43667080,6000,19.93394350292805,20.291764325318656,19.93394350292805,20.763040837920983,3.3223239171546752,3.381960720886443,25,24,1.6622630696489018,2.0671079064587343,0.9676130872263855,1.6578671802698908,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Not a punt
chatter,5,1,primary_ryan_blaney,Primary dominator C,conventional_primary_control,primary_control,0.0750010312079267,brad_keselowski,Brad Keselowski,43667068,7700,38.36039786150689,39.37836950096799,38.47988003837114,39.462618327990576,4.9818698521437526,5.114073961164674,23,15,4.371460900083042,4.9588983909938396,2.497754867117834,3.737686988283182,0.024500038828520174,0.024500038828520174,0.024500038828520174,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt
chatter,5,2,primary_ryan_blaney,Primary dominator C,conventional_primary_control,primary_control,0.0750010312079267,chase_elliott,Chase Elliott,43667059,9500,45.25052428514033,46.65403503463374,45.37769402301398,46.35241770442171,4.763213082646351,4.910951056277236,10,7,8.076456946788753,4.8553795509701105,4.614706641325795,3.6596613884641633,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,5,3,primary_ryan_blaney,Primary dominator C,conventional_primary_control,primary_control,0.0750010312079267,ross_chastain,Ross Chastain,43667071,7100,26.57576626954269,27.154661953163348,26.637195151948042,27.566371597805343,3.7430656717665762,3.824600275093429,18,19,2.841528770077348,2.476177245875583,1.6235859081757367,1.8663773166639073,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,5,4,primary_ryan_blaney,Primary dominator C,conventional_primary_control,primary_control,0.0750010312079267,ryan_blaney,Ryan Blaney,43667054,10700,83.23483146067416,52.06878282258368,50.51470159980184,50.51470159980184,7.778956211277959,4.866241385288194,3,2,14.481403484184767,7.663182114527748,76.85393258426967,42.26966292134832,0.0750010312079267,0.0750010312079267,0.0750010312079267,0,0,0,Primary dominator C,Dominator candidate,Dominator,Not a punt
chatter,5,5,primary_ryan_blaney,Primary dominator C,conventional_primary_control,primary_control,0.0750010312079267,ty_gibbs,Ty Gibbs,43667062,8800,43.324322153576546,44.62008776060351,43.477452612932616,44.4211788072495,4.92321842654279,5.070464518250399,2,3,5.507494267921454,6.367142652495876,3.1468588940285533,4.7991276223764565,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,5,6,primary_ryan_blaney,Primary dominator C,conventional_primary_control,primary_control,0.0750010312079267,zane_smith,Zane Smith,43667080,6000,19.884566628540284,20.291764325318656,19.93394350292805,20.763040837920983,3.3140944380900472,3.381960720886443,25,24,1.6622630696489018,2.0671079064587343,0.9497798945352354,1.5580481220143836,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Not a punt
chatter,6,1,split_primary_pair,Split dominators,conventional_split_control,split_control,0.3486238532110092,alex_bowman,Alex Bowman,43667072,7000,26.51886651848145,27.274985899655942,26.717367487982475,27.663434117696923,3.788409502640207,3.8964265570937058,20,20,3.1385536760318016,2.5785499569955377,1.7499566444953805,1.669727460794678,0.01405698108606338,0.01405698108606338,0.01405698108606338,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt
chatter,6,2,split_primary_pair,Split dominators,conventional_split_control,split_control,0.3486238532110092,brad_keselowski,Brad Keselowski,43667068,7700,38.10834624154919,39.37836950096799,38.47988003837114,39.462618327990576,4.94913587552587,5.114073961164674,23,15,4.371460900083042,4.9588983909938396,2.4373860822173694,3.2111104910996646,0.024500038828520174,0.024500038828520174,0.024500038828520174,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt
chatter,6,3,split_primary_pair,Split dominators,conventional_split_control,split_control,0.3486238532110092,denny_hamlin,Denny Hamlin,43667053,11000,74.38510504697149,57.260658848669024,74.38510504697149,83.94883146067416,6.762282276997407,5.205514440788093,1,1,17.16332377450544,16.12406201120593,48,37.04690010438108,0.4696367257561897,0.12101287254518049,0.12101287254518049,0,0,0,Primary dominator A,Dominator candidate,Dominator,Not a punt
chatter,6,4,split_primary_pair,Split dominators,conventional_split_control,split_control,0.3486238532110092,erik_jones,Erik Jones,43667070,7300,32.04778009181757,32.680230950574796,32.24921820843062,33.118204396590826,4.390106861892818,4.4767439658321635,16,14,1.7891306437692502,2.739885088072182,0.9975617373837048,1.7741992388258718,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,6,5,split_primary_pair,Split dominators,conventional_split_control,split_control,0.3486238532110092,kyle_larson,Kyle Larson,43667055,10500,67.2765724413349,50.8811126764394,67.2765724413349,67.2765724413349,6.407292613460467,4.845820254898991,6,4,13.704411500471982,10.775577336269784,40,32.60127209185535,0.44763967373683644,0.099015820525827275,0.099015820525827275,0,0,0,Primary dominator B,Dominator candidate,Secondary dominator,Not a punt
chatter,6,6,split_primary_pair,Split dominators,conventional_split_control,split_control,0.3486238532110092,zane_smith,Zane Smith,43667080,6000,19.780051657842847,20.291764325318656,19.93394350292805,20.763040837920983,3.296675276307141,3.381960720886443,25,24,1.6622630696489018,2.0671079064587343,0.9268244560689516,1.3385456529457955,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Not a punt
chatter,7,1,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,alex_bowman,Alex Bowman,43667072,7000,26.717367487982475,27.274985899655942,26.717367487982475,27.663434117696923,3.8167667839974966,3.8964265570937058,20,20,3.1385536760318016,2.5785499569955377,1.8269705122741482,2.0680552442532,0.01405698108606338,0.01405698108606338,0.01405698108606338,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt
chatter,7,2,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,brad_keselowski,Brad Keselowski,43667068,7700,38.47988003837114,39.37836950096799,38.47988003837114,39.462618327990576,4.997387017970278,5.114073961164674,23,15,4.371460900083042,4.9588983909938396,2.544653042260157,3.977148395124661,0.024500038828520174,0.024500038828520174,0.024500038828520174,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt
chatter,7,3,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,chase_elliott,Chase Elliott,43667059,9500,45.37769402301398,46.65403503463374,45.37769402301398,46.35241770442171,4.776599370843577,4.910951056277236,10,7,8.076456946788753,4.8553795509701105,4.701352982463773,3.8941239497733977,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,7,4,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,denny_hamlin,Denny Hamlin,43667053,11000,83.94883146067416,57.260658848669024,74.38510504697149,83.94883146067416,7.631711950970378,5.205514440788093,1,1,17.16332377450544,16.12406201120593,76.85393258426967,42.26966292134832,0.4696367257561897,0.12101287254518049,0.12101287254518049,0,0,0,Primary dominator A,Dominator candidate,Dominator,Not a punt
chatter,7,5,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,erik_jones,Erik Jones,43667070,7300,32.24921820843062,32.680230950574796,32.24921820843062,33.118204396590826,4.417701124442551,4.4767439658321635,16,14,1.7891306437692502,2.739885088072182,1.0414634465978665,2.1974496595136643,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,7,6,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,ross_chastain,Ross Chastain,43667071,7100,26.637195151948042,27.154661953163348,26.637195151948042,27.566371597805343,3.7517176270349357,3.824600275093429,18,19,2.841528770077348,2.476177245875583,1.6540705715358748,1.9859500201423894,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,8,1,primary_kyle_larson,Primary dominator B,conventional_primary_control,primary_control,0.099015820525827275,brad_keselowski,Brad Keselowski,43667068,7700,38.39517793122018,39.37836950096799,38.47988003837114,39.462618327990576,4.986386744314309,5.114073961164674,23,15,4.371460900083042,4.9588983909938396,2.4844890159125095,3.822345949426786,0.024500038828520174,0.024500038828520174,0.024500038828520174,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt
chatter,8,2,primary_kyle_larson,Primary dominator B,conventional_primary_control,primary_control,0.099015820525827275,bubba_wallace,Bubba Wallace,43667061,9000,40.46343837511004,41.387875040011735,40.53962093138612,41.53513817997385,4.495937597234449,4.598652782223526,14,10,4.417378951034951,4.3411784494511165,2.5105862167864696,3.34620404647427,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,8,3,primary_kyle_larson,Primary dominator B,conventional_primary_control,primary_control,0.099015820525827275,erik_jones,Erik Jones,43667070,7300,32.20457322236369,32.680230950574796,32.24921820843062,33.118204396590826,4.411585372926533,4.4767439658321635,16,14,1.7891306437692502,2.739885088072182,1.0168398011732733,2.111918382378601,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,8,4,primary_kyle_larson,Primary dominator B,conventional_primary_control,primary_control,0.099015820525827275,kyle_larson,Kyle Larson,43667055,10500,80.84083146067417,50.8811126764394,67.2765724413349,67.2765724413349,7.699126805778492,4.845820254898991,6,4,13.704411500471982,10.775577336269784,76.85393258426967,42.26966292134832,0.44763967373683644,0.099015820525827275,0.099015820525827275,0,0,0,Primary dominator B,Dominator candidate,Dominator,Not a punt
chatter,8,5,primary_kyle_larson,Primary dominator B,conventional_primary_control,primary_control,0.099015820525827275,ryan_preece,Ryan Preece,43667074,6700,22.973572233066534,23.363911622549505,23.006695127728936,23.837686727502913,3.4288913780696317,3.4871509884402245,22,21,1.7803750422770823,1.9218174710671891,1.0118636167277977,1.4813473975213025,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Not a punt
chatter,8,6,primary_kyle_larson,Primary dominator B,conventional_primary_control,primary_control,0.099015820525827275,ty_gibbs,Ty Gibbs,43667062,8800,43.36905913604494,44.62008776060351,43.477452612932616,44.4211788072495,4.928302174550561,5.070464518250399,2,3,5.507494267921454,6.367142652495876,3.13014557984312,4.907828313520362,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,9,1,primary_christopher_bell,Contrarian dominator ceiling,conventional_primary_control,primary_control,0.04336542032040238,brad_keselowski,Brad Keselowski,43667068,7700,38.31092536284726,39.37836950096799,38.47988003837114,39.462618327990576,4.975444852317826,5.114073961164674,23,15,4.371460900083042,4.9588983909938396,2.348460223447243,3.7106895710787766,0.024500038828520174,0.024500038828520174,0.024500038828520174,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt
chatter,9,2,primary_christopher_bell,Contrarian dominator ceiling,conventional_primary_control,primary_control,0.04336542032040238,chase_elliott,Chase Elliott,43667059,9500,45.1696720334443,46.65403503463374,45.37769402301398,46.35241770442171,4.754702319309927,4.910951056277236,10,7,8.076456946788753,4.8553795509701105,4.338878539564941,3.633227552340127,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,9,3,primary_christopher_bell,Contrarian dominator ceiling,conventional_primary_control,primary_control,0.04336542032040238,christopher_bell,Christopher Bell,43667057,10000,80.23483146067416,46.29600316892895,46.0875271965295,46.0875271965295,8.023483146067417,4.629600316892895,12,6,5.230598723956214,6.640785528755318,76.85393258426967,42.26966292134832,0.04336542032040238,0.04336542032040238,0.04336542032040238,0,0,0,Contrarian dominator ceiling,Contrarian dominator leverage,Dominator,Not a punt
chatter,9,4,primary_christopher_bell,Contrarian dominator ceiling,conventional_primary_control,primary_control,0.04336542032040238,erik_jones,Erik Jones,43667070,7300,32.16289340195714,32.680230950574796,32.24921820843062,33.118204396590826,4.40587580848728,4.4767439658321635,16,14,1.7891306437692502,2.739885088072182,0.9611665865209561,2.0502261229486707,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,9,5,primary_christopher_bell,Contrarian dominator ceiling,conventional_primary_control,primary_control,0.04336542032040238,ryan_preece,Ryan Preece,43667074,6700,22.940249485676905,23.363911622549505,23.006695127728936,23.837686727502913,3.42391783368312,3.4871509884402245,22,21,1.7803750422770823,1.9218174710671891,0.9564628542203145,1.4380750491596161,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Not a punt
chatter,9,6,primary_christopher_bell,Contrarian dominator ceiling,conventional_primary_control,primary_control,0.04336542032040238,ty_gibbs,Ty Gibbs,43667062,8800,43.261700101955874,44.62008776060351,43.477452612932616,44.4211788072495,4.916102284313167,5.070464518250399,2,3,5.507494267921454,6.367142652495876,2.958766305980576,4.764463389912733,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,10,1,strategy_disruption,Caution / strategy disruption,conventional_disruption,disruption,0.22018348623853212,alex_bowman,Alex Bowman,43667072,7000,27.663434117696923,27.274985899655942,26.717367487982475,27.663434117696923,3.951919159670989,3.8964265570937058,20,20,3.1385536760318016,2.5785499569955377,3.892767387344672,3.0227606019127866,0.01405698108606338,0.01405698108606338,0.01405698108606338,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt
chatter,10,2,strategy_disruption,Caution / strategy disruption,conventional_disruption,disruption,0.22018348623853212,brad_keselowski,Brad Keselowski,43667068,7700,39.462618327990576,39.37836950096799,38.47988003837114,39.462618327990576,5.125015367271503,5.114073961164674,23,15,4.371460900083042,4.9588983909938396,4.748939926977699,4.93640743610256,0.024500038828520174,0.024500038828520174,0.024500038828520174,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt
chatter,10,3,strategy_disruption,Caution / strategy disruption,conventional_disruption,disruption,0.22018348623853212,bubba_wallace,Bubba Wallace,43667061,9000,41.53513817997385,41.387875040011735,40.53962093138612,41.53513817997385,4.615015353330428,4.598652782223526,14,10,4.417378951034951,4.3411784494511165,4.7788072223750016,4.467636387511326,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,10,4,strategy_disruption,Caution / strategy disruption,conventional_disruption,disruption,0.22018348623853212,erik_jones,Erik Jones,43667070,7300,33.118204396590826,32.680230950574796,32.24921820843062,33.118204396590826,4.536740328300112,4.4767439658321635,16,14,1.7891306437692502,2.739885088072182,2.7784715198098957,3.1635255925296697,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,10,5,strategy_disruption,Caution / strategy disruption,conventional_disruption,disruption,0.22018348623853212,ty_gibbs,Ty Gibbs,43667062,8800,44.4211788072495,44.62008776060351,43.477452612932616,44.4211788072495,5.047861228096534,5.070464518250399,2,3,5.507494267921454,6.367142652495876,5.454979831512759,5.954297443047349,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,10,6,strategy_disruption,Caution / strategy disruption,conventional_disruption,disruption,0.22018348623853212,tyler_reddick,Tyler Reddick,43667056,10200,47.947631980335586,49.54058309145105,47.47140207683389,47.947631980335586,4.700748233366234,4.856919910926573,7,5,9.452563876236615,12.140982494204218,7.5431108408707805,9.661898378039753,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,11,1,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,brad_keselowski,Brad Keselowski,43667068,7700,38.47988003837114,39.37836950096799,38.47988003837114,39.462618327990576,4.997387017970278,5.114073961164674,23,15,4.371460900083042,4.9588983909938396,2.544653042260157,3.977148395124661,0.024500038828520174,0.024500038828520174,0.024500038828520174,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt
chatter,11,2,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,chris_buescher,Chris Buescher,43667064,8500,31.734680019968103,32.60799954308469,31.734680019968103,32.697976246307256,3.733491767055071,3.836235240362904,8,11,3.864571136928107,5.270792797450346,2.249589536630212,4.22729474624565,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,11,3,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,denny_hamlin,Denny Hamlin,43667053,11000,83.94883146067416,57.260658848669024,74.38510504697149,83.94883146067416,7.631711950970378,5.205514440788093,1,1,17.16332377450544,16.12406201120593,76.85393258426967,42.26966292134832,0.4696367257561897,0.12101287254518049,0.12101287254518049,0,0,0,Primary dominator A,Dominator candidate,Dominator,Not a punt
chatter,11,4,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,erik_jones,Erik Jones,43667070,7300,32.24921820843062,32.680230950574796,32.24921820843062,33.118204396590826,4.417701124442551,4.4767439658321635,16,14,1.7891306437692502,2.739885088072182,1.0414634465978665,2.1974496595136643,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,11,5,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,ryan_preece,Ryan Preece,43667074,6700,23.006695127728936,23.363911622549505,23.006695127728936,23.837686727502913,3.4338350936908864,3.4871509884402245,22,21,1.7803750422770823,1.9218174710671891,1.0363667595902257,1.5413409729586256,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Not a punt
chatter,11,6,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,ty_gibbs,Ty Gibbs,43667062,8800,43.477452612932616,44.62008776060351,43.477452612932616,44.4211788072495,4.940619615105979,5.070464518250399,2,3,5.507494267921454,6.367142652495876,3.2059447320758325,5.106592066474792,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
