season,round,event_id,race_id,driver_id,model,race_name,race_date,track_id,track_name,track_primary_family,track_cluster_id,driver_name,car_number,owner_id,owner_name,manufacturer_id,manufacturer,field_size,target_finish_position,target_win,target_top3,predicted_finish_position,predicted_finish_rank,finish_route,win_probability,top3_probability,predicted_win_rank,predicted_top3_rank,probability_route,target_points,predicted_points,predicted_points_rank,points_route
2025,11,cup_2025_r11,5554,michael_mcdowell,xgb_short_steep_specialist,Wurth 400 presented by LIQUI MOLY,2025-05-04,texas_motor_speedway,Texas Motor Speedway,intermediate_speedway,cluster_3,Michael McDowell,71,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,38,26,0,0,14.626259224501302,18,conventional_speedway,7.261278547691397e-4,0.00457740260009454,34,27,conventional_speedway,13,21.351926803588867,15,conventional_speedway
2025,11,cup_2025_r11,5554,josh_berry,xgb_short_steep_specialist,Wurth 400 presented by LIQUI MOLY,2025-05-04,texas_motor_speedway,Texas Motor Speedway,intermediate_speedway,cluster_3,Josh Berry,21,wood_brothers_racing,Wood Brothers Racing,ford,Ford,38,32,0,0,15.459406534421086,19,conventional_speedway,0.00375801468413344,0.04422120631141115,19,12,conventional_speedway,13,18.71185302734375,20,conventional_speedway
2025,11,cup_2025_r11,5554,kyle_busch,xgb_short_steep_specialist,Wurth 400 presented by LIQUI MOLY,2025-05-04,texas_motor_speedway,Texas Motor Speedway,intermediate_speedway,cluster_3,Kyle Busch,8,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,38,20,0,0,15.701953559960408,20,conventional_speedway,0.0043187607794929,0.03378916242117037,17,14,conventional_speedway,18,18.929412841796875,19,conventional_speedway
2025,11,cup_2025_r11,5554,austin_dillon,xgb_short_steep_specialist,Wurth 400 presented by LIQUI MOLY,2025-05-04,texas_motor_speedway,Texas Motor Speedway,intermediate_speedway,cluster_3,Austin Dillon,3,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,38,7,0,0,15.86531654105891,21,conventional_speedway,0.00943323998219461,0.00619862844335278,11,24,conventional_speedway,30,15.214738845825195,25,conventional_speedway
2025,11,cup_2025_r11,5554,zane_smith,xgb_short_steep_specialist,Wurth 400 presented by LIQUI MOLY,2025-05-04,texas_motor_speedway,Texas Motor Speedway,intermediate_speedway,cluster_3,Zane Smith,38,front_row_motorsports,Front Row Motorsports,ford,Ford,38,17,0,0,16.43795584474374,22,conventional_speedway,0.00221055855184238,0.00421742194680303,22,28,conventional_speedway,20,18.59840202331543,21,conventional_speedway
2025,11,cup_2025_r11,5554,noah_gragson,xgb_short_steep_specialist,Wurth 400 presented by LIQUI MOLY,2025-05-04,texas_motor_speedway,Texas Motor Speedway,intermediate_speedway,cluster_3,Noah Gragson,4,front_row_motorsports,Front Row Motorsports,ford,Ford,38,34,0,0,16.84387826808393,23,conventional_speedway,0.00849261038716698,0.01004152753985216,12,21,conventional_speedway,3,15.217307090759276,24,conventional_speedway
2025,11,cup_2025_r11,5554,brad_keselowski,xgb_short_steep_specialist,Wurth 400 presented by LIQUI MOLY,2025-05-04,texas_motor_speedway,Texas Motor Speedway,intermediate_speedway,cluster_3,Brad Keselowski,6,rfk_racing,RFK Racing,ford,Ford,38,28,0,0,17.14715853741558,24,conventional_speedway,0.00694386722411695,0.00749512024616874,14,23,conventional_speedway,9,16.242284774780273,22,conventional_speedway
2025,11,cup_2025_r11,5554,justin_haley,xgb_short_steep_specialist,Wurth 400 presented by LIQUI MOLY,2025-05-04,texas_motor_speedway,Texas Motor Speedway,intermediate_speedway,cluster_3,Justin Haley,7,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,38,15,0,0,17.493584113734183,25,conventional_speedway,0.0020088339976403,0.0061227983485769,24,25,conventional_speedway,22,13.958945274353027,27,conventional_speedway
2025,11,cup_2025_r11,5554,ryan_preece,xgb_short_steep_specialist,Wurth 400 presented by LIQUI MOLY,2025-05-04,texas_motor_speedway,Texas Motor Speedway,intermediate_speedway,cluster_3,Ryan Preece,60,rfk_racing,RFK Racing,ford,Ford,38,29,0,0,17.91137597454787,26,conventional_speedway,0.01024969416144452,0.01569930090028467,10,16,conventional_speedway,15,15.708088874816896,23,conventional_speedway
2025,11,cup_2025_r11,5554,daniel_suarez,xgb_short_steep_specialist,Wurth 400 presented by LIQUI MOLY,2025-05-04,texas_motor_speedway,Texas Motor Speedway,intermediate_speedway,cluster_3,Daniel Suarez,99,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,38,10,0,0,19.858196840223975,27,conventional_speedway,0.00107441697640684,0.00505543911623244,29,26,conventional_speedway,27,14.472951889038086,26,conventional_speedway
2025,11,cup_2025_r11,5554,erik_jones,xgb_short_steep_specialist,Wurth 400 presented by LIQUI MOLY,2025-05-04,texas_motor_speedway,Texas Motor Speedway,intermediate_speedway,cluster_3,Erik Jones,43,legacy_motor_club,Legacy Motor Club,toyota,Toyota,38,5,0,0,19.955053544585265,28,conventional_speedway,0.00100537172245693,0.01105206636389181,31,19,conventional_speedway,33,12.263338088989258,32,conventional_speedway
2025,11,cup_2025_r11,5554,ty_dillon,xgb_short_steep_specialist,Wurth 400 presented by LIQUI MOLY,2025-05-04,texas_motor_speedway,Texas Motor Speedway,intermediate_speedway,cluster_3,Ty Dillon,10,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,38,12,0,0,20.16146160193759,29,conventional_speedway,4.0799835578864e-4,0.00107467653417058,36,38,conventional_speedway,25,12.35417938232422,30,conventional_speedway
2025,11,cup_2025_r11,5554,todd_gilliland,xgb_short_steep_specialist,Wurth 400 presented by LIQUI MOLY,2025-05-04,texas_motor_speedway,Texas Motor Speedway,intermediate_speedway,cluster_3,Todd Gilliland,34,front_row_motorsports,Front Row Motorsports,ford,Ford,38,11,0,0,20.832822632416132,30,conventional_speedway,7.609456053728973e-4,0.00265856315381561,33,32,conventional_speedway,26,12.017373085021973,33,conventional_speedway
2025,11,cup_2025_r11,5554,riley_herbst,xgb_short_steep_specialist,Wurth 400 presented by LIQUI MOLY,2025-05-04,texas_motor_speedway,Texas Motor Speedway,intermediate_speedway,cluster_3,Riley Herbst,35,23xi_racing,23XI Racing,toyota,Toyota,38,14,0,0,21.179602075165633,31,conventional_speedway,2.5515583412564737e-4,0.00225521083402741,38,33,conventional_speedway,23,10.954386711120604,34,conventional_speedway
2025,11,cup_2025_r11,5554,ricky_stenhouse_jr,xgb_short_steep_specialist,Wurth 400 presented by LIQUI MOLY,2025-05-04,texas_motor_speedway,Texas Motor Speedway,intermediate_speedway,cluster_3,Ricky Stenhouse Jr.,47,hyak_motorsports,Hyak Motorsports,chevrolet,Chevrolet,38,6,0,0,21.189365154960587,32,conventional_speedway,8.687845738012868e-4,0.01017611984437752,32,20,conventional_speedway,31,12.502469062805176,29,conventional_speedway
2025,11,cup_2025_r11,5554,shane_van_gisbergen,xgb_short_steep_specialist,Wurth 400 presented by LIQUI MOLY,2025-05-04,texas_motor_speedway,Texas Motor Speedway,intermediate_speedway,cluster_3,Shane van Gisbergen,88,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,38,22,0,0,22.418301859868137,33,conventional_speedway,0.00121243832691614,0.00194591122648639,28,35,conventional_speedway,15,6.017286777496338,36,conventional_speedway
2025,11,cup_2025_r11,5554,cole_custer,xgb_short_steep_specialist,Wurth 400 presented by LIQUI MOLY,2025-05-04,texas_motor_speedway,Texas Motor Speedway,intermediate_speedway,cluster_3,Cole Custer,41,haas_factory_team,Haas Factory Team,ford,Ford,38,19,0,0,23.03771895252821,34,conventional_speedway,0.00212805495712352,0.00329291917337036,23,31,conventional_speedway,18,13.464211463928224,28,conventional_speedway
2025,11,cup_2025_r11,5554,john_hunter_nemechek,xgb_short_steep_specialist,Wurth 400 presented by LIQUI MOLY,2025-05-04,texas_motor_speedway,Texas Motor Speedway,intermediate_speedway,cluster_3,John Hunter Nemechek,42,legacy_motor_club,Legacy Motor Club,toyota,Toyota,38,8,0,0,23.556336284777046,35,conventional_speedway,3.5856371532500697e-4,0.00196200442478244,37,34,conventional_speedway,29,12.29218292236328,31,conventional_speedway
2025,11,cup_2025_r11,5554,jesse_love,xgb_short_steep_specialist,Wurth 400 presented by LIQUI MOLY,2025-05-04,texas_motor_speedway,Texas Motor Speedway,intermediate_speedway,cluster_3,Jesse Love,62,beard_motorsports,Beard Motorsports,chevrolet,Chevrolet,38,31,0,0,26.22051958270781,36,conventional_speedway,0.00150182762286367,0.01391318459235133,27,18,conventional_speedway,0,0,38,conventional_speedway
2025,11,cup_2025_r11,5554,cody_ware,xgb_short_steep_specialist,Wurth 400 presented by LIQUI MOLY,2025-05-04,texas_motor_speedway,Texas Motor Speedway,intermediate_speedway,cluster_3,Cody Ware,51,rick_ware_racing,Rick Ware Racing,ford,Ford,38,30,0,0,26.510307759670894,37,conventional_speedway,0.00102011553110598,0.00110419533755908,30,37,conventional_speedway,7,6.8739190101623535,35,conventional_speedway
2025,11,cup_2025_r11,5554,chad_finchum,xgb_short_steep_specialist,Wurth 400 presented by LIQUI MOLY,2025-05-04,texas_motor_speedway,Texas Motor Speedway,intermediate_speedway,cluster_3,Chad Finchum,66,garage_66,Garage 66,ford,Ford,38,37,0,0,27.15666009038201,38,conventional_speedway,0.00172261291766553,0.00151815878614737,26,36,conventional_speedway,1,0.989536702632904,37,conventional_speedway
2025,12,cup_2025_r12,5557,william_byron,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,William Byron,24,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,38,24,0,0,5.126402515589552,1,conventional_speedway,0.524035599487936,0.6178804457643781,1,2,conventional_speedway,13,36.28616714477539,3,conventional_speedway
2025,12,cup_2025_r12,5557,kyle_larson,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Kyle Larson,5,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,38,1,1,1,5.163083581220577,2,conventional_speedway,0.20308861519160143,0.3491938185332939,2,4,conventional_speedway,61,35.72931671142578,4,conventional_speedway
2025,12,cup_2025_r12,5557,ryan_blaney,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Ryan Blaney,12,team_penske,Team Penske,ford,Ford,38,3,0,1,6.233083901559196,3,conventional_speedway,0.08790027142995613,0.21293234528043767,3,5,conventional_speedway,49,39.9603157043457,1,conventional_speedway
2025,12,cup_2025_r12,5557,tyler_reddick,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Tyler Reddick,45,23xi_racing,23XI Racing,toyota,Toyota,38,17,0,0,6.651215544013862,4,conventional_speedway,0.01018148036901597,0.3800003081526256,9,3,conventional_speedway,20,33.167015075683594,5,conventional_speedway
2025,12,cup_2025_r12,5557,christopher_bell,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Christopher Bell,20,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,38,2,0,1,7.351519380730724,5,conventional_speedway,0.00678212947042876,0.09192367154702057,14,7,conventional_speedway,49,36.794429779052734,2,conventional_speedway
2025,12,cup_2025_r12,5557,denny_hamlin,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Denny Hamlin,11,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,38,36,0,0,7.967871709884331,6,conventional_speedway,0.00764945501607584,0.07369250971247929,12,8,conventional_speedway,8,30.15137481689453,6,conventional_speedway
2025,12,cup_2025_r12,5557,chase_elliott,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Chase Elliott,9,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,38,15,0,0,8.620751664136142,7,conventional_speedway,0.01876812363809242,0.07266196382873372,5,9,conventional_speedway,40,27.47872543334961,10,conventional_speedway
2025,12,cup_2025_r12,5557,joey_logano,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Joey Logano,22,team_penske,Team Penske,ford,Ford,38,9,0,0,9.700031870051795,8,conventional_speedway,0.02110862565156013,0.7813963227361272,4,1,conventional_speedway,30,29.025192260742188,7,conventional_speedway
2025,12,cup_2025_r12,5557,alex_bowman,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Alex Bowman,48,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,38,5,0,0,10.230630112087018,9,conventional_speedway,0.00961027929665296,0.10097033960691187,10,6,conventional_speedway,41,26.195398330688477,11,conventional_speedway
2025,12,cup_2025_r12,5557,bubba_wallace,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Bubba Wallace,23,23xi_racing,23XI Racing,toyota,Toyota,38,33,0,0,10.79723969891804,10,conventional_speedway,0.00352237658178158,0.05666099528126461,19,10,conventional_speedway,4,24.122413635253903,12,conventional_speedway
2025,12,cup_2025_r12,5557,chris_buescher,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Chris Buescher,17,rfk_racing,RFK Racing,ford,Ford,38,8,0,0,11.723431803462708,11,conventional_speedway,0.01279298809591087,0.01839416138562036,8,14,conventional_speedway,29,27.75811195373535,9,conventional_speedway
2025,12,cup_2025_r12,5557,austin_cindric,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Austin Cindric,2,team_penske,Team Penske,ford,Ford,38,11,0,0,12.832248956277168,12,conventional_speedway,0.00502833823964364,0.05187085698339878,17,11,conventional_speedway,32,21.395225524902344,13,conventional_speedway
2025,12,cup_2025_r12,5557,ty_gibbs,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Ty Gibbs,54,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,38,28,0,0,12.946693187491688,13,conventional_speedway,0.0050739979847396,0.02049696148338761,16,13,conventional_speedway,9,28.30484962463379,8,conventional_speedway
2025,12,cup_2025_r12,5557,ross_chastain,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Ross Chastain,1,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,38,18,0,0,13.31769783149206,14,conventional_speedway,0.00253941467775637,0.00285472842726444,22,30,conventional_speedway,19,19.56100082397461,15,conventional_speedway
2025,12,cup_2025_r12,5557,chase_briscoe,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Chase Briscoe,19,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,38,4,0,0,13.3188422270417,15,conventional_speedway,0.00851579105136554,0.02940419471389431,11,12,conventional_speedway,33,20.78038024902344,14,conventional_speedway
2025,12,cup_2025_r12,5557,michael_mcdowell,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Michael McDowell,71,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,38,23,0,0,14.814523780816032,16,conventional_speedway,9.954148099697586e-4,0.00346188616859167,32,28,conventional_speedway,14,17.43131446838379,18,conventional_speedway
2025,12,cup_2025_r12,5557,austin_dillon,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Austin Dillon,3,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,38,22,0,0,15.413116145985612,17,conventional_speedway,0.0043144966101657,0.01731037221459924,18,15,conventional_speedway,15,16.632183074951172,21,conventional_speedway
2025,12,cup_2025_r12,5557,carson_hocevar,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Carson Hocevar,77,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,38,26,0,0,16.277752588922073,18,conventional_speedway,7.324217946832741e-4,0.00305263418722847,35,29,conventional_speedway,11,17.281143188476563,19,conventional_speedway
2025,12,cup_2025_r12,5557,josh_berry,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Josh Berry,21,wood_brothers_racing,Wood Brothers Racing,ford,Ford,38,6,0,0,16.597841944374274,19,conventional_speedway,0.00598570892446752,0.00878493260200473,15,21,conventional_speedway,38,16.8063907623291,20,conventional_speedway
2025,12,cup_2025_r12,5557,zane_smith,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Zane Smith,38,front_row_motorsports,Front Row Motorsports,ford,Ford,38,16,0,0,16.806214210173806,20,conventional_speedway,0.00240246547359213,0.0034908494896488,23,27,conventional_speedway,24,18.35540771484375,17,conventional_speedway
2025,12,cup_2025_r12,5557,justin_haley,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Justin Haley,7,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,38,31,0,0,16.99266965862607,21,conventional_speedway,0.00280101746435865,0.00713276525318233,21,23,conventional_speedway,6,14.044554710388184,29,conventional_speedway
2025,12,cup_2025_r12,5557,aj_allmendinger,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,A.J. Allmendinger,16,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,38,38,0,0,17.114159597851025,22,conventional_speedway,0.00330014687338332,0.01148815907720849,20,18,conventional_speedway,1,15.940142631530762,23,conventional_speedway
2025,12,cup_2025_r12,5557,kyle_busch,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Kyle Busch,8,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,38,21,0,0,17.214101076941724,23,conventional_speedway,0.00207392619412511,0.01091948846805913,25,19,conventional_speedway,16,19.15499687194824,16,conventional_speedway
2025,12,cup_2025_r12,5557,ryan_preece,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Ryan Preece,60,rfk_racing,RFK Racing,ford,Ford,38,7,0,0,17.348910430821867,24,conventional_speedway,0.01698107885307464,0.01237808952040776,6,16,conventional_speedway,34,15.785367965698242,24,conventional_speedway
2025,12,cup_2025_r12,5557,daniel_suarez,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Daniel Suarez,99,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,38,34,0,0,17.7206558240068,25,conventional_speedway,0.00122378171216718,0.01073758825262413,27,20,conventional_speedway,3,16.08159637451172,22,conventional_speedway
2025,12,cup_2025_r12,5557,brad_keselowski,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Brad Keselowski,6,rfk_racing,RFK Racing,ford,Ford,38,37,0,0,17.76037891366464,26,conventional_speedway,0.00737703268297698,0.01208282985152999,13,17,conventional_speedway,6,13.439095497131348,30,conventional_speedway
2025,12,cup_2025_r12,5557,noah_gragson,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Noah Gragson,4,front_row_motorsports,Front Row Motorsports,ford,Ford,38,14,0,0,17.786585144495273,27,conventional_speedway,0.01335133160052162,0.00790411453732732,7,22,conventional_speedway,23,14.175726890563965,28,conventional_speedway
2025,12,cup_2025_r12,5557,erik_jones,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Erik Jones,43,legacy_motor_club,Legacy Motor Club,toyota,Toyota,38,32,0,0,18.044925326858564,28,conventional_speedway,0.00186647528703168,0.00559582179319966,26,25,conventional_speedway,5,14.63557243347168,25,conventional_speedway
2025,12,cup_2025_r12,5557,todd_gilliland,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Todd Gilliland,34,front_row_motorsports,Front Row Motorsports,ford,Ford,38,12,0,0,19.69510078336281,29,conventional_speedway,0.00114334016232338,0.00278223068813064,29,32,conventional_speedway,25,13.285759925842283,31,conventional_speedway
2025,12,cup_2025_r12,5557,john_hunter_nemechek,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,John Hunter Nemechek,42,legacy_motor_club,Legacy Motor Club,toyota,Toyota,38,10,0,0,20.0501769883126,30,conventional_speedway,4.884879637753654e-4,0.00278523070718896,37,31,conventional_speedway,27,14.30749225616455,26,conventional_speedway
2025,12,cup_2025_r12,5557,ricky_stenhouse_jr,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Ricky Stenhouse Jr.,47,hyak_motorsports,Hyak Motorsports,chevrolet,Chevrolet,38,19,0,0,20.587583100962448,31,conventional_speedway,8.232334100389557e-4,0.00565771135014785,33,24,conventional_speedway,18,12.700766563415527,33,conventional_speedway
2025,12,cup_2025_r12,5557,riley_herbst,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Riley Herbst,35,23xi_racing,23XI Racing,toyota,Toyota,38,27,0,0,21.055536523190018,32,conventional_speedway,3.865496654311307e-4,0.00229338443566358,38,34,conventional_speedway,10,14.22841739654541,27,conventional_speedway
2025,12,cup_2025_r12,5557,ty_dillon,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Ty Dillon,10,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,38,35,0,0,21.116798029089978,33,conventional_speedway,7.624843145184995e-4,9.614576170381806e-4,34,37,conventional_speedway,2,11.770552635192873,34,conventional_speedway
2025,12,cup_2025_r12,5557,corey_heim,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Corey Heim,67,23xi_racing,23XI Racing,toyota,Toyota,38,13,0,0,21.887629964177435,34,conventional_speedway,6.545694433849731e-4,0.00349553952439139,36,26,conventional_speedway,0,3.9227006435394287,37,conventional_speedway
2025,12,cup_2025_r12,5557,shane_van_gisbergen,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Shane van Gisbergen,88,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,38,20,0,0,22.33503472771496,35,conventional_speedway,0.0011266666701258,0.00165656247817842,30,36,conventional_speedway,17,6.017286777496338,36,conventional_speedway
2025,12,cup_2025_r12,5557,jesse_love,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Jesse Love,33,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,38,29,0,0,23.16428279512357,36,conventional_speedway,0.00106817415570545,0.00275703631729077,31,33,conventional_speedway,0,3.2818775177001953,38,conventional_speedway
2025,12,cup_2025_r12,5557,cole_custer,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Cole Custer,41,haas_factory_team,Haas Factory Team,ford,Ford,38,25,0,0,23.97833521343333,37,conventional_speedway,0.00235572278797629,0.00200473391317571,24,35,conventional_speedway,12,12.89444065093994,32,conventional_speedway
2025,12,cup_2025_r12,5557,cody_ware,xgb_short_steep_specialist,AdventHealth 400,2025-05-11,kansas_speedway,Kansas Speedway,intermediate_speedway,cluster_3,Cody Ware,51,rick_ware_racing,Rick Ware Racing,ford,Ford,38,30,0,0,26.510307759670894,38,conventional_speedway,0.0011879869636851701,9.329581163446986e-4,28,38,conventional_speedway,7,6.8739190101623535,35,conventional_speedway
2025,13,cup_2025_r13,5563,kyle_larson,xgb_short_steep_specialist,Coca-Cola 600,2025-05-25,charlotte_motor_speedway,Charlotte Motor Speedway,intermediate_speedway,cluster_3,Kyle Larson,5,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,40,37,0,0,5.0067212763474105,1,conventional_speedway,0.25777090927638135,0.38448776801353024,2,4,conventional_speedway,1,38.19709396362305,2,conventional_speedway
2025,13,cup_2025_r13,5563,william_byron,xgb_short_steep_specialist,Coca-Cola 600,2025-05-25,charlotte_motor_speedway,Charlotte Motor Speedway,intermediate_speedway,cluster_3,William Byron,24,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,40,2,0,1,5.277284272225188,2,conventional_speedway,0.02028798285226418,0.4489656858712638,6,3,conventional_speedway,65,39.636695861816406,1,conventional_speedway
2025,13,cup_2025_r13,5563,ryan_blaney,xgb_short_steep_specialist,Coca-Cola 600,2025-05-25,charlotte_motor_speedway,Charlotte Motor Speedway,intermediate_speedway,cluster_3,Ryan Blaney,12,team_penske,Team Penske,ford,Ford,40,38,0,0,6.306600720159136,3,conventional_speedway,0.455884259957468,0.5548864286250207,1,2,conventional_speedway,1,34.897151947021484,3,conventional_speedway
2025,13,cup_2025_r13,5563,tyler_reddick,xgb_short_steep_specialist,Coca-Cola 600,2025-05-25,charlotte_motor_speedway,Charlotte Motor Speedway,intermediate_speedway,cluster_3,Tyler Reddick,45,23xi_racing,23XI Racing,toyota,Toyota,40,26,0,0,7.637473670183748,4,conventional_speedway,0.02434748556406099,0.1602640920440761,5,6,conventional_speedway,35,30.98046112060547,6,conventional_speedway
2025,13,cup_2025_r13,5563,christopher_bell,xgb_short_steep_specialist,Coca-Cola 600,2025-05-25,charlotte_motor_speedway,Charlotte Motor Speedway,intermediate_speedway,cluster_3,Christopher Bell,20,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,40,8,0,0,7.644966370399632,5,conventional_speedway,0.01220300427484764,0.14214415247758186,9,7,conventional_speedway,41,32.64509963989258,4,conventional_speedway
2025,13,cup_2025_r13,5563,chase_elliott,xgb_short_steep_specialist,Coca-Cola 600,2025-05-25,charlotte_motor_speedway,Charlotte Motor Speedway,intermediate_speedway,cluster_3,Chase Elliott,9,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,40,6,0,0,8.738110957194829,6,conventional_speedway,0.05191136232735864,0.07200912076812667,3,8,conventional_speedway,37,24.46377182006836,12,conventional_speedway
2025,13,cup_2025_r13,5563,alex_bowman,xgb_short_steep_specialist,Coca-Cola 600,2025-05-25,charlotte_motor_speedway,Charlotte Motor Speedway,intermediate_speedway,cluster_3,Alex Bowman,48,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,40,29,0,0,9.058846532354584,7,conventional_speedway,0.00964978577968317,0.21856040117117267,13,5,conventional_speedway,8,30.980634689331055,5,conventional_speedway
2025,13,cup_2025_r13,5563,denny_hamlin,xgb_short_steep_specialist,Coca-Cola 600,2025-05-25,charlotte_motor_speedway,Charlotte Motor Speedway,intermediate_speedway,cluster_3,Denny Hamlin,11,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,40,16,0,0,9.19386443700568,8,conventional_speedway,0.00224618788977771,0.06085123179672463,27,9,conventional_speedway,44,27.36530876159668,9,conventional_speedway
