season,round,event_id,race_id,driver_id,race_name,race_date,track_id,track_name,track_primary_family,track_cluster_id,driver_name,car_number,owner_id,owner_name,manufacturer_id,manufacturer,field_size,target_qualifying_position,predicted_qualifying_position,predicted_qualifying_rank,predicted_qualifying_speed_deficit_pct,qualifying_route,target_finish_position,target_win,target_top3,predicted_finish_score,predicted_finish_position,predicted_finish_rank,finish_route,win_probability,top3_probability,win_probability_rank,top3_probability_rank,probability_route,target_points,target_stage_points,predicted_points,predicted_points_rank,points_route,actual_winner_odds_american,actual_winner_odds_decimal,actual_winner_market_probability,actual_winner_sportsbook,actual_winner_odds_as_of,actual_winner_odds_source,actual_winner_odds_quality,chatter_proxy_composite,chatter_proxy_points_nudge,chatter_proxy_finish_nudge,chatter_source_ids,chatter_coding_notes,chatter_signal_status,chatter_additive_applied,chatter_multiplicative_applied
2025,9,cup_2025_r09,5550,cody_ware,Food City 500,2025-04-13,bristol_motor_speedway,Bristol Motor Speedway,short_track,cluster_6,Cody Ware,51,rick_ware_racing,Rick Ware Racing,ford,Ford,39,34,31.680552047422676,38,2.7179839644117623,conventional_speedway,36,0,0,0.10753350902717652,26.902017990676004,38,short_steep_oval,3.424504586249228e-4,7.490249402902902e-4,38,38,short_steep_oval,1,0,8.742541436351729,37,short_steep_oval,,,,,,,,,,,,,proxy_unaudited_not_applied,0,1
2025,9,cup_2025_r09,5550,josh_bilicki,Food City 500,2025-04-13,bristol_motor_speedway,Bristol Motor Speedway,short_track,cluster_6,Josh Bilicki,66,garage_66,Garage 66,ford,Ford,39,39,34.09737387069285,39,3.5328100952787667,conventional_speedway,39,0,0,0.09691139977222175,27.977062628775325,39,short_steep_oval,2.1099278879422396e-4,6.071671760841473e-4,39,39,short_steep_oval,0,0,0.4944677345454693,39,short_steep_oval,,,,,,,,,,,,,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,austin_cindric,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Austin Cindric,2,team_penske,Team Penske,ford,Ford,39,7,10.38022443055163,1,0.948784396378544,drafting_superspeedway,1,1,1,0.3239276872174969,12.109003467369508,8,drafting_superspeedway,0.02413954593950101,0.1786317462881966,10,5,drafting_superspeedway,48,0,27.332299304662488,5,drafting_superspeedway,1200,13,0.07692307692307693,DraftKings,2025-04-27,https://www.foxsports.com/stories/nascar/talladega-jack-links-500-odds,Race-day archived board,0.3844,1.5375,-0.5766,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,joey_logano,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Joey Logano,22,team_penske,Team Penske,ford,Ford,39,3,10.558311800587044,2,0.9367758187933236,drafting_superspeedway,39,0,0,0.3405045897735668,11.390720911946554,5,drafting_superspeedway,0.09216106344872836,0.15469420024248964,3,7,drafting_superspeedway,1,0,28.442718072535143,3,drafting_superspeedway,,,,,,,,0.21560000000000001,0.8625,-0.3234,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,william_byron,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,William Byron,24,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,39,16,11.152358790345026,3,1.0059818479700358,drafting_superspeedway,3,0,1,0.38966036437060314,9.501686811069217,1,drafting_superspeedway,0.14768292819656345,0.21882576550719063,2,1,drafting_superspeedway,43,0,30.18544472416917,2,drafting_superspeedway,,,,,,,,0.21,0.84,-0.315,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,kyle_larson,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Kyle Larson,5,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,39,25,11.780494816881165,4,1.0494660082741052,drafting_superspeedway,2,0,1,0.3608372644410817,10.567616555726728,2,drafting_superspeedway,0.08788798240197328,0.18817692520381823,4,4,drafting_superspeedway,54,0,27.491404518979483,4,drafting_superspeedway,,,,,,,,0.6694,2.6775,-1.0041,EVT_0002,"Dominant spring form with Homestead, Bristol and Kansas wins; 2025 champion outcome. | Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.",proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,chase_elliott,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Chase Elliott,9,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,39,30,11.96128309530816,5,1.016870037047413,drafting_superspeedway,5,0,0,0.3377389257639406,11.507526160024474,6,drafting_superspeedway,0.0777066899153441,0.12690355281373614,6,10,drafting_superspeedway,39,0,27.270613393220895,6,drafting_superspeedway,,,,,,,,0.1762,0.705,-0.2644,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,ryan_blaney,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Ryan Blaney,12,team_penske,Team Penske,ford,Ford,39,9,12.458602732290956,6,0.9683891687078744,drafting_superspeedway,37,0,0,0.3581472367236821,10.673003021360625,3,drafting_superspeedway,0.16317012259806293,0.1947094282016471,1,3,drafting_superspeedway,1,0,30.816195235804187,1,drafting_superspeedway,,,,,,,,0.21560000000000001,0.8625,-0.3234,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,kyle_busch,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Kyle Busch,8,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,39,2,13.387925076307818,7,0.9619012329263956,drafting_superspeedway,27,0,0,0.32163683946576327,12.211766147933366,9,drafting_superspeedway,0.010664597922267951,0.12605782098569313,15,11,drafting_superspeedway,10,0,24.476888763280435,9,drafting_superspeedway,,,,,,,,0.0169,0.0675,-0.0253,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,alex_bowman,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Alex Bowman,48,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,39,18,14.121271956258356,8,1.0416041615886955,drafting_superspeedway,7,0,0,0.30165226826310276,13.146040352891111,12,drafting_superspeedway,0.01021181675488089,0.13539339924166788,17,8,drafting_superspeedway,30,0,24.170456282708297,10,drafting_superspeedway,,,,,,,,0.0506,0.2025,-0.0759,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,denny_hamlin,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Denny Hamlin,11,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,39,13,14.419574966927415,9,1.1017693314237864,drafting_superspeedway,21,0,0,0.33054366459685997,11.817053749016122,7,drafting_superspeedway,0.03956233981441335,0.10615176982387306,8,13,drafting_superspeedway,21,0,25.220850690770927,8,drafting_superspeedway,,,,,,,,0.4399,1.7595,-0.6598,EVT_0003,"Multiple wins in spring/summer, including Martinsville/Darlington/Michigan. | Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.",proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,austin_dillon,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Austin Dillon,3,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,39,5,14.607919290622128,10,1.1081907633228572,drafting_superspeedway,10,0,0,0.2690734227209063,14.824778938762703,18,drafting_superspeedway,0.00799259531684334,0.01890775918064845,23,30,drafting_superspeedway,27,0,20.064142935119236,18,drafting_superspeedway,,,,,,,,0.0169,0.0675,-0.0253,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,michael_mcdowell,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Michael McDowell,71,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,39,14,14.653114068868584,11,1.1593237611933025,drafting_superspeedway,11,0,0,0.27179820269542776,14.676515753533314,16,drafting_superspeedway,0.01020716592473488,0.04354928448875167,18,24,drafting_superspeedway,27,0,19.60485960717054,19,drafting_superspeedway,,,,,,,,0.0825,0.33,-0.1237,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,chase_briscoe,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Chase Briscoe,19,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,39,17,14.975561739276609,12,1.1190922591371806,drafting_superspeedway,15,0,0,0.2726462062344475,14.630676662826245,15,drafting_superspeedway,0.01021974498850952,0.06460071914595251,16,17,drafting_superspeedway,22,0,21.114968378908095,16,drafting_superspeedway,,,,,,,,0.1181,0.4725,-0.1772,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,bubba_wallace,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Bubba Wallace,23,23xi_racing,23XI Racing,toyota,Toyota,39,20,15.014132278229978,13,1.0059062096758158,drafting_superspeedway,8,0,0,0.304591822861303,13.004259229886872,10,drafting_superspeedway,0.00884345690501949,0.13078242361558268,21,9,drafting_superspeedway,45,0,23.878512900074767,12,drafting_superspeedway,,,,,,,,0.1819,0.7275,-0.2728,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,todd_gilliland,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Todd Gilliland,34,front_row_motorsports,Front Row Motorsports,ford,Ford,39,15,15.211153486900416,14,1.0487886819525034,drafting_superspeedway,16,0,0,0.2554855792798695,15.586792949576452,20,drafting_superspeedway,0.00515950256782595,0.05025570679867882,26,21,drafting_superspeedway,26,0,19.381996994812205,20,drafting_superspeedway,,,,,,,,,,,,,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,tyler_reddick,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Tyler Reddick,45,23xi_racing,23XI Racing,toyota,Toyota,39,26,15.213859342229489,15,0.995408267108944,drafting_superspeedway,14,0,0,0.30279793466380855,13.090599460624178,11,drafting_superspeedway,0.05142357701984798,0.16780320246073455,7,6,drafting_superspeedway,29,0,24.15365663167117,11,drafting_superspeedway,,,,,,,,0.1762,0.705,-0.2644,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,chris_buescher,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Chris Buescher,17,rfk_racing,RFK Racing,ford,Ford,39,6,15.273534199170502,16,1.052377668349293,drafting_superspeedway,34,0,0,0.2934406491927739,13.550348577951013,14,drafting_superspeedway,0.01603594364215288,0.0978078579282282,13,14,drafting_superspeedway,3,0,22.598109702384324,14,drafting_superspeedway,,,,,,,,0.0169,0.0675,-0.0253,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,ty_gibbs,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Ty Gibbs,54,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,39,10,15.500906466854955,17,1.1952412757559092,drafting_superspeedway,17,0,0,0.26272178379849886,15.17623114861184,19,drafting_superspeedway,0.00939462098354208,0.06216367475265415,20,18,drafting_superspeedway,20,0,20.8129148348925,17,drafting_superspeedway,,,,,,,,0.0169,0.0675,-0.0253,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,christopher_bell,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Christopher Bell,20,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,39,11,16.137840655873873,18,1.0420949462337763,drafting_superspeedway,35,0,0,0.34602764199494274,11.16099594107676,4,drafting_superspeedway,0.08449052989393874,0.20786498382695404,5,2,drafting_superspeedway,2,0,26.94696813332819,7,drafting_superspeedway,,,,,,,,0.1181,0.4725,-0.1772,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,ross_chastain,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Ross Chastain,1,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,39,32,16.268556032924028,19,1.103292921511677,drafting_superspeedway,20,0,0,0.2978210464684875,13.333151325879518,13,drafting_superspeedway,0.00976018408048308,0.09242330838915808,19,15,drafting_superspeedway,17,0,23.03603108149082,13,drafting_superspeedway,,,,,,,,0.0506,0.2025,-0.0759,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,brad_keselowski,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Brad Keselowski,6,rfk_racing,RFK Racing,ford,Ford,39,22,16.94476867355175,20,1.0797593954487117,drafting_superspeedway,36,0,0,0.2717472229714104,14.679276050102043,17,drafting_superspeedway,0.02231614977947992,0.11732561620237728,11,12,drafting_superspeedway,1,0,21.136004308935977,15,drafting_superspeedway,,,,,,,,0.1481,0.5925,-0.2222,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,josh_berry,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Josh Berry,21,wood_brothers_racing,Wood Brothers Racing,ford,Ford,39,8,17.3908736044848,21,1.3889862868471414,drafting_superspeedway,26,0,0,0.23669606367914975,16.705469953834616,25,drafting_superspeedway,0.01799491785094843,0.04789397149588904,12,23,drafting_superspeedway,14,0,18.674330960122223,23,drafting_superspeedway,,,,,,,,0.0506,0.2025,-0.0759,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,ryan_preece,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Ryan Preece,60,rfk_racing,RFK Racing,ford,Ford,39,4,17.88821942335401,22,1.1730357918424876,drafting_superspeedway,38,0,0,0.24025603555853872,16.48752279846487,24,drafting_superspeedway,0.00393638339306243,0.04973610225356777,30,22,drafting_superspeedway,1,0,18.789391592787617,22,drafting_superspeedway,,,,,,,,0,0,-0,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,aj_allmendinger,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,A.J. Allmendinger,16,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,39,19,18.842018808588502,23,1.277683022944477,drafting_superspeedway,24,0,0,0.24731055755943188,16.06399800867724,22,drafting_superspeedway,0.00470338032767166,0.05667380004743201,28,19,drafting_superspeedway,18,0,16.947366845862888,29,drafting_superspeedway,,,,,,,,0.0169,0.0675,-0.0253,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,noah_gragson,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Noah Gragson,4,front_row_motorsports,Front Row Motorsports,ford,Ford,39,27,19.837185492673676,24,1.4497518334074289,drafting_superspeedway,4,0,0,0.2227095407582033,17.59000433112261,29,drafting_superspeedway,0.00239421528806501,0.05561117690396421,31,20,drafting_superspeedway,33,0,16.25569481103817,30,drafting_superspeedway,,,,,,,,-0.0169,-0.0675,0.0253,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,zane_smith,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Zane Smith,38,front_row_motorsports,Front Row Motorsports,ford,Ford,39,1,20.698983465556296,25,1.6151905748529702,drafting_superspeedway,19,0,0,0.22801249224745557,17.24925331029857,27,drafting_superspeedway,6.30407099180919e-4,0.00862330829424271,37,33,drafting_superspeedway,22,0,17.232453844680222,27,drafting_superspeedway,,,,,,,,0.0656,0.2625,-0.0984,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,carson_hocevar,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Carson Hocevar,77,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,39,28,20.98145236678109,26,1.320127216307667,drafting_superspeedway,6,0,0,0.2310902434026557,17.05452225024796,26,drafting_superspeedway,0.00494172388921364,0.0396758593114452,27,25,drafting_superspeedway,38,0,18.201405393967356,24,drafting_superspeedway,,,,,,,,0.1425,0.57,-0.2138,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,daniel_suarez,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Daniel Suarez,99,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,39,24,20.986358463224395,27,1.1934743675871164,drafting_superspeedway,9,0,0,0.24163491635893047,16.403871528166466,23,drafting_superspeedway,0.02949990719267397,0.08260706199564258,9,16,drafting_superspeedway,28,0,19.255978781565453,21,drafting_superspeedway,,,,,,,,0.0169,0.0675,-0.0253,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,shane_van_gisbergen,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Shane van Gisbergen,88,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,39,36,22.34181223424657,28,1.4473812255544931,drafting_superspeedway,29,0,0,0.1999759479397426,19.128747121485883,33,drafting_superspeedway,0.00858073338414601,0.02756326468164744,22,29,drafting_superspeedway,8,0,12.746802585251531,35,drafting_superspeedway,,,,,,,,0.0844,0.3375,-0.1266,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,riley_herbst,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Riley Herbst,35,23xi_racing,23XI Racing,toyota,Toyota,39,23,22.64172102602675,29,1.316246208874729,drafting_superspeedway,22,0,0,0.19958438288416183,19.15639734266531,34,drafting_superspeedway,0.00226801306388141,0.03591789618853515,32,27,drafting_superspeedway,17,0,13.003035686531668,34,drafting_superspeedway,,,,,,,,,,,,,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,ricky_stenhouse_jr,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Ricky Stenhouse Jr.,47,hyak_motorsports,Hyak Motorsports,chevrolet,Chevrolet,39,35,22.64674533055833,30,1.3294126782102853,drafting_superspeedway,12,0,0,0.25408746611481936,15.66738903843284,21,drafting_superspeedway,0.01200729451010483,0.03580814408681503,14,28,drafting_superspeedway,33,0,17.911624172468915,25,drafting_superspeedway,,,,,,,,0.1312,0.525,-0.1969,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,justin_haley,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Justin Haley,7,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,39,37,22.708703357525348,31,1.408889046637562,drafting_superspeedway,25,0,0,0.22626612192191847,17.360734283843808,28,drafting_superspeedway,0.00660085369191911,0.03788862231699056,25,26,drafting_superspeedway,14,0,17.28931586031821,26,drafting_superspeedway,,,,,,,,,,,,,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,ty_dillon,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Ty Dillon,10,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,39,21,23.863315929909128,32,1.55491739246085,drafting_superspeedway,23,0,0,0.21932781974670615,17.810809818328778,30,drafting_superspeedway,0.00168949344251267,0.00573022352845218,33,35,drafting_superspeedway,15,0,14.85764146177608,32,drafting_superspeedway,,,,,,,,,,,,,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,erik_jones,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Erik Jones,43,legacy_motor_club,Legacy Motor Club,toyota,Toyota,39,34,24.448794556162255,33,1.5206520411653788,drafting_superspeedway,18,0,0,0.21592117322162852,18.036045341653004,31,drafting_superspeedway,0.00765014395009981,0.01110307381311526,24,32,drafting_superspeedway,19,0,16.9819291340322,28,drafting_superspeedway,,,,,,,,-0.0169,-0.0675,0.0253,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,john_hunter_nemechek,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,John Hunter Nemechek,42,legacy_motor_club,Legacy Motor Club,toyota,Toyota,39,29,24.856430634221496,34,1.4996486756487162,drafting_superspeedway,30,0,0,0.21100599667356543,18.366048469749884,32,drafting_superspeedway,0.00102382940157215,0.01114647203420441,35,31,drafting_superspeedway,7,0,15.542529893716456,31,drafting_superspeedway,,,,,,,,-0.0169,-0.0675,0.0253,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
2025,10,cup_2025_r10,5555,cole_custer,Jack Link's 500,2025-04-27,talladega_superspeedway,Talladega Superspeedway,drafting_superspeedway,cluster_1,Cole Custer,41,haas_factory_team,Haas Factory Team,ford,Ford,39,12,26.504608808825004,35,2.1896856341047557,drafting_superspeedway,13,0,0,0.18215716791635125,20.428349550223203,35,drafting_superspeedway,0.00421199009838217,0.0065444214993482,29,34,drafting_superspeedway,24,0,13.34243361103223,33,drafting_superspeedway,,,,,,,,-0.0169,-0.0675,0.0253,2025_R10_JACK_LINK_S_500_S01;2025_R10_JACK_LINK_S_500_S04;2025_R10_JACK_LINK_S_500_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,proxy_unaudited_not_applied,0,1
