season,round,race_name,track_name,track_primary_family,track_cluster_id,driver_id,driver_name,owner_name,manufacturer,target_qualifying_position,predicted_qualifying_rank,predicted_position_score,training_races,target_finish_position,predicted_finish_position,predicted_finish_rank,finish_route,target_win,target_top3,win_probability,top3_probability,predicted_win_rank,predicted_top3_rank,probability_route,target_points,predicted_points,predicted_points_rank,actual_points_rank,points_route
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,austin_dillon,Austin Dillon,Richard Childress Racing,Chevrolet,25,24,21.648754468412683,284,25,20.32216524566751,28,conventional_speedway,0,0,0.00998348566126406,0.01291360286537918,17,29,conventional_speedway,12,15.876289112321295,28,26,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,brad_keselowski,Brad Keselowski,RFK Racing,Ford,34,20,18.64324948084772,284,10,16.223685806474858,16,conventional_speedway,0,0,0.01090999441991123,0.05193944978694873,16,16,conventional_speedway,27,20.57928231804238,16,10,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,bubba_wallace,Bubba Wallace,23XI Racing,Toyota,7,11,14.37220813138185,284,22,11.20852197410909,9,conventional_speedway,0,0,0.03372454051822129,0.1021991410347159,11,9,conventional_speedway,20,28.056180301251317,10,18,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,carson_hocevar,Carson Hocevar,Spire Motorsports,Chevrolet,22,17,16.421630776036675,284,32,16.966144191040936,19,conventional_speedway,0,0,0.00306510659828846,0.01891794293016327,26,24,conventional_speedway,6,19.157035427138805,19,32,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,chase_briscoe,Chase Briscoe,Joe Gibbs Racing,Toyota,2,1,8.721178645755584,284,4,8.477843513512784,5,conventional_speedway,0,0,0.08559203202439959,0.2479931033036423,5,4,conventional_speedway,48,31.319166488362473,6,3,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,chase_elliott,Chase Elliott,Hendrick Motorsports,Chevrolet,4,9,13.854829448864932,284,18,8.440063619922524,4,conventional_speedway,0,0,0.10183024866159912,0.1866600718982031,3,6,conventional_speedway,25,32.83170258780363,5,12,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,chris_buescher,Chris Buescher,RFK Racing,Ford,11,8,13.806965110894676,284,12,11.571166249514343,10,conventional_speedway,0,0,0.02148920847745201,0.06107610543895239,12,13,conventional_speedway,25,26.420390962028826,11,13,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,christopher_bell,Christopher Bell,Joe Gibbs Racing,Toyota,3,2,10.049401400406673,284,3,7.603433516602061,3,conventional_speedway,0,1,0.07574459890393352,0.33616540305235704,6,2,conventional_speedway,43,36.20702572174648,2,5,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,cody_ware,Cody Ware,Rick Ware Racing,Ford,36,36,34.33546827800713,284,35,30.36318782463272,37,conventional_speedway,0,0,9.50794577241708e-4,0.00347627973624284,37,33,conventional_speedway,2,5.810035457777397,37,35,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,cole_custer,Cole Custer,Haas Factory Team,Ford,21,31,25.84800293953346,284,28,22.372864340407144,30,conventional_speedway,0,0,0.00230416952726263,0.0034635824741471,29,34,conventional_speedway,9,14.020520479673458,30,30,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,daniel_suarez,Daniel Suarez,Trackhouse Racing,Chevrolet,17,28,23.83221674610772,284,20,19.070651181114535,26,conventional_speedway,0,0,0.00409280210410807,0.02227306054887501,25,21,conventional_speedway,17,16.764984522488927,26,22,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,denny_hamlin,Denny Hamlin,Joe Gibbs Racing,Toyota,1,4,10.696292221090282,284,1,5.655967106356639,1,conventional_speedway,1,1,0.13271812344820133,0.45956854844638184,1,1,conventional_speedway,54,38.85160299072092,1,1,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,erik_jones,Erik Jones,Legacy Motor Club,Toyota,19,25,22.216946808487545,284,15,16.80203006597689,18,conventional_speedway,0,0,0.00529843479141378,0.05098817466213895,23,17,conventional_speedway,22,18.175524203864764,21,16,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,jj_yeley,J.J. Yeley,NY Racing Team,Chevrolet,37,38,36.00018100495692,284,30,31.18191389878822,38,conventional_speedway,0,0,0.00116451775585156,0.00231768223609933,35,37,conventional_speedway,0,3.394001876487366,38,38,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,joey_logano,Joey Logano,Team Penske,Ford,9,10,14.356385083308863,284,6,11.621525463616376,11,conventional_speedway,0,0,0.03597042500051502,0.07596811923941642,10,12,conventional_speedway,34,28.27021587769932,9,6,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,john_hunter_nemechek,John Hunter Nemechek,Legacy Motor Club,Toyota,26,29,24.000080495892487,284,29,18.976728661271753,25,conventional_speedway,0,0,0.0027652480936801,0.01386930577202805,27,28,conventional_speedway,8,16.832115171910992,25,31,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,josh_berry,Josh Berry,Wood Brothers Racing,Ford,29,18,16.58104359618453,284,26,17.50705332181529,22,conventional_speedway,0,0,0.00955166273789921,0.05320780252011839,18,14,conventional_speedway,11,17.725451511269032,22,27,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,justin_haley,Justin Haley,Spire Motorsports,Chevrolet,27,26,22.30659786506854,284,27,21.062641629111628,29,conventional_speedway,0,0,0.00192478942549352,0.01564655756887791,31,27,conventional_speedway,10,14.95120875130274,29,28,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,katherine_legge,Katherine Legge,Live Fast Motorsports,Chevrolet,38,37,34.36675286495486,284,31,28.819120142177105,36,conventional_speedway,0,0,0.0023833723826321,0.00228171015906009,28,38,conventional_speedway,6,8.46312792310194,36,33,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,kyle_busch,Kyle Busch,Richard Childress Racing,Chevrolet,32,27,22.410824506163557,284,8,17.901455910197793,23,conventional_speedway,0,0,0.00542298492710252,0.017707437857987,22,25,conventional_speedway,29,17.062973548042542,24,8,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,kyle_larson,Kyle Larson,Hendrick Motorsports,Chevrolet,6,3,10.196925010321069,284,2,8.725465689518085,6,conventional_speedway,0,1,0.0674832984937637,0.24223778937219215,7,5,conventional_speedway,54,33.86449274718717,4,2,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,michael_mcdowell,Michael McDowell,Spire Motorsports,Chevrolet,18,14,15.223782484279642,284,16,16.60398052340815,17,conventional_speedway,0,0,0.00446536046691973,0.01765108109988036,24,26,conventional_speedway,21,19.259424495216656,18,17,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,noah_gragson,Noah Gragson,Front Row Motorsports,Ford,28,30,25.47775115766197,284,13,22.98355052654613,32,conventional_speedway,0,0,0.00132475673883803,0.00448976333592738,34,31,conventional_speedway,24,12.985395423712596,33,14,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,ricky_stenhouse_jr,Ricky Stenhouse Jr.,Hyak Motorsports,Chevrolet,24,32,26.425916346429226,284,14,23.471498732178212,33,conventional_speedway,0,0,0.00192882502125908,0.00318216083663797,30,35,conventional_speedway,23,13.939199427135566,31,15,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,riley_herbst,Riley Herbst,23XI Racing,Toyota,33,34,26.87271377161101,284,17,23.523810446349533,35,conventional_speedway,0,0,0.00150981221221462,0.005531963274628,32,30,conventional_speedway,20,12.941345779538516,34,19,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,ross_chastain,Ross Chastain,Trackhouse Racing,Chevrolet,15,13,15.05662286397698,284,23,14.09547379238923,14,conventional_speedway,0,0,0.01506452949128102,0.04603970386913966,15,18,conventional_speedway,14,23.10802045688566,14,24,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,ryan_blaney,Ryan Blaney,Team Penske,Ford,14,7,12.70442356142657,284,38,10.09223301221233,8,conventional_speedway,0,0,0.08998088747445793,0.16940690913693168,4,7,conventional_speedway,1,30.130713501354897,8,36,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,ryan_preece,Ryan Preece,RFK Racing,Ford,16,22,20.378257447551245,284,9,15.766905192318347,15,conventional_speedway,0,0,0.00711695188580774,0.02725395695778793,21,20,conventional_speedway,28,21.13346498997347,15,9,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,shane_van_gisbergen,Shane van Gisbergen,Trackhouse Racing,Chevrolet,13,19,18.42529294520921,284,33,18.468013892225528,24,conventional_speedway,0,0,0.04692945384511451,0.05223551605360956,9,15,conventional_speedway,4,18.874697775103996,20,34,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,todd_gilliland,Todd Gilliland,Front Row Motorsports,Ford,30,35,27.63776019267055,284,21,22.809481407726057,31,conventional_speedway,0,0,0.00108079095089108,0.00310137615085007,36,36,conventional_speedway,16,13.75053748938536,32,23,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,ty_dillon,Ty Dillon,Kaulig Racing,Chevrolet,35,33,26.57865254300128,284,37,23.51289405683058,34,conventional_speedway,0,0,9.410467891360352e-4,0.00391543081763933,38,32,conventional_speedway,1,12.735361131011071,35,37,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,ty_gibbs,Ty Gibbs,Joe Gibbs Racing,Toyota,10,12,14.493382136814567,284,34,12.596012043093271,12,conventional_speedway,0,0,0.020421382964717828,0.08840715292044579,13,11,conventional_speedway,9,25.745232753792592,12,29,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,tyler_reddick,Tyler Reddick,23XI Racing,Toyota,8,6,10.737160327991354,284,5,9.072003805401954,7,conventional_speedway,0,0,0.05818649253493715,0.15492882435285146,8,8,conventional_speedway,44,31.231525049434246,7,4,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,william_byron,William Byron,Hendrick Motorsports,Chevrolet,5,5,10.733172578705007,284,36,7.475176221887095,2,conventional_speedway,0,0,0.10197955959507476,0.2752715952141945,2,3,conventional_speedway,19,34.984012659750974,3,20,conventional_speedway
2025,33,South Point 400,Las Vegas Motor Speedway,intermediate_speedway,cluster_3,zane_smith,Zane Smith,Front Row Motorsports,Ford,23,23,21.5529062824438,284,24,19.601368324259425,27,conventional_speedway,0,0,0.00150820665718713,0.02032755810851291,33,23,conventional_speedway,13,16.077537233280584,27,25,conventional_speedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,aj_allmendinger,A.J. Allmendinger,Kaulig Racing,Chevrolet,34,20,18.03473412895929,285,37,17.756996897085326,26,drafting_superspeedway,0,0,0.00675796194226752,0.04273713537174531,31,27,drafting_superspeedway,1,19.469768369717592,21,33,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,alex_bowman,Alex Bowman,Hendrick Motorsports,Chevrolet,11,11,15.538762017860533,285,29,14.316112555410363,11,drafting_superspeedway,0,0,0.01873549308995043,0.08504922645814586,15,14,drafting_superspeedway,9,23.092209840007325,10,25,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,anthony_alfredo,Anthony Alfredo,Beard Motorsports,Chevrolet,38,37,30.363590352990027,285,21,20.48270051649162,36,drafting_superspeedway,0,0,0.00535637807738834,0.0080037769720079,34,37,drafting_superspeedway,0,6.973155490240416,37,37,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,austin_cindric,Austin Cindric,Team Penske,Ford,4,3,11.445052227596957,285,34,15.075923752031578,15,drafting_superspeedway,0,0,0.04464046072163753,0.1074230669321265,9,9,drafting_superspeedway,3,22.575484582017165,12,30,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,austin_dillon,Austin Dillon,Richard Childress Racing,Chevrolet,21,17,17.4796363634228,285,27,17.974119236585217,29,drafting_superspeedway,0,0,0.01719216809279542,0.04761534820734218,18,24,drafting_superspeedway,10,18.137981838938593,25,24,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,austin_hill,Austin Hill,Richard Childress Racing,Chevrolet,33,35,28.548613874703683,285,22,21.365967673210953,37,drafting_superspeedway,0,0,0.00270200866558391,0.00595417478025512,40,38,drafting_superspeedway,0,1.5531548261642456,40,40,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,bj_mcleod,B.J. McLeod,Live Fast Motorsports,Chevrolet,39,39,35.55624774704513,285,28,24.025509271927294,39,drafting_superspeedway,0,0,0.00336177890352302,0.00586112419766386,38,39,drafting_superspeedway,0,2.4777960123553,39,39,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,brad_keselowski,Brad Keselowski,RFK Racing,Ford,20,18,17.544128952790135,285,10,14.23028448188603,10,drafting_superspeedway,0,0,0.02200379863927285,0.10171182869105085,12,10,drafting_superspeedway,27,22.5377839770862,13,11,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,bubba_wallace,Bubba Wallace,23XI Racing,Toyota,10,15,16.248655942906918,285,4,14.89408204679946,14,drafting_superspeedway,0,0,0.01603848458757793,0.06744278577095812,19,17,drafting_superspeedway,39,21.001375239791308,17,5,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,carson_hocevar,Carson Hocevar,Spire Motorsports,Chevrolet,32,25,20.916182390458005,285,6,16.329494759069554,20,drafting_superspeedway,0,0,0.0077868099259252,0.0682335339367579,29,16,drafting_superspeedway,41,19.038072416351447,22,3,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,casey_mears,Casey Mears,Garage 66,Ford,40,40,36.54337499002614,285,18,27.242295314178648,40,drafting_superspeedway,0,0,0.00354838660002528,0.00442520107654795,37,40,drafting_superspeedway,0,5.780777626837125,38,38,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,chase_briscoe,Chase Briscoe,Joe Gibbs Racing,Toyota,2,6,14.163988759260274,285,1,13.571833353582717,8,drafting_superspeedway,1,1,0.04609443396454395,0.1604495684080407,8,5,drafting_superspeedway,50,24.92953514067151,6,1,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,chase_elliott,Chase Elliott,Hendrick Motorsports,Chevrolet,25,13,15.86457064328352,285,40,11.98814574013855,4,drafting_superspeedway,0,0,0.05673482371837025,0.15428206716995269,6,6,drafting_superspeedway,1,26.24215727498748,4,32,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,chris_buescher,Chris Buescher,RFK Racing,Ford,14,7,14.418121816031457,285,30,12.820192302669026,6,drafting_superspeedway,0,0,0.02151760840748895,0.05492457059918251,13,22,drafting_superspeedway,7,23.00659003105937,11,26,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,christopher_bell,Christopher Bell,Joe Gibbs Racing,Toyota,7,10,15.450331624904411,285,8,11.81599026434719,3,drafting_superspeedway,0,0,0.08901477999187556,0.23104674368352204,2,1,drafting_superspeedway,36,25.868955096416663,5,7,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,cody_ware,Cody Ware,Rick Ware Racing,Ford,35,38,34.22498989318567,285,31,22.63176387696503,38,drafting_superspeedway,0,0,0.00559220585851861,0.01164087298994473,32,36,drafting_superspeedway,6,9.684653868505226,36,27,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,cole_custer,Cole Custer,Haas Factory Team,Ford,12,26,21.659343175599723,285,5,18.835699733590083,31,drafting_superspeedway,0,0,0.00891418277810183,0.02738591683918857,28,32,drafting_superspeedway,32,16.66108557609074,31,9,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,daniel_suarez,Daniel Suarez,Trackhouse Racing,Chevrolet,26,27,23.57420350155889,285,12,17.966454368982443,28,drafting_superspeedway,0,0,0.01098821804660023,0.06904929074141244,24,15,drafting_superspeedway,25,17.592964916927336,30,14,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,denny_hamlin,Denny Hamlin,Joe Gibbs Racing,Toyota,17,8,14.8543741288464,285,24,13.9688781029265,9,drafting_superspeedway,0,0,0.05983242950108179,0.14662813766275634,4,7,drafting_superspeedway,13,22.35425366749167,14,23,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,erik_jones,Erik Jones,Legacy Motor Club,Toyota,30,32,24.987843061519953,285,35,17.07272271184364,24,drafting_superspeedway,0,0,0.00976029168661929,0.04680642854817096,27,25,drafting_superspeedway,2,18.08686836744654,27,31,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,joey_logano,Joey Logano,Team Penske,Ford,16,1,9.41461538140762,285,16,14.364449322880835,12,drafting_superspeedway,0,0,0.0777427673065864,0.1157957979103604,3,8,drafting_superspeedway,26,23.88235257458592,8,12,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,john_hunter_nemechek,John Hunter Nemechek,Legacy Motor Club,Toyota,28,33,25.37430568701388,285,14,16.712028567618756,23,drafting_superspeedway,0,0,0.00997045845843521,0.04244622844985193,26,28,drafting_superspeedway,33,18.57806529485637,23,8,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,josh_berry,Josh Berry,Wood Brothers Racing,Ford,6,14,16.101056338629625,285,33,16.109781928983917,19,drafting_superspeedway,0,0,0.01181112555005304,0.05980349362886481,22,18,drafting_superspeedway,4,20.89846475141251,19,29,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,justin_haley,Justin Haley,Spire Motorsports,Chevrolet,22,30,24.8135823968728,285,39,17.908103615830186,27,drafting_superspeedway,0,0,0.00766253609345738,0.04318849339589117,30,26,drafting_superspeedway,1,18.09909026644561,26,35,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,kyle_busch,Kyle Busch,Richard Childress Racing,Chevrolet,3,22,19.58613140853736,285,19,15.25107188509775,18,drafting_superspeedway,0,0,0.01458454149930623,0.08898697963251363,21,12,drafting_superspeedway,18,20.93055125688749,18,21,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,kyle_larson,Kyle Larson,Hendrick Motorsports,Chevrolet,19,4,13.298993000645964,285,26,11.236563411518372,1,drafting_superspeedway,0,0,0.0591903635427635,0.22638195980248185,5,2,drafting_superspeedway,20,27.652588030618357,2,19,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,michael_mcdowell,Michael McDowell,Spire Motorsports,Chevrolet,1,16,17.149661623031346,285,17,14.80788860451504,13,drafting_superspeedway,0,0,0.01503921995421117,0.05392100413802987,20,23,drafting_superspeedway,24,21.29378383781102,16,17,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,noah_gragson,Noah Gragson,Front Row Motorsports,Ford,36,31,24.875908855974636,285,36,19.81416416333715,35,drafting_superspeedway,0,0,0.00525842892870643,0.0176149469875585,35,34,drafting_superspeedway,1,15.62670915426396,34,36,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,ricky_stenhouse_jr,Ricky Stenhouse Jr.,Hyak Motorsports,Chevrolet,37,36,28.95240700051105,285,38,16.637420247920318,22,drafting_superspeedway,0,0,0.0258995002971027,0.03097058715449462,11,30,drafting_superspeedway,1,18.321931994649095,24,34,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,riley_herbst,Riley Herbst,23XI Racing,Toyota,9,34,26.01276314449104,285,32,19.77322973702924,34,drafting_superspeedway,0,0,0.00543446912886871,0.01663256683269428,33,35,drafting_superspeedway,5,15.453694273614596,35,28,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,ross_chastain,Ross Chastain,Trackhouse Racing,Chevrolet,24,21,18.70219813938631,285,13,15.219361064323737,17,drafting_superspeedway,0,0,0.0183211903585288,0.05878622020691709,16,21,drafting_superspeedway,24,23.361367617576505,9,16,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,ryan_blaney,Ryan Blaney,Team Penske,Ford,8,2,11.403017586380578,285,23,11.350360848018166,2,drafting_superspeedway,0,0,0.12915879526037213,0.21475679036132864,1,3,drafting_superspeedway,24,29.007379758525328,1,15,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,ryan_preece,Ryan Preece,RFK Racing,Ford,5,19,18.028084586846266,285,15,15.110251545035863,16,drafting_superspeedway,0,0,0.0176458923822383,0.05904165387871667,17,19,drafting_superspeedway,22,22.12911758167871,15,18,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,shane_van_gisbergen,Shane van Gisbergen,Trackhouse Racing,Chevrolet,31,23,19.740400190875366,285,11,18.27073481319754,30,drafting_superspeedway,0,0,0.04414957918111196,0.0870689163054251,10,13,drafting_superspeedway,26,17.958942461440227,28,13,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,todd_gilliland,Todd Gilliland,Front Row Motorsports,Ford,27,28,23.620301579172494,285,2,17.697520694896475,25,drafting_superspeedway,0,1,0.01080506812792215,0.02850515011969722,25,31,drafting_superspeedway,39,17.752710377855323,29,6,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,ty_dillon,Ty Dillon,Kaulig Racing,Chevrolet,29,29,24.29623463099877,285,20,19.22198825312239,33,drafting_superspeedway,0,0,0.0044792320672895,0.03482249080596964,36,29,drafting_superspeedway,17,15.738731507792297,33,22,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,ty_gibbs,Ty Gibbs,Joe Gibbs Racing,Toyota,18,9,15.254064992413602,285,3,16.521127114976167,21,drafting_superspeedway,0,1,0.01155739813106125,0.05886818827991072,23,20,drafting_superspeedway,49,20.444917021215023,20,2,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,tyler_reddick,Tyler Reddick,23XI Racing,Toyota,15,12,15.624950444460826,285,7,12.931334351173966,7,drafting_superspeedway,0,0,0.02071812085284924,0.0964756357367029,14,11,drafting_superspeedway,39,23.919056033208733,7,4,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,william_byron,William Byron,Hendrick Motorsports,Chevrolet,13,5,13.498519018668675,285,25,12.3114506310727,5,drafting_superspeedway,0,0,0.05124870417077888,0.1923217526562466,7,4,drafting_superspeedway,19,26.732334989966763,3,20,drafting_superspeedway
2025,34,YellaWood 500,Talladega Superspeedway,drafting_superspeedway,cluster_1,zane_smith,Zane Smith,Front Row Motorsports,Ford,23,24,20.74914472950684,285,9,18.837088215742547,32,drafting_superspeedway,0,0,0.00274990550920899,0.02694034467957189,39,33,drafting_superspeedway,32,16.450637480920044,32,10,drafting_superspeedway
2025,35,Xfinity 500,Martinsville Speedway,short_track,cluster_6,aj_allmendinger,A.J. Allmendinger,Kaulig Racing,Chevrolet,33,15,16.527849489964186,286,28,19.813388073139706,27,short_steep_oval,0,0,0.00306258565174699,0.01183950767355369,28,29,short_steep_oval,9,14.95734047484884,29,28,short_steep_oval
2025,35,Xfinity 500,Martinsville Speedway,short_track,cluster_6,alex_bowman,Alex Bowman,Hendrick Motorsports,Chevrolet,17,10,14.5261878473919,286,23,11.70636779287957,10,short_steep_oval,0,0,0.02198830374555975,0.10588460988945862,13,9,short_steep_oval,14,24.28729187140447,12,23,short_steep_oval
2025,35,Xfinity 500,Martinsville Speedway,short_track,cluster_6,austin_cindric,Austin Cindric,Team Penske,Ford,10,19,16.99180679503111,286,15,15.472383300511554,16,short_steep_oval,0,0,0.01755484541772395,0.04194944972636905,15,16,short_steep_oval,23,22.622000676004625,15,15,short_steep_oval
2025,35,Xfinity 500,Martinsville Speedway,short_track,cluster_6,austin_dillon,Austin Dillon,Richard Childress Racing,Chevrolet,20,23,20.039378730523268,286,16,16.82809920505524,21,short_steep_oval,0,0,0.02066347312850599,0.02927801904947535,14,19,short_steep_oval,21,18.39656131566895,21,16,short_steep_oval
2025,35,Xfinity 500,Martinsville Speedway,short_track,cluster_6,brad_keselowski,Brad Keselowski,RFK Racing,Ford,19,14,16.439089952380634,286,20,11.876073326583734,11,short_steep_oval,0,0,0.03287302156423431,0.10273763265417124,10,10,short_steep_oval,17,24.938155762079205,10,20,short_steep_oval
2025,35,Xfinity 500,Martinsville Speedway,short_track,cluster_6,bubba_wallace,Bubba Wallace,23XI Racing,Toyota,21,8,13.015350470891867,286,18,12.477981573106264,12,short_steep_oval,0,0,0.02904537965569807,0.05502817668437868,12,13,short_steep_oval,19,24.686072054980684,11,18,short_steep_oval
2025,35,Xfinity 500,Martinsville Speedway,short_track,cluster_6,carson_hocevar,Carson Hocevar,Spire Motorsports,Chevrolet,15,18,16.972845759018675,286,31,15.887428732595875,18,short_steep_oval,0,0,0.00485956280028269,0.02387022651279716,24,23,short_steep_oval,6,21.073482201767337,17,33,short_steep_oval
2025,35,Xfinity 500,Martinsville Speedway,short_track,cluster_6,casey_mears,Casey Mears,Garage 66,Ford,37,37,35.73287220001221,286,33,29.963479417052714,36,short_steep_oval,0,0,0.00121368226579624,0.00164854575539132,37,37,short_steep_oval,0,3.542919819944746,37,37,short_steep_oval
2025,35,Xfinity 500,Martinsville Speedway,short_track,cluster_6,chase_briscoe,Chase Briscoe,Joe Gibbs Racing,Toyota,9,3,10.515463459401207,286,37,9.504172625534238,8,short_steep_oval,0,0,0.09000128135161567,0.23031254540125037,3,6,short_steep_oval,6,30.508065132838027,7,32,short_steep_oval
