season,round,event_id,race_id,race_name,track_id,track_name,track_primary_family,track_cluster_id,race_date,driver_id,driver_name,car_number,owner_id,owner_name,manufacturer_id,manufacturer,predicted_qualifying_position,predicted_qualifying_rank,predicted_qualifying_speed_deficit_pct,actual_qualifying_position,actual_qualifying_speed,actual_start_position,qualifying_override_applied,qualifying_input_source,qualifying_input_as_of,qualifying_input_notes,predicted_finish_score,predicted_finish_position,predicted_finish_rank,win_probability,top3_probability,win_probability_rank,top3_probability_rank,predicted_points,predicted_points_rank,qualifying_route,finish_route,probability_route,points_route,market_win_odds_decimal,market_top3_odds_decimal,market_win_implied_probability,market_top3_implied_probability,market_source,market_as_of,chatter_momentum_score,chatter_track_fit_score,chatter_context_score,chatter_source_confidence,chatter_composite_score,chatter_signal_count,chatter_verified_pre_green,forecast_generated_at,forecast_status,composite_chatter_score,points_nudge,finish_position_nudge,eligibility_status,safe_for_production_overlay,last_coded,race_source_url,verified_direct_signal_count,verified_carryover_signal_count,verified_carryover_weight,production_eligibility_status,dk_id,salary,dk_avg_points_per_game,dk_starting_position,game_info,chatter_overlay_eligible,chatter_overlay_applied,chatter_score_applied,chatter_additive,chatter_multiplicative,predicted_qualifying_position_adjusted,predicted_finish_position_adjusted,predicted_points_adjusted,win_probability_unscaled,top3_probability_unscaled,win_probability_adjusted,top3_probability_adjusted,predicted_qualifying_rank_adjusted,predicted_finish_rank_adjusted,predicted_points_rank_adjusted,win_probability_rank_adjusted,top3_probability_rank_adjusted,draftkings_match_status
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,alex_bowman,Alex Bowman,48,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,19.20447105685846,20,1.205991949662975,,,,FALSE,,,,0.21734895085765582,17.235317545506504,21,0.009788680067616788,0.04164101733351967,19,18,18.373257021218862,21,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,0.0825,0.33,-0.1237,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43607007,7000,23.9,,Window World 450,TRUE,TRUE,0.0825,0.33,1.0166368767860556,19.08077105685846,17.111617545506505,18.70325702121886,0.009951533131799847,0.04233379380814345,0.00958439288538891,0.04089701757206366,20,22,21,19,18,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,shane_van_gisbergen,Shane van Gisbergen,97,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,17.092477852814458,17,1.6046229501817737,,,,FALSE,,,,0.20983771534828705,17.7127264658573,22,0.037720243098565864,0.0460565497059259,9,16,18.708881370208246,20,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0.25,0.25,0.25,0.44999999999999996,0.45,1,TRUE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,0.45,1.8,-0.675,verified_pre_race,TRUE,2026-07-16,https://www.nascar.com/news-media/2026/07/16/nascar-cup-drivers-gear-up-for-return-to-points-racing-at-north-wilkesboro/,0,1,0.5,verified_pre_race,43607008,6800,30,,Window World 450,TRUE,TRUE,0.45,1.8,1.0941742837052104,16.417477852814457,17.0377264658573,20.508881370208247,0.04127251997355971,0.0503938922844149,0.03974985980126197,0.048683562536839,16,21,18,9,16,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,michael_mcdowell,Michael McDowell,71,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,18.22978695178894,18,1.4669320782278095,,,,FALSE,,,,0.1994575047041945,18.39432698716457,23,0.006210401366417587,0.02326684477960822,22,24,17.22594200754265,23,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,0.0135,0.054,-0.0203,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43607011,6400,26.3,,Window World 450,TRUE,TRUE,0.0135,0.054,1.0027036482827156,18.209486951788943,18.37402698716457,17.279942007542648,0.006227192107406877,0.02332975014454082,0.0059974533511286164,0.022537956459494163,18,23,23,22,24,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,zane_smith,Zane Smith,38,front_row_motorsports,Front Row Motorsports,ford,Ford,21.51332141768046,24,1.3317707975957904,,,,FALSE,,,,0.19469553508585363,18.71573054644477,24,0.00458386257293405,0.041290779976440685,24,20,15.833905021591832,24,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,-0.0135,-0.054,0.0203,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43607010,6500,22.9,,Window World 450,TRUE,TRUE,-0.0135,-0.054,0.9973036417217132,21.533621417680457,18.73603054644477,15.779905021591832,0.00457150283713899,0.041179445240034286,0.0044028471480238845,0.03978184670199707,24,24,24,24,20,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,riley_herbst,Riley Herbst,35,23xi_racing,23XI Racing,toyota,Toyota,22.210254193088286,26,1.6148292740438497,,,,FALSE,,,,0.17503032933452273,20.103586986972566,25,0.0019451694894140276,0.012540747808117371,31,25,15.764144904850365,25,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,,,,,,,,,,,,43607015,5800,22.3,,Window World 450,FALSE,FALSE,0,0,1,22.210254193088286,20.103586986972566,15.764144904850365,0.0019451694894140276,0.012540747808117371,0.0018734066769713442,0.012115124522025145,26,25,25,31,25,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,todd_gilliland,Todd Gilliland,34,front_row_motorsports,Front Row Motorsports,ford,Ford,24.860737044707918,28,1.5627238174531972,,,,FALSE,,,,0.1700686015079407,20.469725069355736,26,0.0018688176572353096,0.00952047619471911,32,27,15.667520883706743,26,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,-0.25,-0.25,0,0.42500000000000004,-0.34,1,TRUE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,-0.34,-1.36,0.51,verified_pre_race,TRUE,2026-07-16,https://www.nascar.com/news-media/2026/07/16/preview-round-4-2026-in-season-challenge-north-wilkesboro/,0,1,0.5,verified_pre_race,43607017,5600,25.7,,Window World 450,TRUE,TRUE,-0.34,-1.36,0.9342604735772135,25.37073704470792,20.979725069355737,14.307520883706744,0.0017459624694781191,0.008894604598358865,0.001681548968284006,0.008592728594186763,30,27,29,32,28,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,austin_dillon,Austin Dillon,3,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,21.639744442377634,25,1.5149437268827475,,,,FALSE,,,,0.16598242507953379,20.776255819346773,27,0.0036887315535661072,0.008915386344061093,25,28,14.7196925837517,28,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,-0.0135,-0.054,0.0203,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43607012,6300,26,,Window World 450,TRUE,TRUE,-0.0135,-0.054,0.9973036417217132,21.660044442377632,20.79655581934677,14.6656925837517,0.0036787854117052714,0.008891347268288158,0.0035430645971676064,0.008589581815380606,25,26,27,25,29,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,aj_allmendinger,A.J. Allmendinger,16,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,22.711844132119005,27,1.7389137288187062,,,,FALSE,,,,0.15796678350179152,21.390959390168522,28,0.0023088433168350266,0.008064221278571348,30,30,14.873549690524865,27,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,0,0,-0,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43607018,5500,27,,Window World 450,TRUE,TRUE,0,0,1,22.711844132119005,21.390959390168522,14.873549690524865,0.0023088433168350266,0.008064221278571348,0.002223663546739266,0.007790527842352279,27,28,26,30,30,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,ricky_stenhouse_jr,Ricky Stenhouse Jr.,47,hyak_motorsports,Hyak Motorsports,chevrolet,Chevrolet,24.941374329691794,29,1.574737008437923,,,,FALSE,,,,0.14984117903251098,22.032661382681898,29,0.0026472347914795256,0.00991561300359196,28,26,14.361848754195975,29,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,-0.0135,-0.054,0.0203,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43607020,5200,24.7,,Window World 450,TRUE,TRUE,-0.0135,-0.054,0.9973036417217132,24.961674329691792,22.052961382681897,14.307848754195975,0.002640096898034951,0.009888876958385437,0.0025426962450043164,0.009553256118927572,28,29,28,28,26,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,josh_berry,Josh Berry,21,wood_brothers_racing,Wood Brothers Racing,ford,Ford,26.20647838633402,31,1.660869993791393,,,,FALSE,,,,0.14150778276273637,22.71077332358572,30,0.0034983960133437033,0.00888449666688149,26,29,11.419884394647333,33,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,0.0135,0.054,-0.0203,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43607006,7100,17,,Window World 450,TRUE,TRUE,0.0135,0.054,1.0027036482827156,26.18617838633402,22.69047332358572,11.473884394647333,0.003507854445717439,0.008908517221037696,0.0033784397587021254,0.008606169033206905,31,30,33,26,27,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,cole_custer,Cole Custer,41,haas_factory_team,Haas Factory Team,chevrolet,Chevrolet,25.06394671220906,30,1.7474370857332264,,,,FALSE,,,,0.14029717683626303,22.81100491033992,31,0.0023502826264277022,0.004930802593827629,29,34,13.550430693435354,30,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,-0.0135,-0.054,0.0203,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43607021,5100,17.6,,Window World 450,TRUE,TRUE,-0.0135,-0.054,0.9973036417217132,25.084246712209058,22.83130491033992,13.496430693435354,0.00234394542241162,0.004917507383435164,0.0022574706362092707,0.004750610984277395,29,31,30,29,34,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,ty_dillon,Ty Dillon,10,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,26.409445548692105,34,1.8336531003568686,,,,FALSE,,,,0.130030480160633,23.679011966354164,32,0.0013018322487261989,0.004204643961767985,36,35,11.926181840708455,32,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,,,,,,,,,,,,43607022,5000,23.4,,Window World 450,FALSE,FALSE,0,0,1,26.409445548692105,23.679011966354164,11.926181840708455,0.0013018322487261989,0.004204643961767985,0.0012538039694396888,0.0040619415960687745,34,32,32,36,35,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,noah_gragson,Noah Gragson,4,front_row_motorsports,Front Row Motorsports,ford,Ford,27.84941974082877,35,1.701271398887447,,,,FALSE,,,,0.1278385722858731,23.868565411936693,33,0.0014560082439659535,0.005894173790424036,35,32,11.367160657234074,34,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,-0.0135,-0.054,0.0203,pre_race_timing_but_proxy_unverified,TRUE,2026-07-15,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,production_only_timestamped_proxy,43607016,5700,23.1,,Window World 450,TRUE,TRUE,-0.0135,-0.054,0.9973036417217132,27.869719740828767,23.888865411936692,11.313160657234073,0.001452082324084082,0.005878280986130565,0.0013985108939122191,0.005678776673614935,35,33,34,35,32,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,connor_zilisch,Connor Zilisch,88,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,26.30530350047043,32,1.712274726257137,,,,FALSE,,,,0.12630516833786923,24.002073620712846,34,0.001592186725536152,0.00605248096651086,33,31,12.5215653077012,31,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,,,,,,,,,,,,43607014,6000,16,,Window World 450,FALSE,FALSE,0,0,1,26.30530350047043,24.002073620712846,12.5215653077012,0.001592186725536152,0.00605248096651086,0.0015334464471284327,0.005847064441324892,32,34,31,33,31,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,austin_hill,Austin Hill,33,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,26.316074455446966,33,1.7723184069250142,,,,FALSE,,,,0.1218470346718439,24.39448477163836,35,0.0011519465856162975,0.003069125534326951,37,37,1.7972013294696807,37,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,,,,,,,,,,,,43607013,6100,8.8,,Window World 450,FALSE,FALSE,0,0,1,26.316074455446966,24.39448477163836,1.7972013294696807,0.0011519465856162975,0.003069125534326951,0.0011094480130150611,0.002964961786252513,33,35,37,37,37,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,cody_ware,Cody Ware,51,rick_ware_racing,Rick Ware Racing,chevrolet,Chevrolet,34.22545527065249,36,3.71670282088261,,,,FALSE,,,,0.079252140892139,28.482779280778665,36,0.0015089272994693059,0.003217388600598689,34,36,7.97074667344524,35,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,,,,,,,,,,,,43607023,4800,18,,Window World 450,FALSE,FALSE,0,0,1,34.22545527065249,28.482779280778665,7.97074667344524,0.0015089272994693059,0.003217388600598689,0.0014532586971337425,0.0031081929186684534,36,36,35,34,36,matched
2026,22,cup_2026_r22,5619,Brickyard 400 presented by PPG,indianapolis_motor_speedway,Indianapolis Motor Speedway,large_speedway,cluster_4,2026-07-26,chad_finchum,Chad Finchum,66,garage_66,Garage 66,ford,Ford,35.995391492376626,37,4.745641114339641,,,,FALSE,,,,0.06370036379934463,30.140524585297552,37,0.0031066674190883734,0.00550907477467096,27,33,2.4969381569107245,36,conventional_speedway,conventional_speedway,conventional_speedway,conventional_speedway,,,,,,,0,0,0,0,0,0,FALSE,2026-07-21T14:18:59Z,pre_entry_list_inferred_roster,,,,,,,,,,,,43607024,4500,16.3,,Window World 450,FALSE,FALSE,0,0,1,35.995391492376626,30.140524585297552,2.4969381569107245,0.0031066674190883734,0.00550907477467096,0.0029920536579065675,0.0053221010355606405,37,37,36,27,33,matched
