season,round,driver_id,event_id,race_id.x,race_name,track_id,track_name,track_primary_family,track_cluster_id,driver_name,car_number,owner_id,owner_name,manufacturer_id,manufacturer,field_size,target_qualifying_position,target_qualifying_speed_deficit_pct,predicted_qualifying_position,predicted_qualifying_rank,qualifying_route,training_races,evaluated_at,target_finish_position,target_win,target_top3,predicted_finish_score,predicted_finish_position,predicted_finish_rank,finish_route,win_probability,top3_probability,win_probability_rank,top3_probability_rank,probability_route,target_points,target_stage_points,predicted_points,predicted_points_rank,actual_points_rank,points_route,scheduled_laps,laps_led_modeled_share,fastest_laps_modeled_share,race_id.y,actual_start_position,actual_finish_position,actual_laps_led,actual_fastest_laps,official_dk_points,projected_laps_led,projected_fastest_laps,projected_finish_points,projected_place_diff_prequal,projected_place_diff_postqual,projected_dk_points_prequal,projected_dk_points_postqual,actual_dk_finish_points,actual_dk_place_diff,inferred_fastest_laps,actual_dk_points_calculated,actual_dk_points,actual_dk_points_source,actual_dk_rank,projected_dk_rank_prequal,projected_dk_rank_postqual
2025,8,alex_bowman,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Alex Bowman,48,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,38,33,2.6985910218602225,11.256434617097568,6,conventional_speedway,259,2026-07-21 10:34:23,35,0,0,0.32695345795804975,11.772278612561172,8,conventional_speedway,0.01824626397903427,0.0902085957411863,12,11,conventional_speedway,3,0,26.1942435464036,9,34,conventional_speedway,293,0.022756153895200786,0.02640356594976072,5558,33,35,0,5,,6.66755309129383,7.736244823279891,36,-2,25,39.14819844329941,66.1481984432994,6,-2,,6.25,6.25,nascar_components,29,9,4
2025,8,chase_elliott,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Chase Elliott,9,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,38,15,0.7823105369096037,11.357916890070856,7,conventional_speedway,259,2026-07-21 10:34:23,8,0,0,0.32196156712788604,11.989551920882931,9,conventional_speedway,0.0227053740611248,0.12296264819627184,11,8,conventional_speedway,29,0,27.464933758597873,8,10,conventional_speedway,293,0.024202309813096092,0.02848444356236862,5558,15,8,0,3,,7.091276775237155,8.345941963774004,35,-2,6,38.52849307750759,46.52849307750759,36,7,,44.35,44.35,nascar_components,9,10,9
2025,8,joey_logano,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Joey Logano,22,team_penske,Team Penske,ford,Ford,38,18,0.9122080232177114,10.851119689820456,5,conventional_speedway,259,2026-07-21 10:34:23,13,0,0,0.31916580725243926,12.112985220803711,10,conventional_speedway,0.04181257971430766,0.10117172120532462,8,10,conventional_speedway,33,0,24.87528438450088,12,7,conventional_speedway,293,0.027031753587497088,0.02243773500988381,5558,18,13,0,2,,7.9203038011366464,6.5742563578959565,34,-5,8,33.938491311337344,46.938491311337344,30,5,,35.9,35.9,nascar_components,14,14,8
2025,8,austin_cindric,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Austin Cindric,2,team_penske,Team Penske,ford,Ford,38,6,0.6009221551280174,15.36567092271983,11,conventional_speedway,259,2026-07-21 10:34:23,11,0,0,0.31201173832036144,12.434655943499966,11,conventional_speedway,0.02892108560136134,0.0736297825191558,9,12,conventional_speedway,29,0,25.175914765925153,11,11,conventional_speedway,293,0.029780069795532348,0.02072929714019194,5558,6,11,0,0,,8.725560450090978,6.0736840620762385,32,0,-5,36.91454794045705,31.91454794045705,32,-5,,27,27,nascar_components,21,11,13
2025,8,chase_briscoe,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Chase Briscoe,19,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,38,4,0.3633618873753741,16.13906958738123,12,conventional_speedway,259,2026-07-21 10:34:23,28,0,0,0.30136932630160274,12.929047717132164,12,conventional_speedway,0.01447142204614841,0.05148270137371014,14,16,conventional_speedway,9,0,26.043836541936024,10,28,conventional_speedway,293,0.03575920341638829,0.023685191726607047,5558,4,28,0,0,,10.477446601001768,6.939761175895865,31,0,-8,36.74225417940358,28.74225417940358,14,-24,,-10,-10,nascar_components,37,12,17
2025,8,ross_chastain,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Ross Chastain,1,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,38,25,1.7448392079764077,16.450656146451927,13,conventional_speedway,259,2026-07-21 10:34:23,7,0,0,0.2946362598339841,13.25193454330076,13,conventional_speedway,0.01427782027739552,0.06164084638246531,15,13,conventional_speedway,30,0,22.36117655134617,16,9,conventional_speedway,293,0.023492845354814107,0.017115122490072528,5558,25,7,0,1,,6.8834036889605335,5.014730889591251,30,0,12,33.97747982255619,45.97747982255619,37,18,,55.45,55.45,nascar_components,5,13,10
2025,8,ryan_preece,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Ryan Preece,60,rfk_racing,RFK Racing,ford,Ford,38,2,0.29080653466272627,21.905422502418972,24,conventional_speedway,259,2026-07-21 10:34:23,26,0,0,0.2818007546447897,13.889972953367652,14,conventional_speedway,0.01412149010633711,0.11747137249635012,16,9,conventional_speedway,19,0,22.998414678126935,14,20,conventional_speedway,293,0.04472244030637063,0.025315769162521384,5558,2,26,0,7,,13.103675009766595,7.417520364618765,29,10,-12,45.61380291652009,23.613802916520093,16,-24,,-4.85,-4.85,nascar_components,34,7,18
2025,8,chris_buescher,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Chris Buescher,17,rfk_racing,RFK Racing,ford,Ford,38,14,0.7653419463558446,16.52894904854247,14,conventional_speedway,259,2026-07-21 10:34:23,6,0,0,0.27780073960713303,14.095019545161437,15,conventional_speedway,0.0121828681464644,0.04097548460269219,17,19,conventional_speedway,38,0,22.405031611199725,15,6,conventional_speedway,293,0.008082331362054353,0.015965775736421058,5558,14,6,0,7,,2.3681230890819256,4.67797229077137,28,-1,-1,29.6971183031176,29.6971183031176,38,8,,49.15,49.15,nascar_components,7,16,15
2025,8,kyle_busch,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Kyle Busch,8,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,38,8,0.6319337171745448,16.719322852804346,15,conventional_speedway,259,2026-07-21 10:34:23,10,0,0,0.27619570444008446,14.178144461574124,16,conventional_speedway,0.01702944636422758,0.0475869068770435,13,18,conventional_speedway,27,0,23.38354623649863,13,12,conventional_speedway,293,0.01625136384338019,0.01931582761161012,5558,8,10,0,0,,4.761649606110396,5.659537490201766,27,-1,-8,29.737204272118394,22.737204272118394,34,-2,,32,32,nascar_components,16,15,20
2025,8,josh_berry,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Josh Berry,21,wood_brothers_racing,Wood Brothers Racing,ford,Ford,38,24,1.677549969573556,17.217877653824743,16,conventional_speedway,259,2026-07-21 10:34:23,36,0,0,0.2480405499743548,15.718679788566742,17,conventional_speedway,0.02738240870856886,0.06112607360664084,10,14,conventional_speedway,7,0,19.19451782496264,19,31,conventional_speedway,293,0.012467776479262746,0.013803348202700894,5558,24,36,0,3,,3.6530585084239844,4.044381023391362,26,-1,7,27.733236087632108,35.73323608763211,5,-12,,-5.65,-5.65,nascar_components,35,18,12
2025,8,ty_gibbs,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Ty Gibbs,54,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,38,11,0.6933717174554149,18.11958346085916,18,conventional_speedway,259,2026-07-21 10:34:23,9,0,0,0.24473847285139133,15.90998920203386,18,conventional_speedway,0.01035859209063071,0.04039092880717115,18,20,conventional_speedway,32,0,20.38229320137343,17,8,conventional_speedway,293,0.015057580355422005,0.016346502535484017,5558,11,9,0,2,,4.411871044138648,4.789525242896817,25,0,-7,28.25825412033823,21.25825412033823,35,2,,37.9,37.9,nascar_components,13,17,21
2025,8,aj_allmendinger,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,A.J. Allmendinger,16,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,38,22,1.559940083321629,18.516907937189828,19,conventional_speedway,259,2026-07-21 10:34:23,18,0,0,0.23967678194978329,16.207773621273272,19,conventional_speedway,0.00472441700907922,0.02472082045638055,25,22,conventional_speedway,20,0,18.323730298018667,22,18,conventional_speedway,293,0.003755285268830107,0.011608181611657838,5558,22,18,0,0,,1.1002985837672214,3.4011972122157466,24,0,3,25.805613391438893,28.805613391438893,25,4,,29,29,nascar_components,18,19,16
2025,8,carson_hocevar,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Carson Hocevar,77,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,38,13,0.7583204606094605,19.17105341531295,20,conventional_speedway,259,2026-07-21 10:34:23,32,0,0,0.22828846884742535,16.89829564451765,20,conventional_speedway,0.00989551551508312,0.04961697138863725,19,17,conventional_speedway,5,0,19.10427001752457,20,33,conventional_speedway,293,0.015075902695431496,0.0128847548200134,5558,13,32,0,1,,4.417239489761428,3.775233162263926,23,0,-7,25.803164795459125,18.803164795459125,9,-19,,-9.55,-9.55,nascar_components,36,20,22
2025,8,michael_mcdowell,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Michael McDowell,71,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,38,10,0.6834246126480401,17.81538847351462,17,conventional_speedway,259,2026-07-21 10:34:23,29,0,0,0.2266166607678753,17.002111451388046,21,conventional_speedway,0.00517254382011904,0.01450633837978057,24,24,conventional_speedway,8,0,19.76255138624066,18,30,conventional_speedway,293,0.007872105349585157,0.012731728313279195,5558,10,29,0,4,,2.3065268674284507,3.7303963957908044,21,-4,-11,19.255310094962972,12.255310094962976,13,-19,,-4.2,-4.2,nascar_components,33,24,26
2025,8,daniel_suarez,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Daniel Suarez,99,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,38,30,2.3182605439310895,22.77346980354388,26,conventional_speedway,259,2026-07-21 10:34:23,15,0,0,0.22359505624730897,17.19136759458673,22,conventional_speedway,0.00677603852942599,0.06097703971851581,21,15,conventional_speedway,22,0,18.282286457679568,23,17,conventional_speedway,293,0.009280812946444075,0.008356261459823633,5558,30,15,0,5,,2.719278193308114,2.4483846077283244,20,4,8,25.781592621804773,29.781592621804773,28,15,,45.25,45.25,nascar_components,8,21,14
2025,8,brad_keselowski,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Brad Keselowski,6,rfk_racing,RFK Racing,ford,Ford,38,20,1.3639236062350728,21.9422216041841,25,conventional_speedway,259,2026-07-21 10:34:23,33,0,0,0.2221217669824845,17.284408629224203,23,conventional_speedway,0.00679138314558177,0.03374332952077165,20,21,conventional_speedway,9,0,18.48178117107517,21,29,conventional_speedway,293,0.00991884242792763,0.013904334435733221,5558,20,33,0,4,,2.9062208313827953,4.073969989669834,19,2,-3,23.559841703197126,18.559841703197126,8,-13,,-3.2,-3.2,nascar_components,32,22,23
2025,8,justin_haley,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Justin Haley,7,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,38,21,1.4078078921499824,23.129307295263967,27,conventional_speedway,259,2026-07-21 10:34:23,24,0,0,0.20988864838492863,18.076660733250737,24,conventional_speedway,0.00320784253972673,0.00997043936055083,28,25,conventional_speedway,13,0,17.31260051815691,24,25,conventional_speedway,293,0.005639851249214838,0.008728137990586403,5558,21,24,0,2,,1.6524764160199477,2.557344431241816,18,3,-3,22.563924098063804,16.563924098063804,18,-3,,15.9,15.9,nascar_components,26,23,25
2025,8,zane_smith,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Zane Smith,38,front_row_motorsports,Front Row Motorsports,ford,Ford,38,16,0.806300613209747,21.746262224364777,23,conventional_speedway,259,2026-07-21 10:34:23,12,0,0,0.20410670854403995,18.46365374165547,25,conventional_speedway,0.00184086861240537,0.00839348333129021,32,29,conventional_speedway,27,0,17.130178376279538,25,13,conventional_speedway,293,0.0021321886057649427,0.005711528416799265,5558,16,12,0,2,,0.6247312614891282,1.6734778261221845,17,-2,-9,15.909247837127266,8.909247837127266,31,4,,35.9,35.9,nascar_components,15,27,30
2025,8,noah_gragson,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Noah Gragson,4,front_row_motorsports,Front Row Motorsports,ford,Ford,38,26,1.7682441604643493,20.248544696252115,21,conventional_speedway,259,2026-07-21 10:34:23,19,0,0,0.1916230637491457,19.32768916017178,26,conventional_speedway,0.00173657546965169,0.00834035728172717,33,31,conventional_speedway,18,0,16.185015947842082,27,21,conventional_speedway,293,0.001620160309248475,0.006417640104456175,5558,26,19,0,0,,0.47470697060980316,1.8803685506056593,16,-5,0,11.964842590424997,16.964842590424997,24,7,,31,31,nascar_components,17,29,24
2025,8,erik_jones,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Erik Jones,43,legacy_motor_club,Legacy Motor Club,toyota,Toyota,38,34,2.8460422225342907,24.681214799879925,29,conventional_speedway,259,2026-07-21 10:34:23,17,0,0,0.1817239962839315,20.04148916652015,27,conventional_speedway,0.00520817920479081,0.00631464128237393,23,32,conventional_speedway,20,0,14.987493796754952,31,19,conventional_speedway,293,0.007443980925875302,0.006559998435604933,5558,34,17,0,0,,2.1810864112814636,1.9220795416322454,15,2,7,18.410207396554878,23.410207396554878,26,17,,43,43,nascar_components,10,25,19
2025,8,todd_gilliland,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Todd Gilliland,34,front_row_motorsports,Front Row Motorsports,ford,Ford,38,12,0.7349155081215186,25.19593280359296,31,conventional_speedway,259,2026-07-21 10:34:23,14,0,0,0.181101493345163,20.08724750150853,28,conventional_speedway,0.00216330899348734,0.00853733852790868,30,28,conventional_speedway,23,0,16.30525129824601,26,16,conventional_speedway,293,0.00456937751842961,0.006226089070018957,5558,12,14,0,1,,1.3388276128998757,1.8242440975155545,14,3,-16,18.15561674710697,-0.8443832528930315,29,-2,,27.45,27.45,nascar_components,20,26,38
2025,8,austin_dillon,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Austin Dillon,3,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,38,23,1.6441979122782395,20.69281945210612,22,conventional_speedway,259,2026-07-21 10:34:23,23,0,0,0.1739961757863598,20.61699900537566,29,conventional_speedway,0.00407978495565344,0.00945349358702882,26,26,conventional_speedway,14,0,16.023727525368617,28,24,conventional_speedway,293,0.001889434069714354,0.005010060687162891,5558,23,23,0,4,,0.5536041824263057,1.4679477813387272,13,-7,-6,6.798977547209003,7.798977547209003,19,0,,20.8,20.8,nascar_components,24,35,32
2025,8,ricky_stenhouse_jr,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Ricky Stenhouse Jr.,47,hyak_motorsports,Hyak Motorsports,chevrolet,Chevrolet,38,28,1.8554276084819503,25.273455343148672,32,conventional_speedway,259,2026-07-21 10:34:23,25,0,0,0.1633072965178305,21.44036366560274,30,conventional_speedway,0.00596832822576973,0.00835087288536974,22,30,conventional_speedway,12,0,15.229953360995513,29,26,conventional_speedway,293,0.0019723686610644883,0.007242136797026548,5558,28,25,0,0,,0.577904017691895,2.1219460815287783,12,2,-2,15.099351741110924,11.099351741110924,17,3,,20,20,nascar_components,25,28,28
2025,8,john_hunter_nemechek,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,John Hunter Nemechek,42,legacy_motor_club,Legacy Motor Club,toyota,Toyota,38,27,1.8454805036745752,24.531783794337137,28,conventional_speedway,259,2026-07-21 10:34:23,30,0,0,0.15520851858895993,22.08603857653661,31,conventional_speedway,0.00156056972119406,0.00288411755926504,34,36,conventional_speedway,7,0,14.9952471868302,30,32,conventional_speedway,293,0.004902707252516868,0.004595225748057211,5558,27,30,0,0,,1.4364932249874423,1.3464011441807628,10,-3,-4,7.965003821128203,6.965003821128203,12,-3,,9,9,nascar_components,27,33,33
2025,8,riley_herbst,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Riley Herbst,35,23xi_racing,23XI Racing,toyota,Toyota,38,32,2.5435332116275853,25.148741950601423,30,conventional_speedway,259,2026-07-21 10:34:23,34,0,0,0.14373011648589604,23.034601626717176,32,conventional_speedway,0.00188046271867982,0.00886356299086865,31,27,conventional_speedway,3,0,11.800535989305438,33,35,conventional_speedway,293,0.002085465535236418,0.009144203261365946,5558,32,34,0,1,,0.6110414018242705,2.679251555580222,9,-2,0,8.358423550467167,10.358423550467169,7,-2,,5.45,5.45,nascar_components,30,32,29
2025,8,ty_dillon,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Ty Dillon,10,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,38,29,2.169053971820434,26.817680418719817,33,conventional_speedway,259,2026-07-21 10:34:23,16,0,0,0.13845515702881564,23.48407761305929,33,conventional_speedway,0.00106095506252691,0.00399131908067986,37,35,conventional_speedway,24,0,12.327572646363748,32,15,conventional_speedway,293,0.0017262382859602704,0.005125175038289426,5558,29,16,0,0,,0.5057878177863592,1.501676286218802,8,0,-4,8.80220128324505,4.802201283245051,27,13,,40,40,nascar_components,11,31,34
2025,8,shane_van_gisbergen,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Shane van Gisbergen,88,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,38,36,3.855965922389179,27.04129579516789,34,conventional_speedway,259,2026-07-21 10:34:23,20,0,0,0.13840416841958628,23.488464846472755,34,conventional_speedway,0.00371514751174288,0.02089332224081704,27,23,conventional_speedway,17,0,9.563447464390348,35,22,conventional_speedway,293,0.015362615921909696,0.014602611644878482,5558,36,20,0,0,,4.501246465119541,4.278565211949395,7,0,2,10.050665961657113,12.050665961657113,23,16,,39,39,nascar_components,12,30,27
2025,8,austin_hill,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Austin Hill,33,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,38,37,4.31002200065533,28.216400167660144,36,conventional_speedway,259,2026-07-21 10:34:23,31,0,0,0.12281821962108586,24.86868862615951,35,conventional_speedway,0.00126828989200107,0.00478780334090102,35,33,conventional_speedway,0,0,2.2106693565845488,38,38,conventional_speedway,293,0.001848216730647265,0.0045686016944941265,5558,37,31,0,11,,0.5415275020796487,1.3386002964867791,6,1,2,7.737752008938963,8.737752008938962,10,6,,20.95,20.95,nascar_components,23,34,31
2025,8,cole_custer,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Cole Custer,41,haas_factory_team,Haas Factory Team,ford,Ford,38,31,2.4048588681364893,27.79041974170257,35,conventional_speedway,259,2026-07-21 10:34:23,22,0,0,0.11537263315740134,25.556377453179973,36,conventional_speedway,0.00246755271459177,0.00433291308048821,29,34,conventional_speedway,15,0,10.120736700706026,34,23,conventional_speedway,293,0.0018887556608860458,0.003957238309958823,5558,31,22,0,0,,0.5534054086396114,1.159470824817935,5,-1,-5,4.660113223327974,0.6601132233279736,20,9,,29,29,nascar_components,19,36,37
2025,8,cody_ware,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,Cody Ware,51,rick_ware_racing,Rick Ware Racing,ford,Ford,38,35,3.303023919861449,33.06254581424642,37,conventional_speedway,259,2026-07-21 10:34:23,27,0,0,0.08077753471212641,29.009639406667013,37,conventional_speedway,0.00110653170126995,0.00263810130981019,36,38,conventional_speedway,10,0,8.848081146151594,36,27,conventional_speedway,293,0.0015052512911983022,0.0036123414517311835,5558,35,27,0,0,,0.4410386283211026,1.0584160453572369,4,0,-2,4.586546877491032,2.586546877491032,15,8,,23,23,nascar_components,22,37,36
2025,8,jj_yeley,cup_2025_r08,5558,Goodyear 400,darlington_raceway,Darlington Raceway,intermediate_speedway,cluster_3,J.J. Yeley,44,ny_racing_team,NY Racing Team,chevrolet,Chevrolet,38,38,5.08004493750877,35.632989646068836,38,conventional_speedway,259,2026-07-21 10:34:23,38,0,0,0.06403537878799859,30.8446738388274,38,conventional_speedway,9.486441029306662e-4,0.00282489102133849,38,37,conventional_speedway,1,0,3.642763628340437,37,37,conventional_speedway,293,0.0016336198421570036,0.0029555172305138987,5558,38,38,0,0,,0.4786506137520021,0.8659665485405723,3,0,0,3.509347600281258,3.509347600281258,3,0,,3,3,nascar_components,31,38,35
2025,9,kyle_larson,cup_2025_r09,5550,Food City 500,bristol_motor_speedway,Bristol Motor Speedway,short_track,cluster_6,Kyle Larson,5,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,39,3,0.12745288517584277,10.591703268074692,5,conventional_speedway,260,2026-07-21 10:36:00,1,1,1,0.5784764598661326,4.734847535393865,1,short_steep_oval,0.16152003826031724,0.4961724831068658,1,1,short_steep_oval,60,0,39.15152016977473,1,1,short_steep_oval,500,0.21070631023526165,0.07973703588306535,5550,3,1,411,85,,105.35315511763082,39.86851794153268,45,4,2,93.27912185309741,91.27912185309741,45,2,,188,188,nascar_components,1,1,1
2025,9,denny_hamlin,cup_2025_r09,5550,Food City 500,bristol_motor_speedway,Bristol Motor Speedway,short_track,cluster_6,Denny Hamlin,11,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,39,4,0.16708762385856102,10.66960199234653,6,conventional_speedway,260,2026-07-21 10:36:00,2,0,1,0.5190097622888445,5.896240860263716,2,short_steep_oval,0.14954688247890754,0.367372967658423,2,2,short_steep_oval,50,0,36.16262417325841,2,2,short_steep_oval,500,0.12805987127448695,0.056299815565714034,5550,4,2,0,34,,64.02993563724348,28.149907782857017,42,4,2,74.67494241159653,72.67494241159653,42,2,,59.3,59.3,nascar_components,5,2,4
2025,9,christopher_bell,cup_2025_r09,5550,Food City 500,bristol_motor_speedway,Bristol Motor Speedway,short_track,cluster_6,Christopher Bell,20,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,39,7,0.3808043520497447,10.268744050776546,4,conventional_speedway,260,2026-07-21 10:36:00,8,0,0,0.4676945686459442,7.125006005526226,3,short_steep_oval,0.11061890167291744,0.33556172252161803,3,3,short_steep_oval,42,0,34.18652058454779,3,3,short_steep_oval,500,0.0612803675111811,0.05658194728187115,5550,7,8,0,13,,30.64018375559055,28.290973640935576,41,1,4,62.39098407731865,65.39098407731865,36,-1,,40.85,40.85,nascar_components,10,4,6
2025,9,chase_elliott,cup_2025_r09,5550,Food City 500,bristol_motor_speedway,Bristol Motor Speedway,short_track,cluster_6,Chase Elliott,9,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,39,20,1.492908490382752,9.477198128159896,2,conventional_speedway,260,2026-07-21 10:36:00,15,0,0,0.4555837417265294,7.450535802697965,4,short_steep_oval,0.04519300018510434,0.2088295171827368,6,5,short_steep_oval,22,0,30.634104836616523,5,15,short_steep_oval,500,0.05210202150015712,0.054867470321526446,5550,20,15,0,3,,26.05101075007856,27.433735160763224,40,-2,16,56.85793350986309,74.85793350986309,28,5,,34.35,34.35,nascar_components,17,6,3
2025,9,ryan_blaney,cup_2025_r09,5550,Food City 500,bristol_motor_speedway,Bristol Motor Speedway,short_track,cluster_6,Ryan Blaney,12,team_penske,Team Penske,ford,Ford,39,5,0.28754614338449935,14.886628118685602,11,conventional_speedway,260,2026-07-21 10:36:00,5,0,0,0.4025937089624469,9.059009548912938,5,short_steep_oval,0.08802839808083138,0.24405818185490671,5,4,short_steep_oval,39,0,33.90837280229566,4,5,short_steep_oval,500,0.08460547355415675,0.060046329576421656,5550,5,5,48,44,,42.30273677707837,30.023164788210828,39,6,0,69.08610834896446,63.086108348964466,39,0,,70.8,70.8,nascar_components,3,3,7
2025,9,william_byron,cup_2025_r09,5550,Food City 500,bristol_motor_speedway,Bristol Motor Speedway,short_track,cluster_6,William Byron,24,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,39,26,2.299591995337103,10.120908355076386,3,conventional_speedway,260,2026-07-21 10:36:00,6,0,0,0.38526572969708694,9.656976615364844,6,short_steep_oval,0.11032270838651284,0.2065551281259453,4,6,short_steep_oval,31,0,29.01428973862106,7,9,short_steep_oval,500,0.046419939013366336,0.03868164268175625,5550,26,6,0,15,,23.20996950668317,19.340821340878126,38,-3,20,49.505861980065944,72.50586198006594,38,20,,64.75,64.75,nascar_components,4,8,5
2025,9,alex_bowman,cup_2025_r09,5550,Food City 500,bristol_motor_speedway,Bristol Motor Speedway,short_track,cluster_6,Alex Bowman,48,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,39,1,0,13.593854907193773,10,conventional_speedway,260,2026-07-21 10:36:00,37,0,0,0.35987916850320134,10.60503176671236,7,short_steep_oval,0.03515476933056263,0.13635548771932052,8,7,short_steep_oval,17,0,29.80724734349986,6,21,short_steep_oval,500,0.08667315365070216,0.03941149079375131,5550,1,37,39,14,,43.33657682535108,19.705745396875653,37,3,-6,59.70172963493181,50.70172963493181,4,-36,,-15.95,-15.95,nascar_components,39,5,11
2025,9,joey_logano,cup_2025_r09,5550,Food City 500,bristol_motor_speedway,Bristol Motor Speedway,short_track,cluster_6,Joey Logano,22,team_penske,Team Penske,ford,Ford,39,38,8.374587138138729,9.395535186567956,1,conventional_speedway,260,2026-07-21 10:36:00,24,0,0,0.34539855513302165,11.186926509910744,8,short_steep_oval,0.04070491994872818,0.09297779210896008,7,11,short_steep_oval,13,0,25.992498159898155,8,25,short_steep_oval,500,0.04785555454750813,0.026363930213571248,5550,38,24,0,9,,23.927777273754064,13.181965106785624,36,-7,30,40.91382861649205,77.91382861649205,18,14,,36.05,36.05,nascar_components,14,11,2
2025,9,tyler_reddick,cup_2025_r09,5550,Food City 500,bristol_motor_speedway,Bristol Motor Speedway,short_track,cluster_6,Tyler Reddick,45,23xi_racing,23XI Racing,toyota,Toyota,39,27,2.331455216631058,12.92196754936974,8,conventional_speedway,260,2026-07-21 10:36:00,18,0,0,0.3009976332704864,13.177824687826169,9,short_steep_oval,0.02917267683958717,0.10242014771457376,9,9,short_steep_oval,20,0,23.40750157627263,11,17,short_steep_oval,500,0.022061302001398057,0.027024081362086595,5550,27,18,0,13,,11.030651000699029,13.512040681043297,35,-1,18,42.83808105664424,61.83808105664424,25,9,,39.85,39.85,nascar_components,11,9,8
