season,round,race_id,race_date,race_name,track_name,driver_id,driver_id_api,driver_name,car_number_api,manufacturer_api,sponsor,owner_name_api,owner_id_api,qualifying_order_api,qualifying_position_api,qualifying_speed_api,start_position_api,finish_position_api,laps_completed_api,points_api,playoff_points_api,stage_points_api_total,stage1_position_api,stage2_position_api,stage3_position_api,stages_with_points,practice_best_speed,practice_median_speed,practice_total_laps,practice_sessions,qualifying_best_position,qualifying_best_speed,qualifying_best_lap_time,qualifying_attempts,timed_laps,fastest_lap_time,fastest_lap_speed,median_lap_speed,average_running_position,median_running_position,pit_stop_count,median_pit_stop_duration,fastest_pit_stop_duration,pit_position_differential,track_type,restrictor_plate,scheduled_distance,actual_distance,scheduled_laps,actual_laps,stage_1_laps,stage_2_laps,stage_3_laps,number_of_cars_in_field,number_of_lead_changes,number_of_leaders,number_of_cautions,number_of_caution_laps,average_speed,total_race_time,margin_of_victory,playoff_round,has_qualifying,start_to_finish_delta_api,passing_differential_api,caution_lap_rate
2021,4,5010,2021-03-07,Pennzoil 400 presented by Jiffy Lube,Las Vegas Motor Speedway,aric_almirola,40,Aric Almirola,10,Ford,Smithfield Power Bites,Stewart-Haas Racing,2686,11,28,0,28,38,178,1,0,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,400.5,400.5,267,267,80,80,107,38,27,12,6,30,139.615,2:52:07,3.156,0,FALSE,-10,-10,0.11235955056179775
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,martin_truex_jr,3368,Martin Truex Jr.,19,Toyota,Bass Pro,Joe Gibbs Racing,2810,18,5,0,5,1,312,49,5,9,,2,,1,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,4,4,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,joey_logano,3859,Joey Logano,22,Ford,Shell Pennzoil,Team Penske,2593,21,9,0,9,2,312,54,1,19,2,1,,2,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,7,7,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,denny_hamlin,1361,Denny Hamlin,11,Toyota,Offerpad ,Joe Gibbs Racing,1447,12,3,0,3,3,312,49,0,15,4,3,,2,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,0,0,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,brad_keselowski,1816,Brad Keselowski,2,Ford,Wurth,Team Penske,1547,3,1,0,1,4,312,48,0,15,3,4,,2,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,-3,-3,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,chase_elliott,4062,Chase Elliott,9,Chevrolet,UniFirst,Hendrick Motorsports,2952,10,6,0,6,5,312,40,0,8,5,9,,2,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,1,1,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,kevin_harvick,1416,Kevin Harvick,4,Ford,Jimmy John's,Stewart-Haas Racing,2766,5,18,0,18,6,312,40,0,9,7,6,,2,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,12,12,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,kyle_larson,4030,Kyle Larson,5,Chevrolet,Hendrickcars.com,Hendrick Motorsports,1717,6,2,0,2,7,312,32,0,2,9,,,1,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,-5,-5,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,william_byron,4184,William Byron,24,Chevrolet,Axalta,Hendrick Motorsports,1581,23,10,0,10,8,312,36,0,7,8,7,,2,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,2,2,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,christopher_bell,4153,Christopher Bell,20,Toyota,Rheem,Joe Gibbs Racing,1550,19,4,0,4,9,312,29,0,1,,10,,1,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,-5,-5,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,ryan_blaney,4023,Ryan Blaney,12,Ford,Menards\Richmond Water Heaters,Team Penske,1460,13,8,0,8,10,312,43,1,16,1,5,,2,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,-2,-2,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,aric_almirola,40,Aric Almirola,10,Ford,PIT BOSS GRILLS,Stewart-Haas Racing,2686,11,32,0,32,11,312,29,0,3,,8,,1,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,21,21,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,ricky_stenhouse_jr,3888,Ricky Stenhouse Jr.,47,Chevrolet,Kroger/Energizer,JTG Daugherty Racing,2377,30,11,0,11,12,312,25,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,-1,-1,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,alex_bowman,4045,Alex Bowman,48,Chevrolet,Ally/Best Friends,Hendrick Motorsports,1707,31,21,0,21,13,312,24,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,8,8,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,matt_dibenedetto,3916,Matt DiBenedetto,21,Ford,Motorcraft\Quick Lane ,Wood Brothers Racing,1560,20,20,0,20,14,312,24,0,1,10,,,1,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,6,6,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,kurt_busch,453,Kurt Busch,1,Chevrolet,GEARWRENCH,Chip Ganassi Racing,1432,2,12,0,12,15,312,22,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,-3,-3,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,bubba_wallace,4025,Bubba Wallace,23,Toyota,McDonalds,23XI Racing,3078,22,25,0,25,16,312,21,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,9,9,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,austin_dillon,3873,Austin Dillon,3,Chevrolet,Bass Pro Shops/Tracker Off Road ,Richard Childress Racing,2765,4,13,0,13,17,312,20,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,-4,-4,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,chris_buescher,3989,Chris Buescher,17,Ford,Roush Performance,Roush Fenway Racing,1513,16,17,0,17,18,312,19,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,-1,-1,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,ross_chastain,4001,Ross Chastain,42,Chevrolet,Chevrolet Accessories,Chip Ganassi Racing,1683,28,22,0,22,19,312,18,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,3,3,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,erik_jones,4059,Erik Jones,43,Chevrolet,Medallion Bank,Richard Petty Motorsports,1690,29,14,0,14,20,312,17,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,-6,-6,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,daniel_suarez,4113,Daniel Suarez,99,Chevrolet,CommScope ,TrackHouse Racing,3081,38,27,0,27,21,312,16,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,6,6,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,chase_briscoe,4228,Chase Briscoe,14,Ford,HighPoint.com,Stewart-Haas Racing,2370,14,26,0,26,22,312,15,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,4,4,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,michael_mcdowell,3832,Michael McDowell,34,Ford,Love's Travel Stops,Front Row Motorsports,1648,24,16,0,16,23,312,14,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,-7,-7,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,justin_haley,4172,Justin Haley,77,Chevrolet,Mutoh/General Formulations,Spire Motorsports,3000,36,29,0,29,24,312,0,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,5,5,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,kyle_busch,454,Kyle Busch,18,Toyota,Stanley,Joe Gibbs Racing,1524,17,7,0,7,25,311,17,0,5,6,,,1,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,-18,-18,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,ryan_preece,4070,Ryan Preece,37,Chevrolet,Scott Brand,JTG Daugherty Racing,2912,25,15,0,15,26,311,11,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,-11,-11,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,corey_lajoie,4096,Corey Lajoie,7,Chevrolet,youtheory Ashwagandha,Spire Motorsports,3077,8,33,0,33,27,311,10,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,6,6,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,ryan_newman,2394,Ryan Newman,6,Ford,Guaranteed Rate,Roush Fenway Racing,2803,7,19,0,19,28,311,9,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,-9,-9,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,tyler_reddick,4065,Tyler Reddick,8,Chevrolet,Quartz Hill Records,Richard Childress Racing,2983,9,23,0,23,29,310,8,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,-6,-6,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,bj_mcleod,3973,BJ McLeod,78,Ford,Surface Sunscreen,Live Fast Motorsports,3080,37,30,0,30,30,309,0,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,0,0,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,cole_custer,4104,Cole Custer,41,Ford,HaasTooling.com,Stewart-Haas Racing,2767,27,24,0,24,31,308,6,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,-7,-7,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,quin_houff,4229,Quin Houff,00,Chevrolet,Mount-N-Lock,StarCom Racing,2944,1,35,0,35,32,305,5,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,3,3,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,james_davison,4211,James Davison,15,Chevrolet,Smart Sanitizer,Rick Ware Racing,3106,15,38,0,38,33,303,4,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,5,5,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,garrett_smithley,4142,Garrett Smithley,53,Chevrolet,Turf Sellers,Rick Ware Racing,3068,34,34,0,34,34,300,0,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,0,0,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,josh_bilicki,4213,Josh Bilicki,52,Ford,Junction Fuels,Rick Ware Racing,3045,33,36,0,36,35,258,2,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,1,1,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,cody_ware,4125,Cody Ware,51,Chevrolet,Nurtec ODT,Petty Ware Racing,1430,32,31,0,31,36,101,0,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,-5,-5,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,anthony_alfredo,4301,Anthony Alfredo,38,Ford,MDS,Front Row Motorsports,2485,26,28,0,28,37,87,1,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,-9,-9,0.14423076923076922
2021,5,5012,2021-03-14,Instacart 500,Phoenix Raceway,timmy_hill,3984,Timmy Hill,66,Toyota,LasVegas.net/Diamondback Surveying,Motorsports Business Management,2256,35,37,0,37,38,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,312,312,312,312,75,115,122,38,22,9,7,45,103.808,3:00:20,1.698,0,FALSE,-1,-1,0.14423076923076922
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,ryan_blaney,4023,Ryan Blaney,12,Ford,BodyArmor,Team Penske,1460,13,10,0,10,1,325,57,5,17,3,2,,2,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,9,9,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,kyle_larson,4030,Kyle Larson,5,Chevrolet,Hendrickcars.com,Hendrick Motorsports,1717,6,6,0,6,2,325,55,2,20,1,1,,2,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,4,4,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,alex_bowman,4045,Alex Bowman,48,Chevrolet,Ally,Hendrick Motorsports,1707,32,14,0,14,3,325,47,0,13,6,3,,2,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,11,11,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,denny_hamlin,1361,Denny Hamlin,11,Toyota,FedEx Express,Joe Gibbs Racing,1447,12,1,0,1,4,325,41,0,8,5,9,,2,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,-3,-3,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,kyle_busch,454,Kyle Busch,18,Toyota,M&M's Messages ,Joe Gibbs Racing,1524,17,19,0,19,5,325,48,0,16,2,4,,2,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,14,14,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,austin_dillon,3873,Austin Dillon,3,Chevrolet,Bass Pro Shops/Tracker OffRoad,Richard Childress Racing,2765,4,13,0,13,6,325,35,0,4,,7,,1,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,7,7,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,chris_buescher,3989,Chris Buescher,17,Ford,Fastenal,Roush Fenway Racing,1513,16,17,0,17,7,325,35,0,5,9,8,,2,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,10,10,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,william_byron,4184,William Byron,24,Chevrolet,Liberty University,Hendrick Motorsports,1581,23,9,0,9,8,325,36,0,7,10,5,,2,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,1,1,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,martin_truex_jr,3368,Martin Truex Jr.,19,Toyota,Bass Pro ,Joe Gibbs Racing,2810,18,2,0,2,9,325,32,0,4,7,,,1,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,-7,-7,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,kevin_harvick,1416,Kevin Harvick,4,Ford,Hunt Brothers Pizza,Stewart-Haas Racing,2766,5,7,0,7,10,325,27,0,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,-3,-3,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,matt_dibenedetto,3916,Matt DiBenedetto,21,Ford,Menards \ Maytag,Wood Brothers Racing,1560,20,20,0,20,11,325,31,0,5,,6,,1,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,9,9,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,ricky_stenhouse_jr,3888,Ricky Stenhouse Jr.,47,Chevrolet,Kroger,JTG Daugherty Racing,2377,31,12,0,12,12,325,25,0,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,0,0,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,ryan_newman,2394,Ryan Newman,6,Ford,Kohler Generators ,Roush Fenway Racing,2803,7,28,0,28,13,325,24,0,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,15,15,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,ross_chastain,4001,Ross Chastain,42,Chevrolet,Tubi TV,Chip Ganassi Racing,1683,29,21,0,21,14,325,23,0,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,7,7,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,joey_logano,3859,Joey Logano,22,Ford,Shell Pennzoil,Team Penske,2593,21,3,0,3,15,324,22,0,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,-12,-12,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,bubba_wallace,4025,Bubba Wallace,23,Toyota,McDonalds,23XI Racing,3078,22,15,0,15,16,324,21,0,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,-1,-1,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,daniel_suarez,4113,Daniel Suarez,99,Chevrolet,CommScope,TrackHouse Racing,3081,39,25,0,25,17,324,21,0,1,,10,,1,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,8,8,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,cole_custer,4104,Cole Custer,41,Ford,HaasTooling.com,Stewart-Haas Racing,2767,28,27,0,27,18,324,19,0,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,9,9,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,michael_mcdowell,3832,Michael McDowell,34,Ford,Fr8Auctions,Front Row Motorsports,1648,25,18,0,18,19,324,18,0,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,-1,-1,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,aric_almirola,40,Aric Almirola,10,Ford,PIT BOSS GRILLS,Stewart-Haas Racing,2686,11,16,0,16,20,324,17,0,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,-4,-4,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,christopher_bell,4153,Christopher Bell,20,Toyota,SiriusXM,Joe Gibbs Racing,1550,19,8,0,8,21,323,16,0,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,-13,-13,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,austin_cindric,4180,Austin Cindric,33,Ford,Pirtek,Team Penske,3079,24,39,0,39,22,323,0,0,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,17,17,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,chase_briscoe,4228,Chase Briscoe,14,Ford,HighPoint.com/Co-Op Financial,Stewart-Haas Racing,2370,14,24,0,24,23,323,14,0,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,1,1,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,erik_jones,4059,Erik Jones,43,Chevrolet,Petty's Garage	,Richard Petty Motorsports,1690,30,22,0,22,24,323,13,0,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,-2,-2,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,ryan_preece,4070,Ryan Preece,37,Chevrolet,Planters,JTG Daugherty Racing,2912,26,23,0,23,25,323,12,0,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,-2,-2,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,tyler_reddick,4065,Tyler Reddick,8,Chevrolet,Alsco Uniforms,Richard Childress Racing,2983,9,29,0,29,26,323,11,0,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,3,3,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,anthony_alfredo,4301,Anthony Alfredo,38,Ford,Georgia Peanuts	,Front Row Motorsports,2485,27,32,0,32,27,322,10,0,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,5,5,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,brad_keselowski,1816,Brad Keselowski,2,Ford,AutoTrader,Team Penske,1547,3,4,0,4,28,321,9,0,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,-24,-24,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,corey_lajoie,4096,Corey Lajoie,7,Chevrolet,NFL Alumni / Folds of Honor,Spire Motorsports,3077,8,30,0,30,29,319,8,0,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,1,1,0.07692307692307693
2021,6,5013,2021-03-21,Folds of Honor QuikTrip 500,Atlanta Motor Speedway,justin_haley,4172,Justin Haley,77,Chevrolet,Diamond Creek Water ,Spire Motorsports,3000,37,26,0,26,30,319,0,0,,,,,,,,,,,,,,,,,,,,,,,,intermediate,FALSE,500,500.5,325,325,105,105,115,39,11,6,5,25,144.595,3:27:41,2.083,0,FALSE,-4,-4,0.07692307692307693
