season,round,driver_id,event_id,race_id,race_name,track_id,track_name,track_primary_family,track_cluster_id,driver_name,car_number,owner_id,owner_name,manufacturer_id,manufacturer,field_size,target_qualifying_position,target_qualifying_speed_deficit_pct,predicted_qualifying_position,predicted_qualifying_rank,qualifying_route,target_finish_position,target_win,target_top3,predicted_finish_score,predicted_finish_position,predicted_finish_rank,finish_route,win_probability,top3_probability,win_probability_rank,top3_probability_rank,probability_route,target_points,target_stage_points,predicted_points,predicted_points_rank,actual_points_rank,points_route
2025,24,chase_briscoe,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Chase Briscoe,19,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,39,3,0.05140003916193655,13.652633690150056,9,road_course,5,0,0,0.3991472345008539,9.174917679119574,2,road_course,0.04278105384224136,0.12735793337544457,8,12,road_course,34,0,31.44356566141091,1,6,road_course
2025,24,william_byron,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,William Byron,24,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,39,10,0.35327328503360805,10.994710536968116,2,road_course,4,0,0,0.3906416942788096,9.46735281346972,3,road_course,0.08981852293661989,0.30271065862146335,3,1,road_course,42,0,29.47521377397345,4,5,road_course
2025,24,chase_elliott,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Chase Elliott,9,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,39,20,0.696756086417335,12.361246472061724,5,road_course,26,0,0,0.3836875439163959,9.713360962583645,4,road_course,0.01752854930294259,0.190326742369356,17,4,road_course,18,0,25.513554708895803,12,22,road_course
2025,24,christopher_bell,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Christopher Bell,20,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,39,9,0.34593042229618853,12.39787007178924,6,road_course,2,0,1,0.3823267732660835,9.762241885735554,5,road_course,0.02678125963380481,0.15370562287883924,14,7,road_course,43,0,30.71071895438225,2,3,road_course
2025,24,ross_chastain,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Ross Chastain,1,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,39,4,0.16806996932315374,15.035397734275476,13,road_course,10,0,0,0.37739614487989415,9.941426974867513,6,road_course,0.02218718756129523,0.16625819435289788,16,6,road_course,27,0,28.992301853809177,5,13,road_course
2025,24,ryan_blaney,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Ryan Blaney,12,team_penske,Team Penske,ford,Ford,39,1,0,15.459504619359558,16,road_course,6,0,0,0.3699795032218144,10.217170284341137,7,road_course,0.03329834897667761,0.11308183473340508,10,14,road_course,45,0,29.66019926919141,3,1,road_course
2025,24,kyle_busch,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Kyle Busch,8,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,39,5,0.2553684485346929,15.443498040160394,15,road_course,22,0,0,0.36723684912893434,10.321065352622794,8,road_course,0.05015984625525202,0.22946512842887623,6,3,road_course,15,0,28.530439716406978,6,25,road_course
2025,24,kyle_larson,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Kyle Larson,5,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,39,26,1.0426865087135235,11.097154007599464,3,road_course,39,0,0,0.35164247995307374,10.932201878249256,9,road_course,0.08357832620512498,0.27691085776576657,4,2,road_course,2,0,25.63416040755294,11,35,road_course
2025,24,michael_mcdowell,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Michael McDowell,71,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,39,6,0.30432086678415626,15.187024527871992,14,road_course,19,0,0,0.34978506953023963,11.007363938457065,10,road_course,0.01254587647887166,0.08300590661128301,19,16,road_course,18,0,26.046125562801432,9,21,road_course
2025,24,alex_bowman,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Alex Bowman,48,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,39,7,0.33124469682134955,13.857156864439636,10,road_course,20,0,0,0.348845450789552,11.045583204243933,11,road_course,0.04826921398547533,0.14369155908429057,7,9,road_course,30,0,28.12229608089892,7,9,road_course
2025,24,tyler_reddick,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Tyler Reddick,45,23xi_racing,23XI Racing,toyota,Toyota,39,21,0.7269434110044964,10.820763299808366,1,road_course,9,0,0,0.34841326034989234,11.063207205465137,12,road_course,0.12012369228012353,0.14226614096530688,2,10,road_course,28,0,25.708933191625807,10,12,road_course
2025,24,chris_buescher,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Chris Buescher,17,rfk_racing,RFK Racing,ford,Ford,39,12,0.4218066705828568,14.709349433178309,12,road_course,3,0,1,0.338804863642995,11.462366073904814,13,road_course,0.0321442443948455,0.03209970307030811,12,22,road_course,44,0,24.688218701983352,13,2,road_course
2025,24,aj_allmendinger,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,A.J. Allmendinger,16,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,39,18,0.6779909927550446,13.48398845205396,8,road_course,11,0,0,0.3296548500404055,11.85586226131503,14,road_course,0.03953873468152789,0.1531173535996466,9,8,road_course,33,0,22.272701769142213,18,7,road_course
2025,24,joey_logano,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Joey Logano,22,team_penske,Team Penske,ford,Ford,39,11,0.38101298870830785,15.966373756514376,17,road_course,14,0,0,0.30926651300692864,12.78193145299086,15,road_course,0.03172763281272883,0.11571401565074373,13,13,road_course,23,0,24.661629052260444,14,15,road_course
2025,24,ty_gibbs,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Ty Gibbs,54,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,39,14,0.47565433065726653,12.812562171305864,7,road_course,33,0,0,0.3086820220913168,12.809520518610482,16,road_course,0.03216705284097021,0.13602659535595335,11,11,road_course,6,0,22.95820023519275,16,33,road_course
2025,24,denny_hamlin,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Denny Hamlin,11,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,39,22,0.7546831146791961,14.19277437801868,11,road_course,25,0,0,0.29168628481235015,13.638325910148678,17,road_course,0.02264501346881924,0.0990431761994676,15,15,road_course,12,0,23.60231640937362,15,26,road_course
2025,24,carson_hocevar,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Carson Hocevar,77,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,39,8,0.33206057045884446,18.887813194747025,22,road_course,18,0,0,0.26993802907340714,14.7775716867817,18,road_course,0.05352691090811631,0.0438702508560938,5,20,road_course,19,0,22.75427074350561,17,20,road_course
2025,24,austin_cindric,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Austin Cindric,2,team_penske,Team Penske,ford,Ford,39,13,0.4699432151948253,16.033984717366813,18,road_course,16,0,0,0.26239904823997084,15.194309705518856,19,road_course,0.01071011524219658,0.02167085136239157,21,23,road_course,21,0,22.042670902730364,19,18,road_course
2025,24,ryan_preece,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Ryan Preece,60,rfk_racing,RFK Racing,ford,Ford,39,17,0.6665687618301621,16.892558192084554,19,road_course,13,0,0,0.25727795493517547,15.48407524377833,20,road_course,0.0040876410916187,0.0452078491898758,23,19,road_course,33,0,20.206809436336982,20,8,road_course
2025,24,brad_keselowski,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Brad Keselowski,6,rfk_racing,RFK Racing,ford,Ford,39,16,0.6445401736179036,18.51510757885991,20,road_course,31,0,0,0.2564086908275393,15.533806333648949,21,road_course,0.00689350995594606,0.05887315550613428,22,18,road_course,12,0,19.01516803760262,22,27,road_course
2025,24,daniel_suarez,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Daniel Suarez,99,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,39,19,0.6910449709548938,20.76929452574568,25,road_course,7,0,0,0.24111910360536995,16.4351140545877,22,road_course,0.01134578894830073,0.04311992994833623,20,21,road_course,30,0,17.317077551475435,23,10,road_course
2025,24,bubba_wallace,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Bubba Wallace,23,23xi_racing,23XI Racing,toyota,Toyota,39,15,0.6241433326806349,18.59441003721104,21,road_course,8,0,0,0.23942040010398008,16.53842496548871,23,road_course,0.01532561949332788,0.06468536129524108,18,17,road_course,29,0,19.91065693678892,21,11,road_course
2025,24,todd_gilliland,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Todd Gilliland,34,front_row_motorsports,Front Row Motorsports,ford,Ford,39,27,1.0426865087135235,25.0050292842932,31,road_course,28,0,0,0.18805050126971792,19.98903400922833,24,road_course,1.8100022231725272e-4,0.00551181337842691,35,29,road_course,9,0,14.68388413753684,31,30,road_course
2025,24,erik_jones,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Erik Jones,43,legacy_motor_club,Legacy Motor Club,toyota,Toyota,39,29,1.1046929051628478,24.919557960377148,30,road_course,12,0,0,0.18053455359736317,20.550992746160205,25,road_course,6.821498822992399e-4,0.01175895630213318,27,27,road_course,25,0,15.423644395674447,28,14,road_course
2025,24,zane_smith,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Zane Smith,38,front_row_motorsports,Front Row Motorsports,ford,Ford,39,33,1.630931401344556,20.64006429119323,24,road_course,17,0,0,0.18026391114790644,20.571520432144876,26,road_course,4.687103072542825e-4,0.01194948740044101,30,26,road_course,20,0,15.45893001312878,27,19,road_course
2025,24,josh_berry,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Josh Berry,21,wood_brothers_racing,Wood Brothers Racing,ford,Ford,39,24,0.8485085829906599,20.570217821176453,23,road_course,35,0,0,0.18013743285419748,20.58112058548056,27,road_course,0.00184549138671185,0.0047567687516139,24,30,road_course,2,0,16.642556220848405,24,36,road_course
2025,24,justin_haley,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Justin Haley,7,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,39,23,0.8158736374910254,23.001345663057176,27,road_course,27,0,0,0.17956425640170415,20.624682908731295,28,road_course,5.145502591192881e-4,0.01639584556934431,29,25,road_course,10,0,15.216032604794147,29,29,road_course
2025,24,austin_dillon,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Austin Dillon,3,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,39,25,0.9725213758892968,21.250672749620428,26,road_course,15,0,0,0.17586711191400295,20.907895825508465,29,road_course,0.00142170761798049,0.01684545594379956,25,24,road_course,22,0,14.749531955296389,30,16,road_course
2025,24,john_hunter_nemechek,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,John Hunter Nemechek,42,legacy_motor_club,Legacy Motor Club,toyota,Toyota,39,30,1.2050453625742477,24.581993816042026,29,road_course,32,0,0,0.1745586137736357,21.009059936331145,30,road_course,1.249117785155586e-4,5.87302448907629e-4,36,36,road_course,11,0,16.177370886428555,25,28,road_course
2025,24,cole_custer,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Cole Custer,41,haas_factory_team,Haas Factory Team,ford,Ford,39,31,1.32089941909797,25.248871221835625,32,road_course,34,0,0,0.1643687915962886,21.81379997505109,31,road_course,0.00110203729516761,0.01135381606162666,26,28,road_course,3,0,13.509449912473617,32,34,road_course
2025,24,riley_herbst,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Riley Herbst,35,23xi_racing,23XI Racing,toyota,Toyota,39,28,1.0671627178382552,24.02230264428652,28,road_course,24,0,0,0.15742165997648536,22.38004977564588,32,road_course,2.434785654379537e-4,0.00356266918991426,33,31,road_course,18,0,15.529449760976084,26,23,road_course
2025,24,ty_dillon,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Ty Dillon,10,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,39,32,1.4098296455844874,27.071820990489876,34,road_course,30,0,0,0.14830936778359025,23.14512266792679,33,road_course,3.095574458120268e-4,0.00159386703404009,32,33,road_course,7,0,13.348727481639695,33,32,road_course
2025,24,noah_gragson,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Noah Gragson,4,front_row_motorsports,Front Row Motorsports,ford,Ford,39,35,1.680699693231514,25.881847947724633,33,road_course,21,0,0,0.1448432699577605,23.442956598436428,34,road_course,2.1101540442421425e-4,8.391741664041614e-4,34,35,road_course,16,0,12.50795942292956,34,24,road_course
2025,24,ricky_stenhouse_jr,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Ricky Stenhouse Jr.,47,hyak_motorsports,Hyak Motorsports,chevrolet,Chevrolet,39,34,1.6537758631943094,27.88403752258373,35,road_course,23,0,0,0.13826811738454997,24.01851609223723,35,road_course,6.080811871643898e-4,0.00168729776331494,28,32,road_course,22,0,10.845023670451262,35,17,road_course
2025,24,katherine_legge,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Katherine Legge,78,live_fast_motorsports,Live Fast Motorsports,chevrolet,Chevrolet,39,37,3.4144311728999432,33.19933902646214,36,road_course,36,0,0,0.09762304840162488,27.903713954510643,36,road_course,3.1631939613778893e-4,8.892249120010054e-4,31,34,road_course,1,0,8.334978756191866,36,37,road_course
2025,24,cody_ware,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Cody Ware,51,rick_ware_racing,Rick Ware Racing,ford,Ford,39,36,2.357874812349064,34.127556319217994,37,road_course,29,0,0,0.08905973533201192,28.799235056727056,37,road_course,6.553824912665474e-5,1.5546353841033143e-4,39,39,road_course,9,0,6.284874972368745,37,31,road_course
2025,24,josh_bilicki,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,Josh Bilicki,66,garage_66,Garage 66,ford,Ford,39,39,4.170746034854117,35.367150887632334,39,road_course,37,0,0,0.08787686324798617,28.92517429409199,38,road_course,7.039236524966782e-5,3.257304524155818e-4,37,38,road_course,0,0,0.6507906340062618,39,39,road_course
2025,24,jj_yeley,cup_2025_r24,5577,Go Bowling at The Glen,watkins_glen_international,Watkins Glen International,road_course,cluster_5,J.J. Yeley,44,ny_racing_team,NY Racing Team,chevrolet,Chevrolet,39,38,3.995333202793544,35.25880698091622,38,road_course,38,0,0,0.08030097158174823,29.744934539083612,39,road_course,6.9881445765669525e-05,3.940166658194486e-4,38,37,road_course,0,0,3.3747724378464223,38,38,road_course
2025,25,denny_hamlin,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Denny Hamlin,11,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,38,4,0.46053336189353977,11.983161343369083,7,conventional_speedway,10,0,0,0.4711654378650084,6.940806783490793,1,short_steep_oval,0.08042438779480196,0.25749306810472655,3,4,short_steep_oval,35,0,35.61569787601385,1,6,short_steep_oval
2025,25,chase_elliott,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Chase Elliott,9,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,38,5,0.5231461266590365,11.170990964560357,6,conventional_speedway,38,0,0,0.4600209659845533,7.230053809926774,2,short_steep_oval,0.04846762551977261,0.3482228919868591,7,1,short_steep_oval,1,0,33.427875438992565,2,34,short_steep_oval
2025,25,kyle_larson,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Kyle Larson,5,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,38,30,1.9739497944488849,10.87858121421302,3,conventional_speedway,6,0,0,0.4458907075135096,7.6141895434268,3,short_steep_oval,0.03862005202572613,0.28123899094931454,8,3,short_steep_oval,32,0,31.80149236924045,4,8,short_steep_oval
2025,25,christopher_bell,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Christopher Bell,20,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,38,8,0.6253037954869382,10.430834719821725,2,conventional_speedway,21,0,0,0.40545327103709927,8.830031597721051,4,short_steep_oval,0.2730697689967652,0.34396874794030574,1,2,short_steep_oval,21,0,32.74698711071112,3,17,short_steep_oval
2025,25,william_byron,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,William Byron,24,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,38,14,0.9663785930252692,10.141055583564588,1,conventional_speedway,12,0,0,0.39355148318367456,9.22356411720788,5,short_steep_oval,0.10667963773397213,0.2543758502858658,2,5,short_steep_oval,27,0,29.845756093274098,5,12,short_steep_oval
2025,25,ryan_blaney,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Ryan Blaney,12,team_penske,Team Penske,ford,Ford,38,20,1.3478221467939755,10.9752426683422,5,conventional_speedway,3,0,1,0.374837058491558,9.878127555175654,6,short_steep_oval,0.07246774731641796,0.20701851253754228,4,7,short_steep_oval,46,0,29.376289935333176,6,2,short_steep_oval
2025,25,brad_keselowski,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Brad Keselowski,6,rfk_racing,RFK Racing,ford,Ford,38,6,0.5272653874988676,15.91931974306966,15,conventional_speedway,9,0,0,0.34622177280852734,10.969918426573429,7,short_steep_oval,0.06199029831150638,0.20626884534329848,5,8,short_steep_oval,31,0,27.958886092981288,9,9,short_steep_oval
2025,25,tyler_reddick,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Tyler Reddick,45,23xi_racing,23XI Racing,toyota,Toyota,38,2,0.3896820754483807,14.362352392214907,12,conventional_speedway,34,0,0,0.3405737065143477,11.19927313196659,8,short_steep_oval,0.03365781159883115,0.15620267483125622,9,9,short_steep_oval,13,0,28.98530545780271,7,25,short_steep_oval
2025,25,ryan_preece,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Ryan Preece,60,rfk_racing,RFK Racing,ford,Ford,38,1,0,16.459389278627608,16,conventional_speedway,35,0,0,0.33361635705936493,11.488396843496549,9,short_steep_oval,0.0161079797833085,0.05659165469080811,14,13,short_steep_oval,7,0,28.43402134853328,8,30,short_steep_oval
2025,25,bubba_wallace,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Bubba Wallace,23,23xi_racing,23XI Racing,toyota,Toyota,38,7,0.6030597869518288,14.19539108764022,11,conventional_speedway,28,0,0,0.32917582053794664,11.676820643591512,10,short_steep_oval,0.0310617063638538,0.10259347802386304,10,11,short_steep_oval,29,0,27.578213308868147,10,11,short_steep_oval
2025,25,alex_bowman,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Alex Bowman,48,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,38,9,0.6829734472446211,12.004272109906529,8,conventional_speedway,2,0,1,0.32807857634995274,11.723853850095526,11,short_steep_oval,0.06118467415672093,0.2084660633993289,6,6,short_steep_oval,41,0,27.490414593850183,11,3,short_steep_oval
2025,25,chase_briscoe,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Chase Briscoe,19,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,38,19,1.3354643642744706,10.936274611525883,4,conventional_speedway,13,0,0,0.3198776472960542,12.081437285800185,12,short_steep_oval,0.01280054179092189,0.1155853736375618,16,10,short_steep_oval,24,0,25.567597532204314,12,15,short_steep_oval
2025,25,joey_logano,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Joey Logano,22,team_penske,Team Penske,ford,Ford,38,38,,14.014064379713387,10,conventional_speedway,4,0,0,0.3134428030592489,12.369634202020237,13,short_steep_oval,0.029059677039933,0.04974555541180586,12,15,short_steep_oval,33,0,23.662998474500387,14,7,short_steep_oval
2025,25,chris_buescher,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Chris Buescher,17,rfk_racing,RFK Racing,ford,Ford,38,12,0.8296191331427529,14.948568009234512,13,conventional_speedway,30,0,0,0.2876418429547739,13.595896543325956,14,short_steep_oval,0.00527244606064235,0.04996369961106949,23,14,short_steep_oval,7,0,23.74437333641459,13,31,short_steep_oval
2025,25,ty_gibbs,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Ty Gibbs,54,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,38,23,1.370066155329085,13.01626838357211,9,conventional_speedway,18,0,0,0.2693233103517576,14.539645574530304,15,short_steep_oval,0.00672916990797642,0.05787297062197663,20,12,short_steep_oval,19,0,21.61886961326904,16,20,short_steep_oval
2025,25,aj_allmendinger,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,A.J. Allmendinger,16,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,38,3,0.4341700925185993,17.901468678004377,19,conventional_speedway,22,0,0,0.25971015238060513,15.06083239501375,16,short_steep_oval,0.00101130071673523,0.00893434339739003,28,26,short_steep_oval,15,0,22.79451949305363,15,23,short_steep_oval
2025,25,austin_cindric,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Austin Cindric,2,team_penske,Team Penske,ford,Ford,38,13,0.8823456718926339,15.758032085939403,14,conventional_speedway,5,0,0,0.2516545584597583,15.511933915025413,17,short_steep_oval,0.01010458008206731,0.02094168079627286,18,23,short_steep_oval,41,0,20.99005101736475,17,4,short_steep_oval
2025,25,ross_chastain,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Ross Chastain,1,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,38,33,2.2458210098779867,19.13667962787318,22,conventional_speedway,19,0,0,0.2515187433339646,15.519654063265524,18,short_steep_oval,0.00641420939784774,0.02478754518205605,21,20,short_steep_oval,18,0,20.703154462910028,18,21,short_steep_oval
2025,25,josh_berry,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Josh Berry,21,wood_brothers_racing,Wood Brothers Racing,ford,Ford,38,17,1.2077672782395876,18.87453478283703,21,conventional_speedway,8,0,0,0.24433248639833277,15.933670633268374,19,short_steep_oval,0.01109738234349247,0.02644465951990016,17,19,short_steep_oval,31,0,18.866040457920157,22,10,short_steep_oval
2025,25,carson_hocevar,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Carson Hocevar,77,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,38,15,1.1418591048022306,17.63319734598108,18,conventional_speedway,15,0,0,0.23685857227768936,16.375980624208108,20,short_steep_oval,0.02107601815377418,0.02281121309283932,13,21,short_steep_oval,26,0,19.559978780082275,20,13,short_steep_oval
2025,25,austin_dillon,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Austin Dillon,3,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,38,11,0.8114943854474749,19.68540193625729,24,conventional_speedway,1,1,1,0.23013127272259745,16.784595677318286,21,short_steep_oval,0.00542947498997804,0.03791205423957265,22,17,short_steep_oval,54,0,18.636723633670996,23,1,short_steep_oval
2025,25,michael_mcdowell,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Michael McDowell,71,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,38,10,0.7233422034750085,18.570540048897833,20,conventional_speedway,17,0,0,0.22755929994705576,16.943497342760857,22,short_steep_oval,0.01501300788760491,0.0081277034632391,15,27,short_steep_oval,20,0,19.721549017835432,19,19,short_steep_oval
2025,25,kyle_busch,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Kyle Busch,8,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,38,28,1.917927847027132,17.57980357987584,17,conventional_speedway,16,0,0,0.22147007724286016,17.325724551871563,23,short_steep_oval,0.00275780523647793,0.03210589826746234,25,18,short_steep_oval,21,0,18.90150001422993,21,18,short_steep_oval
2025,25,daniel_suarez,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Daniel Suarez,99,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,38,21,1.352765259801778,21.724887428782793,25,conventional_speedway,7,0,0,0.1988014204159144,18.826028125552536,24,short_steep_oval,0.00730203258981678,0.02235317052171688,19,22,short_steep_oval,40,0,16.78342586504676,24,5,short_steep_oval
2025,25,erik_jones,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Erik Jones,43,legacy_motor_club,Legacy Motor Club,toyota,Toyota,38,18,1.2522552953098065,22.46906844606392,28,conventional_speedway,26,0,0,0.19418747998487992,19.14695781743253,25,short_steep_oval,9.517577170716342e-4,0.00518435760822378,29,28,short_steep_oval,11,0,15.767033444586575,25,28,short_steep_oval
2025,25,shane_van_gisbergen,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Shane van Gisbergen,88,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,38,27,1.7754014219688428,19.676637959900063,23,conventional_speedway,14,0,0,0.17976836507157118,20.18559353575507,26,short_steep_oval,0.03080189735921626,0.03931149341226065,11,16,short_steep_oval,23,0,14.34028270347194,27,16,short_steep_oval
2025,25,justin_haley,cup_2025_r25,5572,Cook Out 400,richmond_raceway,Richmond Raceway,short_track,cluster_6,Justin Haley,7,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,38,25,1.6098071362074735,22.42124521875525,27,conventional_speedway,37,0,0,0.1797400812736459,20.1876852639685,27,short_steep_oval,5.195091822503471e-4,0.01186655363771788,33,25,short_steep_oval,1,0,15.623320523812142,26,35,short_steep_oval
