season,round,race_name,track_name,track_primary_family,track_cluster_id,driver_id,driver_name,owner_name,manufacturer,target_qualifying_position,predicted_qualifying_rank,predicted_position_score,rolling_train_races,target_finish_position,predicted_finish_position,predicted_finish_rank,finish_route,target_win,target_top3,win_probability,top3_probability,predicted_win_rank,predicted_top3_rank,probability_route,target_points,predicted_points,predicted_points_rank,actual_points_rank,points_route
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,ryan_preece,Ryan Preece,RFK Racing,Ford,23,29,24.762267638978344,266,9,18.231824106967547,25,conventional_speedway,0,0,4.787457629529248e-4,0.01411557956438757,29,22,conventional_speedway,33,17.478422204192682,24,7,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,shane_van_gisbergen,Shane van Gisbergen,Trackhouse Racing,Chevrolet,26,35,28.126944913046714,266,18,22.751872242772635,35,conventional_speedway,0,0,0.0012368603703303,0.00387074857115393,25,30,conventional_speedway,19,12.604601181721447,35,20,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,todd_gilliland,Todd Gilliland,Front Row Motorsports,Ford,33,32,25.3551560023389,266,33,20.2893495511058,29,conventional_speedway,0,0,9.097482289279857e-5,2.7541814729722605e-4,36,35,conventional_speedway,4,15.075302943255844,30,33,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,ty_dillon,Ty Dillon,Kaulig Racing,Chevrolet,18,31,25.21389314334014,266,24,20.544394365967342,31,conventional_speedway,0,0,2.784668324096654e-4,5.393293351642325e-4,34,34,conventional_speedway,15,13.945337807341147,32,27,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,ty_gibbs,Ty Gibbs,Joe Gibbs Racing,Toyota,8,9,13.262235006630368,266,3,13.617461632166382,14,conventional_speedway,0,1,0.002906237406435,0.10347464978351584,20,12,conventional_speedway,34,22.655611030779315,13,6,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,tyler_reddick,Tyler Reddick,23XI Racing,Toyota,12,7,11.937603862883003,266,13,11.969971834540024,11,conventional_speedway,0,0,0.10422357755038016,0.12619462573642398,4,8,conventional_speedway,31,27.225959105125497,7,8,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,william_byron,William Byron,Hendrick Motorsports,Chevrolet,4,2,9.846947905970431,266,28,8.16047546830124,2,conventional_speedway,0,0,0.1406667516792093,0.332144118496058,3,2,conventional_speedway,29,35.1738941612442,2,12,conventional_speedway
2025,15,Firekeepers Casino 400,Michigan International Speedway,large_speedway,cluster_4,zane_smith,Zane Smith,Front Row Motorsports,Ford,10,20,19.795097765613136,266,7,16.76091548040686,22,conventional_speedway,0,0,0.0013676622974907,0.01443925834142368,22,21,conventional_speedway,30,18.598128994484597,22,11,conventional_speedway
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,aj_allmendinger,A.J. Allmendinger,Kaulig Racing,Chevrolet,8,7,13.85201091379353,267,13,10.644383060564804,7,road_course,0,0,0.00616246220881167,0.09524548254227332,20,12,road_course,24,24.40554053621925,12,17,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,alex_bowman,Alex Bowman,Hendrick Motorsports,Chevrolet,29,17,18.336354616271237,267,4,14.32571007959904,16,road_course,0,0,0.00586063746370902,0.03523094357140088,21,19,road_course,41,21.87099670797877,16,4,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,austin_cindric,Austin Cindric,Team Penske,Ford,20,18,18.537719685129197,267,18,15.38170673126062,21,road_course,0,0,0.00955642569933476,0.05236586209079268,17,17,road_course,19,21.046827684313406,19,20,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,austin_dillon,Austin Dillon,Richard Childress Racing,Chevrolet,21,23,21.37064167005348,267,28,19.637479962648584,28,road_course,0,0,0.00139317678085599,0.00247768527421716,29,32,road_course,14,16.516371631609687,25,23,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,brad_keselowski,Brad Keselowski,RFK Racing,Ford,30,29,23.87322930789498,267,25,18.434095843322982,24,road_course,0,0,0.00478030313900982,0.05118836340527551,22,18,road_course,12,16.39209351578499,26,25,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,bubba_wallace,Bubba Wallace,23XI Racing,Toyota,25,13,16.683139624880056,267,12,14.594808270973504,18,road_course,0,0,0.00624988431349191,0.0665144900474235,19,14,road_course,28,21.340881494933612,18,14,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,carson_hocevar,Carson Hocevar,Spire Motorsports,Chevrolet,23,15,16.70784229742078,267,34,14.229068523015927,15,road_course,0,0,0.01342952578525465,0.07773502524525008,14,13,road_course,9,20.676323906521848,20,29,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,chase_briscoe,Chase Briscoe,Joe Gibbs Racing,Toyota,19,11,14.945639783364204,267,7,14.904836466819576,19,road_course,0,0,0.00634163323288397,0.03085486033978088,18,21,road_course,30,21.622213185138733,17,10,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,chase_elliott,Chase Elliott,Hendrick Motorsports,Chevrolet,12,5,12.781848755215757,267,3,8.910837513784767,5,road_course,0,1,0.00957998234491419,0.13739468498490984,16,8,road_course,36,28.894567330286367,4,6,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,chris_buescher,Chris Buescher,RFK Racing,Ford,16,14,16.70601562807645,267,10,10.860861993100604,9,road_course,0,0,0.01178767280252057,0.05794395276456152,15,15,road_course,31,24.85708533597696,10,8,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,christopher_bell,Christopher Bell,Joe Gibbs Racing,Toyota,31,4,12.392720996799746,267,2,12.108043576173328,13,road_course,0,1,0.15402821291991012,0.17814228791528566,2,6,road_course,44,25.308626755635355,8,3,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,cody_ware,Cody Ware,Rick Ware Racing,Ford,34,36,33.52735575077236,267,31,28.19043813030557,36,road_course,0,0,6.873155854079084e-4,3.595881466712079e-4,37,37,road_course,6,8.289183379620868,35,31,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,cole_custer,Cole Custer,Haas Factory Team,Ford,26,33,25.193685080401934,267,8,22.338231172966804,34,road_course,0,0,0.00225036021031439,0.00528045605436289,25,29,road_course,29,13.473637525684891,33,12,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,daniel_suarez,Daniel Suarez,Trackhouse Racing,Chevrolet,10,20,19.473252902718624,267,19,15.156113894795284,20,road_course,0,0,0.01528541884649348,0.03012802152098835,12,22,road_course,20,19.894110253358193,22,19,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,erik_jones,Erik Jones,Legacy Motor Club,Toyota,14,34,25.793891985972476,267,17,19.46296651238464,27,road_course,0,0,0.00164997328547862,0.00177998313707036,27,34,road_course,25,16.1626243866723,28,16,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,joey_logano,Joey Logano,Team Penske,Ford,9,9,14.339049677735016,267,21,11.61463889490104,12,road_course,0,0,0.07071736442851806,0.25127916609308265,5,4,road_course,16,27.449895659971418,5,22,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,john_hunter_nemechek,John Hunter Nemechek,Legacy Motor Club,Toyota,32,32,25.06776224151958,267,6,21.99974509873691,33,road_course,0,0,8.082147956764548e-4,0.00129049283111497,35,35,road_course,31,14.344493917480284,32,9,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,josh_berry,Josh Berry,Wood Brothers Racing,Ford,13,26,22.419025964405463,267,26,18.59074676529354,25,road_course,0,0,0.00418650735877786,0.00797334616516107,24,27,road_course,11,17.336086479508708,23,26,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,justin_haley,Justin Haley,Spire Motorsports,Chevrolet,17,27,22.664089007773985,267,24,19.717449760626536,29,road_course,0,0,0.00116504412983632,0.02598802595253988,33,24,road_course,13,16.30371836003573,27,24,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,katherine_legge,Katherine Legge,Live Fast Motorsports,Chevrolet,37,37,35.11283454895019,267,32,29.300570294976172,37,road_course,0,0,7.590539438716578e-4,6.693313429733268e-4,36,36,road_course,5,6.760928153991699,36,32,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,kyle_busch,Kyle Busch,Richard Childress Racing,Chevrolet,11,8,14.305881532638873,267,37,11.415992587365668,10,road_course,0,0,0.04182103070109631,0.15833964168899875,7,7,road_course,1,24.882158236539578,9,36,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,kyle_larson,Kyle Larson,Hendrick Motorsports,Chevrolet,6,2,10.484691000885697,267,36,6.071555618159579,1,road_course,0,0,0.25622892321151924,0.3423323212124076,1,2,road_course,2,32.977921246423854,1,34,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,michael_mcdowell,Michael McDowell,Spire Motorsports,Chevrolet,5,12,15.260941637865429,267,5,10.836677265399702,8,road_course,0,0,0.02718913007338077,0.13161313561343913,9,9,road_course,45,26.066555843114,7,2,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,noah_gragson,Noah Gragson,Front Row Motorsports,Ford,35,28,23.03669805084325,267,30,20.378023581521337,30,road_course,0,0,0.00124968691898188,0.00628807784563341,32,28,road_course,7,15.64678047319111,29,30,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,ricky_stenhouse_jr,Ricky Stenhouse Jr.,Hyak Motorsports,Chevrolet,33,31,24.953371412508005,267,27,20.457512515128464,31,road_course,0,0,0.00159048024948589,0.00218596908550286,28,33,road_course,10,15.469814982477702,30,28,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,riley_herbst,Riley Herbst,23XI Racing,Toyota,15,30,24.236906211731224,267,29,18.829245148800933,26,road_course,0,0,0.00125182656252547,0.00361222264473195,31,30,road_course,11,14.931276328301156,31,27,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,ross_chastain,Ross Chastain,Trackhouse Racing,Chevrolet,3,10,14.586701030871188,267,16,8.828012895548584,4,road_course,0,0,0.04842379304122897,0.10778531713374478,6,11,road_course,29,29.450986110818203,3,11,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,ryan_blaney,Ryan Blaney,Team Penske,Ford,18,19,19.076105200699494,267,14,14.465447936041484,17,road_course,0,0,0.02357159832265173,0.11120527779515424,11,10,road_course,39,22.39297041455161,13,5,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,ryan_preece,Ryan Preece,RFK Racing,Ford,2,25,21.859097030817573,267,15,13.883449606804382,14,road_course,0,0,0.00173927723338163,0.05277084215484053,26,16,road_course,32,22.06504041123211,15,7,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,ryan_truex,Ryan Truex,Joe Gibbs Racing,Toyota,36,22,21.06347255706787,267,23,21.37910130042584,32,road_course,0,0,0.02512936998141856,0.02910066615139043,10,23,road_course,0,6.651729366364809,37,37,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,shane_van_gisbergen,Shane van Gisbergen,Trackhouse Racing,Chevrolet,1,16,16.98240308411118,267,1,8.249403398848283,3,road_course,1,1,0.01401426909621659,0.02539688752094614,13,25,road_course,50,22.11262111469289,14,1,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,todd_gilliland,Todd Gilliland,Front Row Motorsports,Ford,7,24,21.80052001339431,267,22,16.086195332657606,22,road_course,0,0,0.00433847061906221,0.03427814505454751,23,20,road_course,21,20.217861225868308,21,18,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,ty_dillon,Ty Dillon,Kaulig Racing,Chevrolet,28,35,26.975432277738875,267,33,22.612794423237105,35,road_course,0,0,0.00103340973651204,0.00272671754027781,34,31,road_course,4,13.038021621277483,34,33,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,ty_gibbs,Ty Gibbs,Joe Gibbs Racing,Toyota,4,6,13.169701466720804,267,11,10.553422763367312,6,road_course,0,0,0.03290562561098358,0.3103744363314174,8,3,road_course,26,24.580700678734217,11,15,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,tyler_reddick,Tyler Reddick,23XI Racing,Toyota,22,1,8.649060090444301,267,20,11.423630357892268,11,road_course,0,0,0.09825382768560162,0.19688706834081615,3,5,road_course,17,26.81011007356701,6,21,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,william_byron,William Byron,Hendrick Motorsports,Chevrolet,27,3,11.338716760536345,267,9,7.442263185202873,2,road_course,0,0,0.09327051472404718,0.3604687106516361,4,1,road_course,28,30.07332893921043,2,13,road_course
2025,16,Viva Mexico 250,Autodromo Hermanos Rodriguez,road_course,cluster_5,zane_smith,Zane Smith,Front Row Motorsports,Ford,24,21,20.356410303736897,267,35,17.665126322830208,23,road_course,0,0,0.00130959695683481,0.01479251380937947,30,26,road_course,2,17.14592501523309,24,35,road_course
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,aj_allmendinger,A.J. Allmendinger,Kaulig Racing,Chevrolet,33,20,18.6264948352322,268,21,18.6895894269286,26,conventional_speedway,0,0,5.381189965671777e-4,0.00782656504418428,30,26,conventional_speedway,16,16.823677246790954,26,23,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,alex_bowman,Alex Bowman,Hendrick Motorsports,Chevrolet,25,18,17.658844607802052,268,11,14.161232260053833,16,conventional_speedway,0,0,0.00722573989704996,0.12425811643755924,18,9,conventional_speedway,27,20.93973161364045,18,13,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,austin_cindric,Austin Cindric,Team Penske,Ford,19,13,15.98166452530384,268,10,16.99389390146021,22,conventional_speedway,0,0,0.0073322358734027,0.0101420785744845,17,25,conventional_speedway,31,18.84373484752022,22,8,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,austin_dillon,Austin Dillon,Richard Childress Racing,Chevrolet,16,23,20.87105846828043,268,24,18.236699199259927,24,conventional_speedway,0,0,9.312909526288848e-4,0.01237689902037607,27,24,conventional_speedway,13,17.319179679047732,24,27,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,brad_keselowski,Brad Keselowski,RFK Racing,Ford,14,22,20.682959555214385,268,9,14.19786932968285,17,conventional_speedway,0,0,0.00371582218329677,0.11233984497807609,20,11,conventional_speedway,28,22.59147613027116,15,12,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,brennan_poole,Brennan Poole,NY Racing Team,Chevrolet,37,37,34.39867467743535,268,34,29.211895743717204,37,conventional_speedway,0,0,1.4100918838291443e-4,6.422122946557992e-4,35,35,conventional_speedway,0,2.126744918120268,37,37,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,bubba_wallace,Bubba Wallace,23XI Racing,Toyota,34,10,14.088574768602834,268,36,12.690729082060448,12,conventional_speedway,0,0,0.02149419268649483,0.04680836150092981,11,17,conventional_speedway,1,24.105616870571033,12,35,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,carson_hocevar,Carson Hocevar,Spire Motorsports,Chevrolet,3,19,18.27770040733247,268,18,13.145452345341242,13,conventional_speedway,0,0,0.00450494040960828,0.0972146634080184,19,13,conventional_speedway,20,24.635496974799032,11,18,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,chase_briscoe,Chase Briscoe,Joe Gibbs Racing,Toyota,6,12,15.103592278069073,268,1,13.300965145535294,15,conventional_speedway,1,1,0.01182152517138467,0.0927045011514799,13,14,conventional_speedway,57,24.010922174309755,13,1,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,chase_elliott,Chase Elliott,Hendrick Motorsports,Chevrolet,18,4,11.587138039063396,268,5,10.977803002251644,8,conventional_speedway,0,0,0.04221701408648168,0.12421961406909134,7,10,conventional_speedway,43,27.897351717814807,7,4,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,chris_buescher,Chris Buescher,RFK Racing,Ford,2,11,14.900129826523717,268,4,9.719823850146462,4,conventional_speedway,0,0,0.04185243910969127,0.2270174842184682,8,5,conventional_speedway,48,29.814304691737817,3,3,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,christopher_bell,Christopher Bell,Joe Gibbs Racing,Toyota,9,9,13.645871362939682,268,17,9.509656056380145,3,conventional_speedway,0,0,0.11590468902203488,0.2161426744524458,4,6,conventional_speedway,20,28.383469612723346,6,17,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,cody_ware,Cody Ware,Rick Ware Racing,Ford,36,36,33.26857477763581,268,29,28.385607047745953,36,conventional_speedway,0,0,9.266472730515925e-5,1.3284603982252431e-4,37,37,conventional_speedway,8,8.086036937447606,36,30,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,cole_custer,Cole Custer,Haas Factory Team,Ford,5,33,25.29979568792336,268,22,19.302927248006757,28,conventional_speedway,0,0,0.00137217372189189,0.0026697314511435,26,31,conventional_speedway,15,16.27894373772487,29,24,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,daniel_suarez,Daniel Suarez,Trackhouse Racing,Chevrolet,10,26,23.152263936802427,268,15,16.391178162264808,19,conventional_speedway,0,0,0.00343093040077273,0.01941279362215246,21,21,conventional_speedway,22,20.32421419306121,19,16,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,denny_hamlin,Denny Hamlin,Joe Gibbs Racing,Toyota,1,1,9.451346595242583,268,2,5.453804443009479,1,conventional_speedway,0,1,0.17475762892924873,0.4219818941624327,1,1,conventional_speedway,51,37.256013860611645,1,2,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,erik_jones,Erik Jones,Legacy Motor Club,Toyota,11,24,21.23071476597872,268,13,14.670997781759112,18,conventional_speedway,0,0,0.00979242843750172,0.03787753553739898,15,19,conventional_speedway,30,21.80605253352065,17,10,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,joey_logano,Joey Logano,Team Penske,Ford,12,8,13.514721898517347,268,16,12.438576592066534,11,conventional_speedway,0,0,0.07448231945944475,0.10523387820251648,6,12,conventional_speedway,25,25.66854029654076,10,14,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,john_hunter_nemechek,John Hunter Nemechek,Legacy Motor Club,Toyota,4,28,24.03545779800612,268,6,18.51065303542592,25,conventional_speedway,0,0,0.00171264526043796,0.00366112717972323,25,30,conventional_speedway,31,17.07146745027824,25,9,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,josh_berry,Josh Berry,Wood Brothers Racing,Ford,35,15,17.253030518993313,268,12,17.391934029307382,23,conventional_speedway,0,0,0.00322799155833315,0.01437989095458442,22,22,conventional_speedway,34,17.723342272961112,23,6,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,justin_haley,Justin Haley,Spire Motorsports,Chevrolet,22,32,24.909532088262296,268,19,20.401775715883755,32,conventional_speedway,0,0,1.8318651045229312e-4,0.00230026063576589,33,32,conventional_speedway,18,14.86889887652159,32,20,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,kyle_busch,Kyle Busch,Richard Childress Racing,Chevrolet,26,14,16.68084076743126,268,20,13.188954992629826,14,conventional_speedway,0,0,0.01203205769439037,0.0697460662635761,12,16,conventional_speedway,17,22.520348936899335,16,21,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,kyle_larson,Kyle Larson,Hendrick Motorsports,Chevrolet,24,3,11.427657572681513,268,7,7.723174276620617,2,conventional_speedway,0,0,0.1200517337545002,0.26868300471151785,3,2,conventional_speedway,32,31.258756489829647,2,7,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,michael_mcdowell,Michael McDowell,Spire Motorsports,Chevrolet,28,17,17.408914244920652,268,35,19.269034937894983,27,conventional_speedway,0,0,8.312579147573427e-4,0.00523348477366879,28,27,conventional_speedway,2,16.753527679649412,27,34,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,noah_gragson,Noah Gragson,Front Row Motorsports,Ford,17,29,24.184223290586065,268,23,19.734534670620334,29,conventional_speedway,0,0,5.893535149667194e-4,0.00396428418788848,29,29,conventional_speedway,14,15.973593705302072,30,25,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,ricky_stenhouse_jr,Ricky Stenhouse Jr.,Hyak Motorsports,Chevrolet,30,30,24.494838492916237,268,30,20.12613577126413,31,conventional_speedway,0,0,0.0020424741585408,0.00452317586956932,24,28,conventional_speedway,7,16.601594197626792,28,31,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,riley_herbst,Riley Herbst,23XI Racing,Toyota,29,35,26.909705256347152,268,37,22.90194110818402,35,conventional_speedway,0,0,2.519236894393781e-4,0.00110554221389884,32,33,conventional_speedway,1,12.771164135311748,35,36,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,ross_chastain,Ross Chastain,Trackhouse Racing,Chevrolet,21,16,17.34248390073358,268,26,12.364932563744356,10,conventional_speedway,0,0,0.02765378489905222,0.07146385996196009,10,15,conventional_speedway,11,23.4243714836807,14,28,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,ryan_blaney,Ryan Blaney,Team Penske,Ford,20,7,13.187397028699994,268,3,10.268929516965674,5,conventional_speedway,0,1,0.1655614375315211,0.2099939825090586,2,7,conventional_speedway,37,27.611686740927933,8,5,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,ryan_preece,Ryan Preece,RFK Racing,Ford,13,25,21.452344727775003,268,8,16.972518666088646,21,conventional_speedway,0,0,4.953037918427626e-4,0.04265834837090064,31,18,conventional_speedway,29,19.225250031795436,20,11,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,shane_van_gisbergen,Shane van Gisbergen,Trackhouse Racing,Chevrolet,23,27,23.59036317574251,268,31,20.46065299968791,33,conventional_speedway,0,0,0.00919162299290947,0.0128650142213848,16,23,conventional_speedway,6,14.83070219856734,33,32,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,todd_gilliland,Todd Gilliland,Front Row Motorsports,Ford,32,34,25.70847451534012,268,28,20.115760715152778,30,conventional_speedway,0,0,1.0468586619403468e-4,6.249230160844825e-4,36,36,conventional_speedway,9,14.915080441418043,31,29,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,ty_dillon,Ty Dillon,Kaulig Racing,Chevrolet,27,31,24.610891547243984,268,33,21.23285002336965,34,conventional_speedway,0,0,1.799224567532044e-4,7.246104616513112e-4,34,34,conventional_speedway,4,13.254811585901848,34,33,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,ty_gibbs,Ty Gibbs,Joe Gibbs Racing,Toyota,7,6,12.654233267922342,268,14,10.905643247541876,7,conventional_speedway,0,0,0.01051250388184475,0.23680690825882855,14,4,conventional_speedway,23,26.01073217121242,9,15,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,tyler_reddick,Tyler Reddick,23XI Racing,Toyota,8,5,12.407347320637555,268,32,11.659595028813596,9,conventional_speedway,0,0,0.08081506810728464,0.1292247478327774,5,8,conventional_speedway,13,28.428156443145184,5,26,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,william_byron,William Byron,Hendrick Motorsports,Chevrolet,31,2,10.024377702400525,268,27,10.417961620965997,6,conventional_speedway,0,0,0.04021700463673192,0.23987659430412947,9,3,conventional_speedway,19,29.18988688157688,4,19,conventional_speedway
2025,17,The Great American Getaway 400 Presented by VISITPA.COM,Pocono Raceway,large_speedway,cluster_4,zane_smith,Zane Smith,Front Row Motorsports,Ford,15,21,19.70175605784976,268,25,16.72295056711457,20,conventional_speedway,0,0,0.00273887852685863,0.02316248010779542,23,20,conventional_speedway,17,18.87794002971275,21,22,conventional_speedway
2025,18,Quaker State 400 Available at Walmart,EchoPark Speedway,drafting_superspeedway,cluster_1,aj_allmendinger,A.J. Allmendinger,Kaulig Racing,Chevrolet,21,23,19.25169447529126,269,12,16.461828716191263,25,drafting_superspeedway,0,0,0.00165059145883941,0.00890216029068316,34,37,drafting_superspeedway,25,20.779516878458317,20,11,drafting_superspeedway
2025,18,Quaker State 400 Available at Walmart,EchoPark Speedway,drafting_superspeedway,cluster_1,alex_bowman,Alex Bowman,Hendrick Motorsports,Chevrolet,9,20,18.177339222573877,269,3,12.833613745960392,6,drafting_superspeedway,0,1,0.04453866650880631,0.13839062099017585,8,8,drafting_superspeedway,41,24.088114816659047,9,4,drafting_superspeedway
2025,18,Quaker State 400 Available at Walmart,EchoPark Speedway,drafting_superspeedway,cluster_1,austin_cindric,Austin Cindric,Team Penske,Ford,4,1,8.876564208630501,269,38,8.919476632653378,1,drafting_superspeedway,0,0,0.12646988110621815,0.21233226998608612,2,4,drafting_superspeedway,11,28.33474901396545,4,25,drafting_superspeedway
