season,round,driver_id,event_id,race_id,race_name,track_id,track_name,track_primary_family,track_cluster_id,driver_name,car_number,owner_id,owner_name,manufacturer_id,manufacturer,field_size,target_qualifying_position,target_qualifying_speed_deficit_pct,predicted_qualifying_position,predicted_qualifying_rank,qualifying_route,target_finish_position,target_win,target_top3,predicted_finish_score,predicted_finish_position,predicted_finish_rank,finish_route,win_probability,top3_probability,win_probability_rank,top3_probability_rank,probability_route,target_points,target_stage_points,predicted_points,predicted_points_rank,actual_points_rank,points_route,composite_chatter_score,points_nudge,finish_position_nudge,eligibility_status,safe_for_historical_backtest,last_coded,race_source_url,chatter_overlay_eligible,chatter_overlay_applied,chatter_score_applied,chatter_additive,chatter_multiplicative,predicted_qualifying_position_adjusted,predicted_finish_position_adjusted,predicted_points_adjusted,win_probability_unscaled,top3_probability_unscaled,win_probability_adjusted,top3_probability_adjusted,predicted_qualifying_rank_adjusted,predicted_finish_rank_adjusted,predicted_points_rank_adjusted,win_probability_rank_adjusted,top3_probability_rank_adjusted
2025,19,josh_berry,cup_2025_r19,5569,Grant Park 165,chicago_street_course,Chicago Street Course,street_course,cluster_5,Josh Berry,21,wood_brothers_racing,Wood Brothers Racing,ford,Ford,40,29,2.175734112160109,21.18385617872312,26,road_course,34,0,0,0.19149692468981197,20.1344934503042,29,road_course,0.00904111201316446,0.01780112699111499,21,28,road_course,3,0,16.19630117176883,31,32,road_course,0.05750000000000002,0.2300000000000001,-0.08625000000000003,verified_pre_race,TRUE,2025-07-05,https://www.nascar.com/news-media/2025/06/27/cup-series-2025-echopark-speedway-pole-qualifying-practice-recap-results/amp/,TRUE,TRUE,0.05750000000000002,0.2300000000000001,1.0115663792095986,21.09760617872312,20.0482434503042,16.42630117176883,0.009145684943185177,0.018007021576252447,0.00854426353982651,0.017161348807347737,25,29,30,22,28
2025,19,erik_jones,cup_2025_r19,5569,Grant Park 165,chicago_street_course,Chicago Street Course,street_course,cluster_5,Erik Jones,43,legacy_motor_club,Legacy Motor Club,toyota,Toyota,40,34,3.1175711471846665,23.101923471999164,29,road_course,25,0,0,0.18649333567444515,20.51211371841081,30,road_course,0.00497834544694713,0.01202987221629531,29,32,road_course,14,0,16.85153571812795,27,25,road_course,-0.0169,-0.0675,0.0253,coded_after_or_on_race_date,FALSE,2026-07-15,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,FALSE,FALSE,0,0,1,23.101923471999164,20.51211371841081,16.85153571812795,0.00497834544694713,0.01202987221629531,0.004650968818109922,0.0114649073050442,29,30,27,29,32
2025,19,cole_custer,cup_2025_r19,5569,Grant Park 165,chicago_street_course,Chicago Street Course,street_course,cluster_5,Cole Custer,41,haas_factory_team,Haas Factory Team,ford,Ford,40,23,1.7965088636826612,24.288059106013964,32,road_course,33,0,0,0.1767969232641224,21.264179660731063,31,road_course,0.00470319274556414,0.01095050775508976,32,34,road_course,4,0,15.436535513643715,33,31,road_course,0.09000000000000001,0.36000000000000004,-0.135,verified_pre_race,TRUE,2025-06-27,https://www.nascar.com/news-media/2025/06/27/cup-series-2025-echopark-speedway-pole-qualifying-practice-recap-results/amp/,TRUE,TRUE,0.09000000000000001,0.36000000000000004,1.0181629763897937,24.153059106013963,21.12917966073106,15.796535513643715,0.004788616724358471,0.011149401568901708,0.004473716680414091,0.010625786641442623,31,31,32,32,34
2025,19,riley_herbst,cup_2025_r19,5569,Grant Park 165,chicago_street_course,Chicago Street Course,street_course,cluster_5,Riley Herbst,35,23xi_racing,23XI Racing,toyota,Toyota,40,21,1.6617989992981383,24.242863909987317,31,road_course,17,0,0,0.17438497514252785,21.455497240804576,32,road_course,0.00480526197935597,0.01152102708272617,30,33,road_course,20,0,16.59761056623159,29,17,road_course,,,,,,,,FALSE,FALSE,0,0,1,24.242863909987317,21.455497240804576,16.59761056623159,0.00480526197935597,0.01152102708272617,0.004489267341329021,0.010979959320219336,32,32,29,31,33
2025,19,will_brown,cup_2025_r19,5569,Grant Park 165,chicago_street_course,Chicago Street Course,street_course,cluster_5,Will Brown,13,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,40,19,1.525957119246529,24.60226821899414,34,road_course,39,0,0,0.17432493502650964,21.460281562568003,33,road_course,0.00648533574319182,0.01608178143216025,27,30,road_course,1,0,12.307048320770264,36,38,road_course,,,,,,,,FALSE,FALSE,0,0,1,24.60226821899414,21.460281562568003,12.307048320770264,0.00648533574319182,0.01608178143216025,0.006058859241086976,0.015326524679950278,34,33,36,27,30
2025,19,noah_gragson,cup_2025_r19,5569,Grant Park 165,chicago_street_course,Chicago Street Course,street_course,cluster_5,Noah Gragson,4,front_row_motorsports,Front Row Motorsports,ford,Ford,40,24,1.838393443365251,24.396647637913222,33,road_course,30,0,0,0.17171081119189785,21.669626827668253,34,road_course,0.00349897819885524,0.00917531534881624,36,35,road_course,8,0,15.065638980368464,34,29,road_course,-0.0169,-0.0675,0.0253,coded_after_or_on_race_date,FALSE,2026-07-15,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,FALSE,FALSE,0,0,1,24.396647637913222,21.669626827668253,15.065638980368464,0.00349897819885524,0.00917531534881624,0.003268884948131034,0.008744410420771934,33,34,34,36,35
2025,19,ricky_stenhouse_jr,cup_2025_r19,5569,Grant Park 165,chicago_street_course,Chicago Street Course,street_course,cluster_5,Ricky Stenhouse Jr.,47,hyak_motorsports,Hyak Motorsports,chevrolet,Chevrolet,40,32,2.7021213973601403,26.294264843415323,36,road_course,31,0,0,0.1699962450842955,21.808041098533497,35,road_course,0.00469022676883839,0.00896958831729384,34,36,road_course,6,0,15.542757725124138,32,30,road_course,-0.0169,-0.0675,0.0253,coded_after_or_on_race_date,FALSE,2026-07-15,https://www.jayski.com/nascar-cup-series/2025-nascar-cup-series-race-results/,FALSE,FALSE,0,0,1,26.294264843415323,21.808041098533497,15.542757725124138,0.00469022676883839,0.00896958831729384,0.004381796860864459,0.008548345050821348,36,35,33,35,36
2025,19,ty_dillon,cup_2025_r19,5569,Grant Park 165,chicago_street_course,Chicago Street Course,street_course,cluster_5,Ty Dillon,10,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,40,36,3.9190382394892223,25.51755838972282,35,road_course,20,0,0,0.16368372093879324,22.32530465102047,36,road_course,0.0034847887999065,0.00744835030243092,37,37,road_course,17,0,14.98884653771066,35,20,road_course,,,,,,,,FALSE,FALSE,0,0,1,25.51755838972282,22.32530465102047,14.98884653771066,0.0034847887999065,0.00744835030243092,0.0032556286458592055,0.007098549698407882,35,36,35,37,37
2025,19,austin_hill,cup_2025_r19,5569,Grant Park 165,chicago_street_course,Chicago Street Course,street_course,cluster_5,Austin Hill,33,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,40,30,2.190450315832358,28.281133065201985,37,road_course,9,0,0,0.13505018749279352,24.8300214359423,37,road_course,0.0032337243919243,0.00678059960251455,38,39,road_course,0,0,1.9978336215019223,39,39,road_course,,,,,,,,FALSE,FALSE,0,0,1,28.281133065201985,24.8300214359423,1.9978336215019223,0.0032337243919243,0.00678059960251455,0.0030210742652308983,0.006462158908898965,37,37,39,38,39
2025,19,cody_ware,cup_2025_r19,5569,Grant Park 165,chicago_street_course,Chicago Street Course,street_course,cluster_5,Cody Ware,51,rick_ware_racing,Rick Ware Racing,ford,Ford,40,35,3.264733183907266,33.54364329200092,38,road_course,26,0,0,0.09661619884605424,28.63932717943843,38,road_course,0.00323293098087566,0.00737872782339131,39,38,road_course,11,0,8.807253278423575,37,26,road_course,,,,,,,,FALSE,FALSE,0,0,1,33.54364329200092,28.63932717943843,8.807253278423575,0.00323293098087566,0.00737872782339131,0.0030203330289935793,0.007032196934705599,38,38,37,39,38
